,index,from_node,to_node,source_edge_id,edge_tt,edge_var,distance
0,3,0,1,--153692837#1,7.636363636363637,3.4545454545454546,43.86
1,10,4,5,-101731827#0,2.8125,0.4291666666666666,1.56
2,14,6,7,-101731827#1,3.0,0.5,3.01
3,16,8,9,-101731827#2,5.0,0.0,20.95
4,20,12,13,-102461801,28.0,0.0,126.31
5,24,14,15,-102818928#0,5.25,0.24999999999999992,50.99
6,28,16,17,-102818928#1,12.0,0.0,101.05
7,31,18,19,-103053747,11.0,0.0,41.6
8,35,20,21,-103053774#0,4.0,0.4444444444444444,3.7
9,39,22,23,-103053774#1,2.6666666666666665,0.9999999999999998,0.28
10,42,24,25,-103053774#2,2.888888888888889,1.3611111111111112,3.21
11,46,28,29,-103053774#4,4.333333333333333,1.333333333333333,6.06
12,49,30,31,-103053774#5,3.0,0.0,1.01
13,52,32,33,-103053774#6,2.0,0.8,0.2
14,54,34,35,-103053774#7,3.3333333333333335,1.3333333333333335,8.85
15,58,36,37,-103053803,11.0,1.2000000000000002,41.75
16,62,38,39,-103396186,6.8,16.62222222222222,9.08
17,66,40,41,-103512657,11.4,9.8,41.93
18,70,42,43,-103512667#0,8.5,2.9536082474226792,42.99
19,74,44,45,-103512667#2,5.54054054054054,7.649018881895594,18.6
20,77,46,47,-103512672,37.625,7.410714285714298,160.59
21,81,48,49,-103671248,4.756521739130434,45.27353165522502,4.61
22,88,54,55,-103671267#0,22.0,2.0,94.21
23,91,56,57,-103671267#1,5.0,0.0,11.5
24,94,58,59,-103671267#10,3.2,1.2000000000000002,2.46
25,98,60,61,-103671267#11,3.0,0.6666666666666666,2.47
26,101,62,63,-103671267#12,2.6666666666666665,0.33333333333333337,3.1
27,105,64,65,-103671267#13,3.0,0.0,3.26
28,108,66,67,-103671267#14,19.5,0.5,94.31
29,111,68,69,-103671267#2,2.5,0.5,2.34
30,114,70,71,-103671267#3,4.0,0.0,4.07
31,117,72,73,-103671267#4,2.5,1.0,1.96
32,120,74,75,-103671267#5,2.5,1.0,3.02
33,122,76,77,-103671267#6,4.0,0.0,3.63
34,124,78,79,-103671267#7,4.0,2.0,6.15
35,127,80,81,-103671267#9,1.0,0.0,5.22
36,133,84,85,-103678452,2.0,0.0,0.2
37,136,86,87,-103678458#0,1.3333333333333333,0.3333333333333333,0.2
38,139,88,89,-103678458#1,2.75,0.21428571428571433,0.2
39,142,90,91,-103686129#1,82.0,0.0,177.86
40,146,92,93,-103687101,3.5833333333333335,10.166666666666668,0.2
41,149,94,95,-103718186,64.11111111111111,2376.3611111111118,13.91
42,154,98,99,-1040258009,8.357798165137615,0.4170914033299359,128.51
43,158,100,101,-104236368#0,13.066666666666666,31.63809523809524,68.52
44,162,102,103,-104236369,1.0192307692307692,0.05844645550527902,3.18
45,166,104,105,-1042557946,1.9375,0.05952380952380953,22.63
46,170,106,107,-1042557947,1.109375,0.09895833333333333,11.41
47,174,108,109,-10425610#1,5.25,0.9166666666666669,30.71
48,178,110,111,-10425611#0,12.779661016949152,59.512510088781255,100.46
49,182,112,113,-10425611#1,6.589830508474576,0.6237057534878359,62.66
50,186,114,115,-10427692#1,41.36842105263158,422.6900584795321,40.52
51,190,116,117,-10427692#2,2.090909090909091,1.3246753246753247,9.82
52,194,118,119,-10427692#3,3.5454545454545454,0.45021645021645035,19.0
53,198,120,121,-10427692#4,4.342105263157895,0.771692745376956,21.47
54,202,122,123,-10427692#5,5.027777777777778,0.4277777777777779,58.42
55,206,124,125,-10427692#6,2.75,0.1928571428571429,31.48
56,210,126,127,-10427692#7,6.75,0.8214285714285713,54.49
57,212,128,129,-104847200,13.5,1.0000000000000002,66.07
58,215,132,133,-105141980#1,1.3333333333333333,0.3333333333333333,0.54
59,217,134,135,-105143683#0,27.0,3.0,112.05
60,219,136,137,-105143683#1,8.647058823529411,1.8676470588235292,28.17
61,223,138,139,-105467137,10.916666666666666,0.446969696969697,68.83
62,227,142,143,-105540411,8.857142857142858,3.8095238095238098,36.62
63,230,144,145,-10597452#0,12.0,0.0,144.65
64,233,146,147,-10597452#1,10.25,3.5833333333333335,115.78
65,237,148,149,-10597454#1,23.555555555555557,385.90849673202615,13.2
66,241,150,151,-10597454#2,6.555555555555555,62.026143790849666,28.86
67,245,152,153,-10597455#0,1.0,0.0,0.2
68,249,154,155,-10597455#1,6.666666666666667,0.2666666666666668,17.94
69,251,156,157,-106083637,6.0,0.0,25.74
70,255,160,161,-107431496#0,4.979166666666667,1.1785087719298255,80.97
71,259,162,163,-107431496#1,16.425531914893618,1.0857927247769386,250.33
