,from_node,to_node,edge_tt,edge_var,distance
0,14,15,3.778,0.194,50.99
1,16,17,7.6,0.489,101.05
2,98,99,8.417,1.174,128.51
3,108,109,12.143,160.81,30.71
4,110,111,7.667,0.333,100.46
5,112,113,4.667,0.333,62.66
6,114,115,15.333,243.0,40.52
7,118,119,1.111,0.111,19.0
8,120,121,2.889,0.111,21.47
9,122,123,4.222,0.194,58.42
10,124,125,2.222,0.194,31.48
11,126,127,4.0,0.25,54.49
12,148,149,16.0,0.0,13.2
13,150,151,3.0,0.0,28.86
14,160,161,4.5,0.5,80.97
15,162,163,14.5,4.5,250.33
16,182,183,10.0,0.0,19.19
17,200,201,7.25,0.25,159.67
18,202,203,9.8,1.2,77.67
19,206,207,10.833,19.367,56.26
20,260,261,10.0,0.0,28.02
21,264,265,23.0,30.5,6.31
22,266,267,2.0,0.0,4.23
23,286,287,9.5,0.5,72.84
24,332,333,10.438,0.929,133.91
25,398,399,3.0,0.0,12.15
26,416,417,57.5,12.5,299.99
27,418,419,23.5,0.5,125.95
28,432,433,9.0,0.0,124.22
29,458,459,2.0,0.0,8.78
30,462,463,22.0,0.0,106.27
31,494,495,4.0,0.0,54.03
32,496,497,3.0,0.0,48.35
33,498,499,7.0,0.0,126.35
34,502,503,5.5,0.5,60.86
35,538,539,4.333,0.333,19.91
36,592,593,7.412,0.757,157.69
37,594,595,2.0,0.0,14.03
38,596,597,4.0,0.0,43.68
39,628,629,6.75,0.25,85.11
40,630,631,1.625,0.268,10.81
41,638,639,145.0,72.0,689.29
42,644,645,21.0,0.0,114.83
43,656,657,21.5,0.5,102.28
44,658,659,22.5,0.5,105.41
45,660,661,3.0,0.0,17.58
46,666,667,7.25,1.295,110.74
47,680,681,14.0,0.0,69.2
48,726,727,45.5,40.5,252.87
49,728,729,19.0,19.0,85.98
50,738,739,6.538,0.436,99.76
51,740,741,2.1,0.1,25.29
52,742,743,17.3,219.567,39.07
53,748,749,14.667,12.267,186.97
54,750,751,4.833,1.767,62.58
55,800,801,7.0,0.0,30.46
56,840,841,6.0,2.0,28.86
57,870,871,10.0,2.0,67.04
58,872,873,3.0,2.0,22.1
59,876,877,10.5,4.5,69.18
60,880,881,3.444,0.278,47.81
61,890,891,6.0,0.0,48.33
62,894,895,6.0,0.0,46.02
63,1046,1047,2.0,0.0,8.13
64,1048,1049,1.5,0.5,17.09
65,1050,1051,2.0,0.0,17.3
66,1052,1053,3.333,0.333,35.82
67,1054,1055,2.625,0.268,29.69
68,1056,1057,9.5,78.857,22.2
69,1058,1059,1.4,0.3,5.71
70,1188,1189,12.0,0.0,66.8
71,1190,1191,8.0,0.0,64.47
72,1192,1193,4.0,0.0,32.42
73,1194,1195,3.0,0.0,19.56
74,1196,1197,16.0,0.0,134.96
75,1216,1217,3.833,0.697,50.47
76,1218,1219,19.0,114.0,29.15
77,1220,1221,2.417,0.265,31.44
78,1222,1223,5.25,1.114,65.62
79,1224,1225,3.25,0.205,39.29
80,1304,1305,2.0,0.0,8.53
81,1408,1409,3.0,0.0,13.65
82,1424,1425,4.0,0.667,25.73
83,1428,1429,16.909,7.691,216.65
84,1430,1431,11.0,11.6,139.44
85,1432,1433,5.545,1.073,70.26
86,1434,1435,4.727,1.418,61.02
87,1436,1437,4.444,0.278,61.49
88,1438,1439,3.889,0.361,51.93
89,1440,1441,3.222,0.194,45.48
90,1444,1445,1.111,0.111,16.04
91,1470,1471,3.0,0.0,28.5
92,1500,1501,6.9,0.322,154.58
93,1502,1503,2.3,0.233,50.04
94,1526,1527,1.5,0.5,25.81
95,1528,1529,1.5,0.5,15.45
96,1550,1551,4.0,0.0,23.65
97,1578,1579,2.0,0.0,12.57
98,1600,1601,4.143,0.81,54.16
99,1602,1603,7.857,1.476,104.49
100,1604,1605,3.333,14.667,7.84
101,1606,1607,7.833,0.567,96.18
102,1608,1609,6.833,0.567,90.09
103,1610,1611,6.5,0.333,76.59
104,1616,1617,7.2,0.886,89.18
105,1620,1621,1.571,0.286,21.93
106,1646,1647,2.0,0.0,18.51
107,1648,1649,12.0,0.0,145.56
108,1650,1651,6.5,0.5,81.08
109,1656,1657,2.0,0.0,17.18
110,1658,1659,2.0,0.0,24.53
111,1662,1663,11.0,0.0,121.31
112,1664,1665,8.0,0.0,85.38
113,1694,1695,2.611,0.369,54.28
114,1704,1705,19.25,191.929,16.48
115,1706,1707,2.0,0.0,14.72
116,1866,1867,5.0,0.0,35.11
117,1874,1875,4.0,0.0,23.78
118,1876,1877,3.0,0.0,20.3
119,1878,1879,3.0,0.0,19.66
120,1880,1881,4.0,0.0,26.13
121,1882,1883,2.0,0.0,15.0
122,1884,1885,9.0,0.0,61.93
123,1938,1939,8.25,0.25,102.05
124,1940,1941,10.5,0.333,131.49
125,1942,1943,3.25,0.25,43.62
126,1944,1945,1.25,0.25,20.15
127,2010,2011,7.667,0.333,95.45
128,2012,2013,10.0,1.0,138.42
129,2016,2017,9.0,0.0,97.1
130,2018,2019,3.5,0.5,45.29
131,2022,2023,6.0,0.0,71.13
132,2024,2025,2.0,0.0,23.9
133,2046,2047,2.0,0.0,15.25
134,2048,2049,2.0,0.0,15.6
135,2080,2081,7.5,12.5,8.44
136,2082,2083,5.0,0.0,22.47
137,2084,2085,3.0,0.0,13.98
138,2086,2087,16.0,0.0,27.41
139,2088,2089,3.0,0.0,28.15
140,2090,2091,4.0,0.0,40.76
141,2092,2093,4.0,0.0,33.11
142,2116,2117,20.0,0.0,133.07
143,2118,2119,3.0,0.0,16.83
144,2120,2121,6.0,1.0,31.18
145,2130,2131,2.5,0.5,15.04
146,2142,2143,15.5,4.5,181.3
147,2148,2149,3.0,0.0,46.21
148,2150,2151,16.333,119.467,92.59
149,2158,2159,1.25,0.25,21.71
150,2162,2163,2.333,0.333,31.1
151,2164,2165,2.167,0.167,27.68
152,2168,2169,2.333,0.333,29.55
153,2170,2171,5.0,0.0,65.18
154,2172,2173,1.833,0.167,21.11
155,2174,2175,1.833,0.167,22.19
156,2178,2179,7.0,0.0,76.27
157,2180,2181,8.0,0.0,81.11
158,2182,2183,6.667,0.333,74.04
159,2184,2185,13.0,0.0,145.3
160,2188,2189,5.0,0.0,53.01
161,2190,2191,3.909,0.277,48.33
162,2192,2193,9.455,91.879,19.48
163,2194,2195,8.95,51.103,10.69
164,2196,2197,4.182,1.203,50.72
165,2198,2199,6.0,0.0,24.48
166,2200,2201,85.0,0.0,407.94
167,2274,2275,14.5,19.667,46.82
168,2276,2277,5.5,0.5,36.92
169,2300,2301,5.5,0.5,36.5
170,2304,2305,4.0,0.0,21.8
171,2306,2307,8.0,0.0,62.71
172,2308,2309,2.0,0.0,13.85
173,2326,2327,6.636,0.655,106.64
174,2366,2367,4.571,0.286,41.32
175,2368,2369,5.571,0.619,71.95
176,2370,2371,7.286,1.571,91.9
177,2372,2373,12.857,3.81,159.06
178,2374,2375,4.571,0.619,61.75
179,2376,2377,3.857,1.143,51.09
180,2378,2379,10.571,2.619,133.02
181,2380,2381,16.286,4.571,209.65
182,2382,2383,2.429,0.619,30.62
183,2392,2393,6.389,0.605,101.2
184,2394,2395,2.278,0.212,36.53
185,2396,2397,18.36,4.49,270.15
186,2466,2467,17.0,0.0,197.5
187,2468,2469,3.0,0.0,27.78
188,2470,2471,21.0,0.0,270.5
189,2472,2473,2.0,0.0,26.27
190,2496,2497,8.5,1.0,60.69
191,2498,2499,8.25,1.583,59.32
192,2500,2501,4.625,0.554,33.17
193,2502,2503,415.0,0.0,168.94
194,2558,2559,2.833,0.167,36.94
195,2560,2561,5.0,0.4,74.12
196,2598,2599,8.0,2.0,43.87
197,2600,2601,16.5,0.5,121.56
198,2614,2615,32.0,0.0,134.84
199,2618,2619,6.5,24.5,47.63
200,2630,2631,31.0,0.0,152.02
201,2648,2649,8.0,0.0,38.46
202,2664,2665,2.571,0.286,35.7
203,2666,2667,8.286,0.571,114.09
204,2690,2691,8.0,0.0,56.39
205,2692,2693,12.0,0.0,88.0
206,2694,2695,3.0,0.0,23.79
207,2728,2729,4.5,0.5,23.57
208,2804,2805,5.0,0.0,36.13
209,2806,2807,11.0,0.0,72.92
210,2808,2809,12.0,0.0,81.44
211,2826,2827,3.0,0.0,39.6
212,2828,2829,15.333,1.333,207.1
213,2830,2831,5.333,0.333,65.61
214,2844,2845,8.5,4.5,193.83
215,2848,2849,22.818,4.764,337.38
216,2850,2851,7.333,0.75,113.8
217,2852,2853,9.778,0.944,149.02
218,2854,2855,8.111,0.611,125.42
219,2856,2857,1.778,0.194,27.18
220,2858,2859,6.444,0.278,91.37
221,2882,2883,2.0,0.0,10.49
222,2904,2905,4.0,0.0,41.92
223,2906,2907,7.0,0.0,58.86
224,2920,2921,2.0,0.0,22.85
225,2934,2935,24.667,85.333,45.7
226,2936,2937,7.0,0.0,47.48
227,2946,2947,2.0,0.0,10.1
228,2950,2951,6.0,0.0,97.28
229,2952,2953,3.0,0.0,42.34
230,2954,2955,2.0,0.0,27.31
231,2958,2959,11.667,2.333,128.76
232,2960,2961,21.667,1.333,70.55
233,2962,2963,3.333,0.333,21.81
234,2964,2965,4.667,0.333,69.78
235,2972,2973,4.0,0.0,15.63
236,2974,2975,4.0,0.0,24.24
237,2976,2977,2.0,0.0,10.78
238,2988,2989,2.667,0.333,36.08
239,2990,2991,1.667,0.333,25.22
240,2992,2993,1.667,0.333,25.16
241,2994,2995,7.0,1.0,95.43
242,3018,3019,40.0,0.0,206.84
243,3046,3047,6.0,0.0,27.41
244,3048,3049,9.0,0.0,49.11
245,3050,3051,4.0,0.0,19.13
246,3112,3113,7.0,0.0,14.74
247,3142,3143,25.0,0.0,130.36
248,3144,3145,21.0,0.0,110.33
249,3146,3147,22.0,0.0,114.55
250,3156,3157,5.0,0.0,27.44
251,3158,3159,7.0,0.0,39.41
252,3226,3227,8.0,0.0,48.92
253,3228,3229,6.0,0.0,29.66
254,3230,3231,5.0,0.0,30.35
255,3234,3235,2.0,0.0,11.48
256,3354,3355,1.118,0.11,14.2
257,3360,3361,6.0,0.0,45.16
258,3362,3363,7.0,0.0,29.98
259,3364,3365,6.0,0.0,29.78
260,3366,3367,7.0,0.571,90.4
261,3368,3369,28.125,5.554,340.74
262,3372,3373,31.0,0.0,157.35
263,3396,3397,2.0,0.0,14.72
264,3398,3399,9.0,0.0,15.42
265,3400,3401,2.0,0.0,21.42
266,3402,3403,3.0,0.0,29.93
267,3434,3435,3.0,0.0,22.33
268,3436,3437,2.0,0.0,16.74
269,3444,3445,2.0,0.0,4.9
270,3484,3485,7.0,0.0,114.52
271,3486,3487,3.0,0.0,29.41
272,3490,3491,231.0,0.0,526.52
273,3510,3511,365.0,0.0,776.65
274,3512,3513,37.0,0.0,113.94
275,3522,3523,16.0,0.0,71.78
276,3558,3559,3.0,0.0,17.24
277,3580,3581,6.0,0.0,24.46
278,3628,3629,2.0,0.0,11.57
279,3724,3725,5.0,0.0,57.35
280,3726,3727,7.0,0.0,95.12
281,3728,3729,3.0,0.0,47.19
282,3730,3731,13.0,0.0,176.13
283,3764,3765,2.0,0.0,11.09
284,3778,3779,18.0,0.0,89.49
285,3804,3805,15.0,0.0,73.69
286,3904,3905,7.75,2.917,59.98
287,3906,3907,6.25,0.25,43.88
288,3908,3909,7.333,0.333,47.6
289,3910,3911,2.0,0.0,11.38
290,3912,3913,6.0,0.0,40.79
291,3914,3915,3.0,0.0,20.1
292,3916,3917,17.0,8.0,118.79
293,3918,3919,4.75,0.25,61.49
294,3924,3925,2.75,0.25,39.96
295,3948,3949,35.0,0.0,156.42
296,3966,3967,3.0,0.0,13.61
297,3970,3971,15.0,0.0,96.96
298,3972,3973,13.0,0.0,82.49
299,4096,4097,13.0,0.0,50.12
300,4104,4105,6.0,2.0,40.09
301,4116,4117,15.0,0.0,2.2
302,4118,4119,4.0,0.0,34.63
303,4122,4123,2.0,0.0,14.68
304,4124,4125,5.0,0.0,46.05
305,4126,4127,4.0,0.0,35.98
306,4128,4129,50.25,116.917,309.1
307,4130,4131,2.0,0.0,24.34
308,4136,4137,5.0,0.0,56.55
309,4138,4139,2.0,0.0,21.03
310,4140,4141,19.0,0.0,202.41
311,4142,4143,2.0,0.0,23.66
312,4144,4145,4.75,0.25,56.63
313,4146,4147,2.75,0.25,31.83
314,4148,4149,1.5,0.333,16.77
315,4152,4153,2.667,0.333,30.85
316,4154,4155,2.0,0.0,21.06
317,4156,4157,2.0,0.0,22.92
318,4208,4209,39.667,694.333,0.19
319,4246,4247,29.0,288.0,16.07
320,4248,4249,10.769,2.192,181.31
321,4338,4339,3.0,0.0,19.18
322,4340,4341,4.0,0.0,33.55
323,4354,4355,5.0,0.0,40.88
324,4356,4357,10.0,0.0,83.63
325,4364,4365,5.0,0.0,30.69
326,4384,4385,17.0,0.0,82.35
327,4402,4403,25.0,6.4,401.9
328,4444,4445,5.0,0.0,29.92
329,4490,4491,10.615,0.756,164.0
330,4492,4493,3.385,0.423,56.29
331,4496,4497,1.917,0.083,27.91
332,4498,4499,9.75,15.583,176.68
333,4534,4535,8.0,0.0,45.16
334,4616,4617,4.0,0.0,19.16
335,4688,4689,13.0,0.0,164.62
336,4690,4691,3.0,0.0,38.84
337,4710,4711,3.0,0.0,36.57
338,4792,4793,3.0,0.0,15.63
339,4830,4831,13.0,0.0,75.13
340,4846,4847,2.0,0.0,12.89
341,4848,4849,26.0,0.0,126.51
342,4850,4851,6.5,0.5,51.11
343,4852,4853,2.0,0.0,18.42
344,4884,4885,3.188,0.296,39.58
345,4922,4923,1.417,0.265,20.25
346,4924,4925,3.25,0.205,41.15
347,4926,4927,9.0,59.455,50.64
348,4928,4929,3.583,0.447,46.31
349,4950,4951,3.0,0.0,30.22
350,4956,4957,3.0,0.0,30.4
351,4958,4959,3.0,0.0,42.8
352,4960,4961,2.0,0.0,34.99
353,4962,4963,2.0,0.0,29.02
354,4966,4967,3.0,0.0,36.32
355,4968,4969,2.0,0.0,29.06
356,4970,4971,2.0,0.0,29.15
357,4972,4973,9.4,1.3,109.22
358,4974,4975,9.2,2.7,118.08
359,4976,4977,6.077,0.41,75.28
360,4978,4979,23.308,277.231,48.94
361,4982,4983,8.091,0.691,102.36
362,4986,4987,8.818,0.564,110.7
363,4988,4989,1.818,0.164,22.17
364,4990,4991,2.273,0.218,28.54
365,4992,4993,4.545,0.273,54.97
366,4994,4995,3.636,0.655,38.46
367,4996,4997,5.286,12.238,4.34
368,4998,4999,15.0,1.6,191.25
369,5000,5001,3.429,0.619,44.76
370,5002,5003,16.0,0.0,124.87
371,5004,5005,10.0,0.0,76.81
372,5006,5007,31.0,182.5,114.62
373,5008,5009,3.0,0.5,37.34
374,5010,5011,6.111,0.611,73.56
375,5014,5015,4.8,0.4,59.09
376,5016,5017,4.2,0.178,56.57
377,5018,5019,3.4,0.267,46.42
378,5022,5023,8.909,38.182,8.8
379,5024,5025,4.778,0.333,62.51
380,5026,5027,11.333,64.433,36.02
381,5036,5037,3.0,0.0,31.06
382,5050,5051,2.0,0.0,24.14
383,5054,5055,1.421,0.257,19.98
384,5060,5061,8.0,0.0,64.91
385,5062,5063,2.0,0.0,16.16
386,5066,5067,12.0,0.0,90.85
387,5068,5069,9.0,0.0,75.75
388,5070,5071,17.0,0.0,130.58
