,index,from_node,to_node,source_edge_id,edge_tt,edge_var,distance
0,4,10,11,-101731858,9.0,0.0,60.57
1,9,20,21,-103053774#0,3.5,0.5,3.7
2,11,22,23,-103053774#1,3.0,0.0,0.28
3,13,24,25,-103053774#2,3.0,0.0,3.21
4,18,32,33,-103053774#6,1.0,0.0,0.2
5,19,38,39,-103396186,5.0,0.0,9.08
6,21,40,41,-103512657,46.0,0.0,41.93
7,24,42,43,-103512667#0,7.6,4.8,42.99
8,28,44,45,-103512667#2,4.5,1.0000000000000002,18.6
9,32,48,49,-103671248,4.3,0.2333333333333334,4.61
10,36,52,53,-103671264,4.0,0.0,32.59
11,38,54,55,-103671267#0,19.0,0.0,94.21
12,44,66,67,-103671267#14,21.0,0.0,94.31
13,48,72,73,-103671267#4,3.0,0.0,1.96
14,50,74,75,-103671267#5,4.0,0.0,3.02
15,52,76,77,-103671267#6,3.0,0.0,3.63
16,58,84,85,-103678452,2.0,0.0,0.2
17,59,86,87,-103678458#0,1.0,0.0,0.2
18,60,88,89,-103678458#1,3.0,0.0,0.2
19,66,98,99,-1040258009,8.25,0.3425925925925925,128.51
20,70,102,103,-104236369,0.9375,0.0625,3.18
21,74,104,105,-1042557946,1.9285714285714286,0.07142857142857142,22.63
22,78,106,107,-1042557947,1.0714285714285714,0.07142857142857142,11.41
23,81,108,109,-10425610#1,117.16666666666667,25125.76666666667,30.71
24,85,110,111,-10425611#0,21.4,835.6666666666666,100.46
25,89,112,113,-10425611#1,6.846153846153846,2.695384615384615,62.66
26,91,114,115,-10427692#1,38.4,914.8,40.52
27,93,116,117,-10427692#2,2.0,4.0,9.82
28,95,118,119,-10427692#3,4.0,0.0,19.0
29,99,120,121,-10427692#4,4.0,0.6666666666666666,21.47
30,102,122,123,-10427692#5,4.8,0.19999999999999996,58.42
31,105,124,125,-10427692#6,2.6,0.3,31.48
32,108,126,127,-10427692#7,6.4,1.3000000000000003,54.49
33,110,128,129,-104847200,15.0,0.0,66.07
34,112,144,145,-10597452#0,12.0,0.0,144.65
35,113,146,147,-10597452#1,10.0,2.0,115.78
36,115,148,149,-10597454#1,11.0,84.0,13.2
37,118,150,151,-10597454#2,5.0,1.0,28.86
38,126,160,161,-107431496#0,5.0,1.2,80.97
39,130,162,163,-107431496#1,16.8,1.2000000000000002,250.33
40,136,174,175,-108239224#1,11.0,0.0,85.57
41,139,176,177,-108239938,9.055555555555555,0.5261437908496732,71.63
42,144,182,183,-108240279#2,11.5,0.5,19.19
43,147,190,191,-108310250,0.9565217391304348,0.13438735177865613,2.67
44,150,192,193,-108310251,1.5294117647058822,0.2647058823529412,7.88
45,153,194,195,-108310252,6.176470588235294,0.27941176470588247,38.67
46,156,196,197,-108310253,4.666666666666667,0.23529411764705876,9.98
47,160,200,201,-10941814,7.571428571428571,0.28571428571428564,159.67
48,166,206,207,-11014139#1,19.571428571428573,332.95238095238096,56.26
49,170,210,211,-110750652,44.5,0.5,87.48
50,171,212,213,-111120103,5.0,0.0,23.59
51,173,234,235,-113796178#0,3.0,0.0,0.73
52,174,236,237,-113796178#1,3.0,0.0,15.07
53,175,238,239,-113796181#1,4.0,0.0,0.55
54,177,240,241,-113796181#2,5.0,0.0,0.14
55,180,256,257,-113796197,8.0,0.0,21.4
56,181,260,261,-114198606#1,13.0,0.0,28.02
57,191,296,297,-115881043#0,12.0,0.0,123.9
58,195,300,301,-115881043#11,16.0,0.0,102.96
59,197,302,303,-115881043#2,4.0,0.0,19.16
60,198,304,305,-115881043#4,4.0,0.0,20.18
61,204,332,333,-116765451#1,11.583333333333334,1.9015151515151514,133.91
62,208,334,335,-116765451#2,1.3333333333333333,0.2424242424242424,4.02
63,214,346,347,-118004640#1,6.0,0.0,35.57
64,217,348,349,-118004640#1.47,3.0,0.0,8.82
65,220,350,351,-118004640#2,2.0,0.0,0.13
66,223,352,353,-118004640#4,1.0,0.0,2.5
67,226,354,355,-118004640#5,3.0,0.0,9.63
68,227,360,361,-118604348#0,4.0,0.0,41.81
69,228,362,363,-118604348#1,2.0,0.0,21.87
70,230,368,369,-118604351#1,7.0,0.0,31.8
71,232,370,371,-118604351#2,13.0,0.0,57.72
72,234,372,373,-118604351#3,2.0,0.0,2.56
73,236,374,375,-118604351#4,22.0,0.0,88.29
74,238,396,397,-118604366,5.0,0.0,12.03
75,239,402,403,-118607469#0,14.0,0.0,170.52
76,240,404,405,-118607469#1,22.5,0.5,281.09
77,241,406,407,-118607469#2,32.0,2.0,416.58
78,242,408,409,-118607469#3,15.5,0.5,182.01
79,243,410,411,-118607469#4,11.0,0.0,116.33
80,244,428,429,-118607485,20.0,0.0,88.72
81,246,430,431,-118607487#0,1.5,0.5,1.99
82,248,432,433,-118607487#1,10.0,0.0,124.22
83,249,434,435,-118607487#10,1.0,0.0,8.9
84,250,436,437,-118607487#11,2.0,0.0,10.15
85,251,438,439,-118607487#12,1.0,0.0,6.32
86,252,440,441,-118607487#13,2.0,0.0,10.56
87,253,442,443,-118607487#14,1.0,0.0,9.02
88,254,444,445,-118607487#15,2.0,0.0,9.3
89,256,446,447,-118607487#2,2.0,0.0,7.63
90,260,450,451,-118607487#4,2.0,0.0,5.94
91,262,452,453,-118607487#5,1.0,0.0,8.89
92,263,454,455,-118607487#6,1.0,0.0,8.38
93,264,456,457,-118607487#7,2.0,0.0,7.45
94,265,458,459,-118607487#8,2.0,0.0,8.78
95,266,460,461,-118607487#9,2.0,0.0,5.68
96,268,462,463,-118607492,22.0,0.0,106.27
97,276,494,495,-11940927#0,4.4,0.2999999999999999,54.03
98,280,496,497,-11940927#1,2.6,0.30000000000000004,48.35
99,284,498,499,-11940927#2,6.2,0.7,126.35
100,288,500,501,-11940927#3,2.4,0.8,20.69
101,292,502,503,-11940927#4,7.0,0.0,60.86
102,296,508,509,-119621360#0,2.5,4.5,0.2
103,298,512,513,-120033060#0,22.0,0.0,100.79
104,300,516,517,-120033065,12.0,0.0,47.21
105,302,518,519,-120033067,13.0,0.0,68.43
106,303,532,533,-120033091#1,54.0,0.0,270.05
107,309,554,555,-120033104#0,7.0,1.0,22.08
108,312,556,557,-120033104#1,2.0,2.0,3.85
109,313,558,559,-120125554,10.0,0.0,36.12
110,315,566,567,-120416766#0,6.0,0.0,40.12
111,318,568,569,-120416766#1,17.0,6.0,111.17
112,322,570,571,-120416786,21.375,1.6964285714285723,95.94
113,324,574,575,-120416814#1,2.0,0.0,2.46
114,332,592,593,-125002584,8.535714285714286,0.33201058201058237,157.69
115,336,594,595,-125002604#0,2.5,0.5,14.03
116,340,596,597,-125002604#1,4.0,0.0,43.68
117,342,622,623,-125496624,14.0,0.0,56.67
118,346,628,629,-126446062#0,202.5,10804.5,85.11
119,350,630,631,-126446062#1,28.2,1888.7,10.81
120,354,632,633,-126446062#2,2.8,0.20000000000000004,3.75
121,361,638,639,-126446083,135.0,0.0,689.29
122,366,646,647,-126446102,17.0,0.0,73.46
123,370,648,649,-126446106,40.0,0.0,180.04
124,372,652,653,-126446111#0,8.0,0.0,26.2
125,375,654,655,-126446115,19.0,0.0,94.66
126,378,656,657,-126446127#0,22.0,0.0,102.28
127,382,658,659,-126446127#1,24.0,0.0,105.41
128,386,660,661,-126446127#2,6.0,0.0,17.58
129,392,666,667,-126909938,7.035714285714286,0.18386243386243384,110.74
130,395,686,687,-126954030,46.0,2.0,207.14
131,396,706,707,-127047209,37.0,0.0,160.5
132,403,726,727,-127076905#0,54.0,13.0,252.87
133,407,728,729,-127076905#1,19.0,1.0000000000000002,85.98
134,411,730,731,-127076905#2,1.2,0.2,0.2
135,414,736,737,-127076909,32.0,0.0,156.67
136,417,738,739,-128070665#1,10.0625,1.3958333333333333,99.76
137,421,740,741,-128070666#0,5.444444444444445,5.777777777777778,25.29
138,425,742,743,-128070667#1,11.6,136.11428571428573,39.07
139,429,744,745,-128070698#0,3.6666666666666665,1.3333333333333333,0.2
140,434,748,749,-128361102#0,20.466666666666665,93.55238095238096,186.97
141,438,750,751,-128361102#1,6.4,0.8285714285714283,62.58
142,452,868,869,-128668758#0,3.6,0.30000000000000004,8.57
143,455,870,871,-128668758#0.24,9.8,0.20000000000000018,67.04
144,459,872,873,-128668758#1,5.333333333333333,0.33333333333333326,22.1
145,462,874,875,-128668758#1.44,4.0,0.0,9.37
146,465,876,877,-128668758#3,10.666666666666666,0.33333333333333304,69.18
147,470,880,881,-128906555,4.571428571428571,0.2637362637362637,47.81
148,473,882,883,-129130803#0,11.0,0.0,76.51
149,476,884,885,-129130803#1,6.0,0.0,32.4
150,479,886,887,-129130803#2,6.0,0.0,37.32
151,482,888,889,-129130803#3,2.6666666666666665,0.33333333333333337,3.7
152,485,890,891,-129130803#4,8.0,1.0,48.33
153,488,892,893,-129130803#5,1.0,0.0,0.2
154,491,894,895,-129130803#6,7.666666666666667,0.33333333333333326,46.02
155,494,896,897,-129130803#7,1.3333333333333333,0.3333333333333333,0.2
156,497,902,903,-129130810#0,16.0,0.0,81.61
157,499,904,905,-129130810#1,6.0,0.0,15.89
158,501,906,907,-129130810#2,26.0,0.0,117.26
159,504,908,909,-129130810#3,5.0,0.0,9.06
160,508,910,911,-129130810#4,1.0,0.0,2.15
161,512,912,913,-129130810#5,5.333333333333333,0.3333333333333335,25.08
162,516,914,915,-129130810#6,10.0,0.0,32.21
163,520,916,917,-129130810#60,3.6666666666666665,0.33333333333333337,11.34
164,524,918,919,-129130810#7,5.333333333333333,0.3333333333333335,6.09
165,528,928,929,-129323704#4,3.0,0.0,0.2
166,550,1022,1023,-129323744#1,6.0,0.0,10.91
167,557,1042,1043,-129323746#3,3.0,0.0,3.68
168,560,1044,1045,-129323746#4,3.0,0.0,7.49
169,563,1046,1047,-129323746#5,4.0,0.0,8.13
170,567,1048,1049,-129379920#1,2.0,0.0,17.09
171,571,1050,1051,-129379920#1.28,1.4285714285714286,0.28571428571428575,17.3
172,575,1052,1053,-129379922,3.111111111111111,0.6111111111111112,35.82
173,579,1054,1055,-129379925,9.583333333333334,113.35606060606061,29.69
174,583,1056,1057,-129379925.33,16.357142857142858,212.55494505494502,22.2
175,587,1058,1059,-129379930#0,3.5,0.5,5.71
176,589,1062,1063,-129379930#11,1.0,0.0,0.2
