,index,from_node,to_node,source_edge_id,edge_tt,edge_var,distance
0,0,0,1,--153692837#1,6.0,0.0,43.86
1,3,4,5,-101731827#0,2.6666666666666665,2.3333333333333335,1.56
2,6,6,7,-101731827#1,3.0,2.0,3.01
3,8,8,9,-101731827#2,5.0,0.0,20.95
4,12,16,17,-102818928#1,12.0,0.0,101.05
5,31,38,39,-103396186,5.0,0.0,9.08
6,33,40,41,-103512657,12.0,0.0,41.93
7,35,42,43,-103512667#0,10.333333333333334,0.3333333333333335,42.99
8,39,44,45,-103512667#2,5.333333333333333,2.333333333333333,18.6
9,47,52,53,-103671264,3.0,0.0,32.59
10,71,80,81,-103671267#9,3.0,0.0,5.22
11,75,82,83,-103671270,5.0,0.0,48.69
12,85,98,99,-1040258009,8.25925925925926,0.43019943019943024,128.51
13,90,102,103,-104236369,1.0,0.0,3.18
14,94,104,105,-1042557946,1.8888888888888888,0.10457516339869284,22.63
15,98,106,107,-1042557947,1.1666666666666667,0.14705882352941174,11.41
16,102,108,109,-10425610#1,25.25,202.91666666666666,30.71
17,106,110,111,-10425611#0,10.5,6.571428571428572,100.46
18,110,112,113,-10425611#1,6.5,0.5714285714285714,62.66
19,114,114,115,-10427692#1,44.0,0.0,40.52
20,118,116,117,-10427692#2,1.0,0.0,9.82
21,122,118,119,-10427692#3,4.0,0.0,19.0
22,126,120,121,-10427692#4,4.5,0.5,21.47
23,130,122,123,-10427692#5,5.0,0.0,58.42
24,134,124,125,-10427692#6,3.0,0.0,31.48
25,138,126,127,-10427692#7,6.0,0.0,54.49
26,153,148,149,-10597454#1,31.333333333333332,2408.3333333333335,13.2
27,157,150,151,-10597454#2,4.333333333333333,0.3333333333333335,28.86
28,162,154,155,-10597455#1,4.0,0.0,17.94
29,164,160,161,-107431496#0,5.6,2.3,80.97
30,168,162,163,-107431496#1,16.5,3.0000000000000004,250.33
31,175,176,177,-108239938,10.0,0.0,71.63
32,179,178,179,-108240279#0,1.0,0.0,5.18
