,index,from_node,to_node,source_edge_id,edge_tt,edge_var,distance
0,6,14,15,-102818928#0,5.0,0.0,50.99
1,7,16,17,-102818928#1,12.5,0.5,101.05
2,22,70,71,-103671267#3,1.0,0.0,4.07
3,28,98,99,-1040258009,8.5,0.9444444444444444,128.51
4,33,102,103,-104236369,1.0,0.0,3.18
5,37,104,105,-1042557946,2.2857142857142856,1.5714285714285712,22.63
6,41,106,107,-1042557947,1.3333333333333333,0.2666666666666667,11.41
7,45,108,109,-10425610#1,18.0,0.0,30.71
8,48,110,111,-10425611#0,10.75,9.583333333333334,100.46
9,52,112,113,-10425611#1,6.5,0.3333333333333333,62.66
10,56,114,115,-10427692#1,22.0,0.0,40.52
11,58,116,117,-10427692#2,1.0,0.0,9.82
12,60,118,119,-10427692#3,4.0,0.0,19.0
13,62,120,121,-10427692#4,5.0,0.0,21.47
14,64,122,123,-10427692#5,5.0,0.0,58.42
15,66,124,125,-10427692#6,3.0,0.0,31.48
16,68,126,127,-10427692#7,6.0,0.0,54.49
17,71,134,135,-105143683#0,29.0,0.0,112.05
18,89,176,177,-108239938,9.0,0.0,71.63
19,97,190,191,-108310250,1.0,1.0,2.67
20,101,192,193,-108310251,1.0,0.0,7.88
21,105,194,195,-108310252,6.5,0.5,38.67
22,109,196,197,-108310253,5.5,0.5,9.98
23,113,200,201,-10941814,7.0,0.0,159.67
24,117,202,203,-10941825,10.0,0.0,77.67
25,121,206,207,-11014139#1,12.0,0.0,56.26
26,125,208,209,-110212545,30.0,0.0,146.58
27,126,210,211,-110750652,43.0,0.0,87.48
28,130,260,261,-114198606#1,39.0,0.0,28.02
29,144,332,333,-116765451#1,11.666666666666666,1.333333333333333,133.91
30,148,334,335,-116765451#2,1.6666666666666667,0.33333333333333337,4.02
31,152,336,337,-116765457#1,4.0,2.0,2.04
32,157,354,355,-118004640#5,2.0,0.0,9.63
33,161,380,381,-118604354,3.0,0.0,13.05
34,171,430,431,-118607487#0,2.0,0.0,1.99
35,175,432,433,-118607487#1,11.0,0.0,124.22
36,206,494,495,-11940927#0,4.0,0.0,54.03
37,210,496,497,-11940927#1,3.0,0.0,48.35
38,214,498,499,-11940927#2,6.0,0.0,126.35
39,218,500,501,-11940927#3,2.0,0.0,20.69
40,222,502,503,-11940927#4,8.0,0.0,60.86
41,253,592,593,-125002584,8.454545454545455,0.4727272727272728,157.69
42,257,594,595,-125002604#0,2.0,0.0,14.03
43,260,596,597,-125002604#1,3.6666666666666665,0.33333333333333337,43.68
44,263,628,629,-126446062#0,13.0,0.0,85.11
45,267,630,631,-126446062#1,3.0,0.0,10.81
46,271,632,633,-126446062#2,1.0,0.0,3.75
47,277,638,639,-126446083,142.5,12.5,689.29
48,280,658,659,-126446127#1,25.0,0.0,105.41
49,283,660,661,-126446127#2,6.5,0.5,17.58
50,286,666,667,-126909938,7.1,0.7666666666666664,110.74
51,295,728,729,-127076905#1,23.0,0.0,85.98
52,299,730,731,-127076905#2,1.0,0.0,0.2
53,307,738,739,-128070665#1,10.142857142857142,1.142857142857143,99.76
