,index,from_node,to_node,source_edge_id,edge_tt,edge_var,distance
0,1,0,1,--153692837#1,11.0,0.0,43.86
1,3,2,3,-101238042,5.0,0.0,25.49
2,5,4,5,-101731827#0,3.0,0.0,1.56
3,9,6,7,-101731827#1,1.0,0.0,3.01
4,14,10,11,-101731858,11.0,0.0,60.57
5,21,14,15,-102818928#0,6.0,0.0,50.99
6,25,16,17,-102818928#1,12.0,0.0,101.05
7,30,20,21,-103053774#0,3.6,1.3,3.7
8,34,22,23,-103053774#1,3.0,0.0,0.28
9,38,24,25,-103053774#2,3.0,3.3333333333333335,3.21
10,42,28,29,-103053774#4,4.0,0.0,6.06
11,44,30,31,-103053774#5,2.5,1.0,1.01
12,47,32,33,-103053774#6,2.4,0.8,0.2
13,50,34,35,-103053774#7,4.5,0.5,8.85
14,55,38,39,-103396186,2.0,0.0,9.08
15,61,42,43,-103512667#0,7.9655172413793105,2.2487684729064035,42.99
16,65,44,45,-103512667#2,4.2272727272727275,0.3744588744588746,18.6
17,71,48,49,-103671248,4.090909090909091,0.09090909090909095,4.61
18,74,50,51,-103671254,5.0,0.0,23.07
19,76,52,53,-103671264,3.25,0.24999999999999997,32.59
20,78,54,55,-103671267#0,22.5,0.5,94.21
21,81,56,57,-103671267#1,4.5,0.5,11.5
22,85,58,59,-103671267#10,4.0,0.0,2.46
23,86,60,61,-103671267#11,2.0,0.0,2.47
24,88,62,63,-103671267#12,1.0,0.0,3.1
25,90,64,65,-103671267#13,1.0,0.0,3.26
26,94,68,69,-103671267#2,2.0,0.0,2.34
27,102,74,75,-103671267#5,2.0,0.0,3.02
28,105,76,77,-103671267#6,4.0,0.0,3.63
29,108,78,79,-103671267#7,2.5,4.5,6.15
30,111,80,81,-103671267#9,3.5,0.5,5.22
31,114,82,83,-103671270,4.75,0.24999999999999992,48.69
32,116,84,85,-103678452,2.0,0.0,0.2
33,119,86,87,-103678458#0,3.0,0.0,0.2
34,120,88,89,-103678458#1,2.3333333333333335,1.3333333333333335,0.2
35,126,92,93,-103687101,1.0,0.0,0.2
36,130,94,95,-103718186,18.333333333333332,616.3333333333333,13.91
37,134,98,99,-1040258009,8.222222222222221,0.48938826466916396,128.51
38,138,100,101,-104236368#0,9.857142857142858,0.14285714285714282,68.52
39,142,102,103,-104236369,1.0,0.0,3.18
40,146,104,105,-1042557946,1.8888888888888888,0.10062893081761011,22.63
41,150,106,107,-1042557947,1.2037037037037037,0.16526904262753322,11.41
42,154,108,109,-10425610#1,23.142857142857142,290.47619047619054,30.71
43,158,110,111,-10425611#0,11.294117647058824,26.19242273180459,100.46
44,162,112,113,-10425611#1,6.733333333333333,0.684593837535014,62.66
45,166,114,115,-10427692#1,42.0,0.0,40.52
46,170,116,117,-10427692#2,1.5,0.5,9.82
47,174,118,119,-10427692#3,4.0,0.0,19.0
48,178,120,121,-10427692#4,3.857142857142857,0.14285714285714288,21.47
49,182,122,123,-10427692#5,5.3,0.4555555555555555,58.42
50,186,124,125,-10427692#6,2.7,0.23333333333333334,31.48
51,190,126,127,-10427692#7,6.5,0.7222222222222222,54.49
52,201,138,139,-105467137,10.285714285714286,0.571428571428572,68.83
53,205,142,143,-105540411,9.0,2.0,36.62
54,208,144,145,-10597452#0,12.0,0.0,144.65
55,211,146,147,-10597452#1,12.0,0.0,115.78
56,215,148,149,-10597454#1,14.0,215.42857142857147,13.2
57,219,150,151,-10597454#2,6.625,25.125,28.86
58,222,152,153,-10597455#0,1.0,0.0,0.2
59,226,154,155,-10597455#1,6.0,0.0,17.94
60,231,160,161,-107431496#0,5.419354838709677,2.3182795698924736,80.97
61,235,162,163,-107431496#1,16.208333333333332,0.6938405797101451,250.33
62,242,170,171,-108237964#2,4.0,0.0,6.04
63,246,172,173,-108239224#0,7.0,0.0,90.82
64,248,174,175,-108239224#1,10.333333333333334,0.33333333333333304,85.57
65,250,176,177,-108239938,9.761904761904763,0.6904761904761908,71.63
66,254,178,179,-108240279#0,10.0,0.0,5.18
67,257,180,181,-108240279#1,14.5,1.1000000000000005,19.08
68,261,182,183,-108240279#2,17.0,42.10526315789474,19.19
69,266,190,191,-108310250,0.9642857142857143,0.33201058201058203,2.67
70,270,192,193,-108310251,1.4444444444444444,0.26143790849673204,7.88
71,274,194,195,-108310252,6.555555555555555,0.26143790849673204,38.67
72,278,196,197,-108310253,4.55,0.5763157894736842,9.98
73,283,200,201,-10941814,7.36734693877551,0.27891156462585037,159.67
74,291,206,207,-11014139#1,18.09375,135.31350806451616,56.26
75,295,208,209,-110212545,32.0,0.0,146.58
76,303,218,219,-112979065#1,5.0,0.0,9.27
77,306,222,223,-112979075,9.0,0.0,36.97
78,308,224,225,-112979077,5.333333333333333,0.3333333333333335,36.69
79,311,226,227,-112979081,20.5,0.5,90.42
80,313,228,229,-112979094#0,8.0,0.0,21.62
81,316,230,231,-112979094#1,2.3333333333333335,1.3333333333333333,6.4
82,320,232,233,-112979110,6.6,0.2999999999999999,30.91
83,324,234,235,-113796178#0,3.0,0.0,0.73
84,328,236,237,-113796178#1,7.0,0.0,15.07
85,331,238,239,-113796181#1,2.4,1.8,0.55
86,335,240,241,-113796181#2,2.0,0.0,0.14
87,344,246,247,-113796181#5,9.0,8.0,34.85
88,347,248,249,-113796182,6.333333333333333,0.33333333333333326,24.97
89,352,252,253,-113796194#0,15.0,0.0,68.87
90,357,256,257,-113796197,4.0,0.0,21.4
91,362,260,261,-114198606#1,18.5,312.5,28.02
92,365,262,263,-114325482,42.0,0.0,97.68
93,367,264,265,-115082348,20.5,145.71428571428572,6.31
94,376,270,271,-115881035#1,10.0,0.0,26.52
95,380,272,273,-115881035#2,18.0,0.0,27.63
96,382,274,275,-115881035#3,11.0,0.0,26.7
97,385,276,277,-115881035#4,26.0,0.0,41.42
98,388,278,279,-115881035#5,2.5,0.5,0.37
99,390,280,281,-115881035#6,12.666666666666666,0.3333333333333335,19.73
100,393,286,287,-115881041#0,11.5,0.5,72.84
101,404,294,295,-115881041#4,11.0,0.0,68.01
102,408,296,297,-115881043#0,12.0,0.0,123.9
103,414,300,301,-115881043#11,16.0,0.0,102.96
104,417,302,303,-115881043#2,5.0,0.0,19.16
105,421,304,305,-115881043#4,5.0,0.0,20.18
106,425,306,307,-115881043#5,6.0,0.0,36.83
107,439,318,319,-115881048#0,5.0,0.0,19.18
108,440,322,323,-115881049#0,17.0,0.5,112.56
109,441,324,325,-115881049#1,2.0,0.0,9.59
110,443,326,327,-115881049#2,18.4,0.8000000000000003,132.96
111,447,328,329,-115881050,16.5,0.5,113.24
112,450,332,333,-116765451#1,10.966101694915254,0.5850379894798364,133.91
113,454,334,335,-116765451#2,1.3220338983050848,0.22209234365867914,4.02
114,458,336,337,-116765457#1,3.6,0.29999999999999993,2.04
115,465,344,345,-118004624#1,46.0,0.0,82.16
116,469,346,347,-118004640#1,6.333333333333333,0.24999999999999994,35.57
117,473,348,349,-118004640#1.47,4.9,15.43333333333333,8.82
118,477,350,351,-118004640#2,2.2222222222222223,0.19444444444444448,0.13
119,481,352,353,-118004640#4,2.0,0.0,2.5
120,485,354,355,-118004640#5,3.6666666666666665,0.33333333333333326,9.63
121,489,360,361,-118604348#0,3.6666666666666665,0.33333333333333326,41.81
122,492,362,363,-118604348#1,2.0,0.0,21.87
123,498,370,371,-118604351#2,12.0,0.0,57.72
124,501,372,373,-118604351#3,1.0,0.0,2.56
125,504,374,375,-118604351#4,20.0,0.0,88.29
126,509,382,383,-118604355,3.0,0.0,15.08
127,519,394,395,-118604365,4.0,0.0,15.87
128,523,398,399,-118604367,4.0,0.0,12.15
129,527,402,403,-118607469#0,12.666666666666666,1.333333333333333,170.52
130,530,404,405,-118607469#1,21.0,1.0,281.09
131,533,406,407,-118607469#2,30.666666666666668,2.333333333333335,416.58
132,536,408,409,-118607469#3,16.333333333333332,0.33333333333333304,182.01
133,539,412,413,-118607471,5.5,0.5,23.27
134,547,424,425,-118607482,21.0,2.0,98.71
135,549,426,427,-118607484,4.0,0.0,19.27
136,553,430,431,-118607487#0,1.3333333333333333,0.26666666666666666,1.99
137,557,432,433,-118607487#1,10.428571428571429,0.2857142857142856,124.22
138,561,434,435,-118607487#10,1.0,0.0,8.9
139,565,436,437,-118607487#11,2.0,0.0,10.15
140,569,438,439,-118607487#12,1.0,0.0,6.32
141,573,440,441,-118607487#13,2.0,0.6666666666666666,10.56
142,577,442,443,-118607487#14,2.0,0.6666666666666666,9.02
143,581,444,445,-118607487#15,1.0,0.0,9.3
144,584,446,447,-118607487#2,1.2857142857142858,0.23809523809523814,7.63
145,588,448,449,-118607487#3,1.0,0.0,6.8
146,592,450,451,-118607487#4,1.5,0.5714285714285714,5.94
147,596,452,453,-118607487#5,1.4285714285714286,0.28571428571428575,8.89
148,600,454,455,-118607487#6,2.0,1.3333333333333333,8.38
149,604,456,457,-118607487#7,1.5,0.3,7.45
150,608,458,459,-118607487#8,1.6,0.30000000000000004,8.78
151,612,460,461,-118607487#9,1.25,0.25,5.68
152,615,462,463,-118607492,23.666666666666668,2.333333333333333,106.27
153,618,464,465,-118607497#0,2.4,1.2999999999999998,0.2
154,620,466,467,-118607504#4,91.0,0.0,460.6
155,626,476,477,-118619445#0,2.0,0.0,0.2
156,631,480,481,-118619463,66.0,0.0,327.89
157,637,494,495,-11940927#0,4.5,1.3888888888888888,54.03
158,641,496,497,-11940927#1,2.888888888888889,0.3611111111111111,48.35
159,645,498,499,-11940927#2,6.111111111111111,0.36111111111111116,126.35
160,649,500,501,-11940927#3,2.2222222222222223,0.4444444444444444,20.69
161,653,502,503,-11940927#4,7.25,0.21428571428571444,60.86
162,658,508,509,-119621360#0,2.230769230769231,2.692307692307692,0.2
163,662,512,513,-120033060#0,20.0,0.0,100.79
164,664,516,517,-120033065,13.333333333333334,2.3333333333333335,47.21
165,668,520,521,-120033068#0,23.0,0.0,96.21
166,672,522,523,-120033068#1,6.0,0.0,11.45
167,675,526,527,-120033074#1,5.0,2.0,18.77
