,index,from_node,to_node,source_edge_id,edge_tt,edge_var,distance
0,3,4,5,-101731827#0,3.0,0.0,1.56
1,5,6,7,-101731827#1,2.0,0.0,3.01
2,32,52,53,-103671264,3.0,0.0,32.59
3,46,82,83,-103671270,5.0,0.0,48.69
4,56,98,99,-1040258009,7.818181818181818,0.5636363636363634,128.51
5,66,104,105,-1042557946,1.75,0.21428571428571425,22.63
6,70,106,107,-1042557947,1.25,0.21428571428571427,11.41
7,74,108,109,-10425610#1,34.0,0.0,30.71
8,77,110,111,-10425611#0,11.8,27.200000000000003,100.46
9,81,112,113,-10425611#1,6.4,0.30000000000000004,62.66
10,85,114,115,-10427692#1,13.5,12.5,40.52
11,88,116,117,-10427692#2,1.0,0.0,9.82
12,92,118,119,-10427692#3,4.0,0.0,19.0
13,96,120,121,-10427692#4,4.0,0.0,21.47
14,99,122,123,-10427692#5,5.0,0.0,58.42
15,102,124,125,-10427692#6,2.0,0.0,31.48
16,105,126,127,-10427692#7,6.0,0.0,54.49
17,109,134,135,-105143683#0,25.0,0.0,112.05
18,115,142,143,-105540411,10.0,0.0,36.62
19,116,148,149,-10597454#1,32.0,0.0,13.2
20,119,150,151,-10597454#2,4.5,0.5,28.86
21,121,152,153,-10597455#0,1.0,0.0,0.2
22,122,154,155,-10597455#1,6.333333333333333,1.333333333333333,17.94
23,124,160,161,-107431496#0,4.8,1.7,80.97
24,128,162,163,-107431496#1,16.0,0.6666666666666666,250.33
25,140,176,177,-108239938,10.0,0.0,71.63
26,157,196,197,-108310253,3.0,0.0,9.98
27,161,200,201,-10941814,7.0,0.0,159.67
28,168,206,207,-11014139#1,9.0,0.0,56.26
29,195,286,287,-115881041#0,11.0,0.0,72.84
30,197,288,289,-115881041#1,3.0,0.0,21.26
31,198,290,291,-115881041#2,15.0,0.0,108.36
32,199,292,293,-115881041#3,5.0,0.0,26.21
33,200,294,295,-115881041#4,10.0,0.0,68.01
34,219,332,333,-116765451#1,10.8,0.4000000000000001,133.91
35,223,334,335,-116765451#2,1.6,0.48888888888888893,4.02
36,227,336,337,-116765457#1,4.0,3.0,2.04
37,230,346,347,-118004640#1,6.0,0.0,35.57
38,232,348,349,-118004640#1.47,3.0,0.0,8.82
39,234,350,351,-118004640#2,2.0,0.0,0.13
40,236,352,353,-118004640#4,2.0,0.0,2.5
41,281,494,495,-11940927#0,4.5,0.5,54.03
