,index,from_node,to_node,source_edge_id,edge_tt,edge_var,distance
0,1,0,1,--153692837#1,7.0,0.0,43.86
1,3,4,5,-101731827#0,3.5,0.5,1.56
2,6,6,7,-101731827#1,2.5,0.5,3.01
3,9,8,9,-101731827#2,5.0,0.0,20.95
4,11,14,15,-102818928#0,6.0,0.0,50.99
5,13,16,17,-102818928#1,12.0,0.0,101.05
6,15,20,21,-103053774#0,4.0,0.0,3.7
7,17,22,23,-103053774#1,2.0,0.0,0.28
8,19,28,29,-103053774#4,4.0,0.0,6.06
9,20,30,31,-103053774#5,3.0,0.0,1.01
10,21,32,33,-103053774#6,2.0,0.0,0.2
11,24,36,37,-103053803,11.0,0.0,41.75
12,28,38,39,-103396186,5.0,0.0,9.08
13,33,42,43,-103512667#0,7.777777777777778,2.6944444444444446,42.99
14,37,44,45,-103512667#2,4.0,0.0,18.6
15,42,48,49,-103671248,4.0,0.0,4.61
16,48,52,53,-103671264,3.0,0.0,32.59
17,67,82,83,-103671270,5.0,0.0,48.69
18,68,84,85,-103678452,2.0,0.0,0.2
19,72,88,89,-103678458#1,3.0,0.0,0.2
20,77,92,93,-103687101,1.0,0.0,0.2
21,80,94,95,-103718186,3.5,0.5,13.91
22,85,98,99,-1040258009,8.64,0.5733333333333333,128.51
23,88,100,101,-104236368#0,10.0,0.3333333333333334,68.52
24,92,102,103,-104236369,0.3333333333333333,0.33333333333333337,3.18
25,96,104,105,-1042557946,2.1818181818181817,0.16363636363636366,22.63
26,100,106,107,-1042557947,1.0,0.0,11.41
27,104,108,109,-10425610#1,24.333333333333332,254.33333333333334,30.71
28,108,110,111,-10425611#0,11.75,37.98717948717948,100.46
29,112,112,113,-10425611#1,6.6,0.5538461538461538,62.66
30,115,114,115,-10427692#1,32.0,0.0,40.52
31,118,116,117,-10427692#2,3.0,2.0,9.82
32,121,118,119,-10427692#3,3.0,0.0,19.0
33,125,120,121,-10427692#4,4.0,0.0,21.47
34,129,122,123,-10427692#5,5.0,0.0,58.42
35,133,124,125,-10427692#6,3.0,0.0,31.48
36,137,126,127,-10427692#7,6.0,0.0,54.49
37,143,138,139,-105467137,11.0,0.6666666666666664,68.83
38,158,152,153,-10597455#0,1.0,0.0,0.2
39,163,160,161,-107431496#0,6.0,2.857142857142857,80.97
40,167,162,163,-107431496#1,16.6,0.2999999999999998,250.33
41,172,168,169,-108237964#1,14.0,0.0,52.02
42,175,176,177,-108239938,9.166666666666666,0.1666666666666668,71.63
43,180,182,183,-108240279#2,13.0,8.0,19.19
44,184,190,191,-108310250,0.8,0.2,2.67
45,188,192,193,-108310251,2.0,0.0,7.88
46,191,194,195,-108310252,6.0,0.0,38.67
47,195,196,197,-108310253,4.166666666666667,0.9666666666666668,9.98
48,199,200,201,-10941814,7.6,0.3999999999999999,159.67
49,207,206,207,-11014139#1,11.75,61.84090909090909,56.26
50,210,208,209,-110212545,37.0,0.0,146.58
51,224,232,233,-112979110,6.0,0.0,30.91
52,228,238,239,-113796181#1,2.25,0.9166666666666666,0.55
53,230,240,241,-113796181#2,3.0,0.0,0.14
54,232,242,243,-113796181#3,3.0,0.0,2.26
55,234,244,245,-113796181#4,6.5,0.5,31.47
56,236,246,247,-113796181#5,11.0,0.0,34.85
57,237,250,251,-113796184,6.0,0.0,21.65
58,242,260,261,-114198606#1,5.0,0.0,28.02
59,245,264,265,-115082348,19.0,0.0,6.31
60,247,266,267,-115082374#0,5.0,0.0,4.23
61,250,270,271,-115881035#1,15.0,0.0,26.52
62,257,286,287,-115881041#0,12.0,2.0,72.84
63,259,288,289,-115881041#1,3.5,0.5,21.26
64,260,290,291,-115881041#2,15.0,0.0,108.36
65,261,292,293,-115881041#3,4.666666666666667,1.333333333333333,26.21
66,262,294,295,-115881041#4,11.25,0.24999999999999986,68.01
67,274,332,333,-116765451#1,11.55,0.9973684210526316,133.91
68,278,334,335,-116765451#2,1.4,0.4631578947368422,4.02
