,index,from_node,to_node,source_edge_id,edge_tt,edge_var,distance
0,1,0,1,--153692837#1,7.0,0.6666666666666666,43.86
1,4,2,3,-101238042,5.0,0.0,25.49
2,6,4,5,-101731827#0,3.0,0.0,1.56
3,9,6,7,-101731827#1,4.0,0.0,3.01
4,12,8,9,-101731827#2,5.0,0.0,20.95
5,18,14,15,-102818928#0,5.0,0.0,50.99
6,21,16,17,-102818928#1,12.0,1.0,101.05
7,25,20,21,-103053774#0,2.0,0.0,3.7
8,29,22,23,-103053774#1,1.0,0.0,0.28
9,34,26,27,-103053774#3,5.0,0.0,22.81
10,40,32,33,-103053774#6,1.0,0.0,0.2
11,43,36,37,-103053803,11.0,0.0,41.75
12,45,38,39,-103396186,6.0,0.0,9.08
13,51,42,43,-103512667#0,8.095238095238095,2.99047619047619,42.99
14,55,44,45,-103512667#2,4.4,0.2571428571428572,18.6
15,59,48,49,-103671248,4.230769230769231,0.19230769230769243,4.61
16,66,54,55,-103671267#0,21.0,2.0,94.21
17,68,56,57,-103671267#1,5.0,0.0,11.5
18,73,62,63,-103671267#12,1.0,0.0,3.1
19,79,68,69,-103671267#2,3.5,0.5,2.34
20,80,70,71,-103671267#3,2.5,4.5,4.07
21,82,72,73,-103671267#4,3.0,0.0,1.96
22,84,74,75,-103671267#5,4.0,0.0,3.02
23,86,76,77,-103671267#6,2.5,4.5,3.63
24,88,78,79,-103671267#7,3.0,4.0,6.15
25,90,80,81,-103671267#9,2.0,2.0,5.22
26,93,82,83,-103671270,6.0,0.0,48.69
27,95,84,85,-103678452,1.0,0.0,0.2
28,97,86,87,-103678458#0,1.0,0.0,0.2
29,99,88,89,-103678458#1,3.0,0.0,0.2
30,102,90,91,-103686129#1,90.0,0.0,177.86
31,107,94,95,-103718186,67.33333333333333,116.33333333333329,13.91
32,110,98,99,-1040258009,8.354166666666666,0.5740248226950362,128.51
33,114,100,101,-104236368#0,11.0,0.0,68.52
34,118,102,103,-104236369,0.75,0.21428571428571427,3.18
35,122,104,105,-1042557946,1.9642857142857142,0.03571428571428571,22.63
36,126,106,107,-1042557947,1.1071428571428572,0.09920634920634917,11.41
37,130,108,109,-10425610#1,5.0,0.0,30.71
38,133,110,111,-10425611#0,11.05084745762712,32.46288720046756,100.46
39,137,112,113,-10425611#1,6.508474576271187,0.7025131502045583,62.66
40,140,114,115,-10427692#1,10.0,0.0,40.52
41,143,116,117,-10427692#2,2.0,0.0,9.82
42,146,118,119,-10427692#3,4.5,4.5,19.0
43,149,120,121,-10427692#4,5.0,2.0,21.47
44,152,122,123,-10427692#5,4.333333333333333,0.3333333333333335,58.42
45,155,124,125,-10427692#6,3.0,0.0,31.48
46,158,126,127,-10427692#7,6.0,0.0,54.49
47,168,138,139,-105467137,11.0,2.0,68.83
48,171,140,141,-105482066,7.0,0.0,42.85
49,172,142,143,-105540411,10.5,4.5,36.62
50,175,144,145,-10597452#0,12.0,0.0,144.65
51,179,146,147,-10597452#1,10.0,0.0,115.78
52,183,148,149,-10597454#1,20.0,291.5,13.2
53,187,150,151,-10597454#2,5.25,0.24999999999999992,28.86
54,192,154,155,-10597455#1,4.0,0.0,17.94
55,197,160,161,-107431496#0,5.133333333333334,1.5523809523809524,80.97
56,201,162,163,-107431496#1,16.285714285714285,0.835164835164835,250.33
57,205,166,167,-108237964#0,4.0,0.0,3.79
58,208,168,169,-108237964#1,14.0,0.0,52.02
59,211,170,171,-108237964#2,4.5,0.5,6.04
60,216,176,177,-108239938,9.125,0.4107142857142859,71.63
61,219,180,181,-108240279#1,14.0,0.0,19.08
62,222,182,183,-108240279#2,16.6,54.93333333333333,19.19
63,228,190,191,-108310250,1.0833333333333333,0.08333333333333333,2.67
64,232,192,193,-108310251,1.7777777777777777,0.4444444444444444,7.88
65,236,194,195,-108310252,6.125,0.41071428571428564,38.67
66,240,196,197,-108310253,5.125,0.41071428571428564,9.98
67,244,200,201,-10941814,7.4375,0.3958333333333334,159.67
68,252,206,207,-11014139#1,15.38888888888889,69.89869281045752,56.26
69,255,208,209,-110212545,31.0,0.0,146.58
70,261,216,217,-112979062,8.0,0.0,29.17
71,264,224,225,-112979077,6.0,0.0,36.69
72,268,228,229,-112979094#0,7.0,0.0,21.62
73,271,230,231,-112979094#1,3.0,0.0,6.4
74,274,232,233,-112979110,7.0,0.0,30.91
75,277,234,235,-113796178#0,1.5,0.5,0.73
76,280,238,239,-113796181#1,3.0,0.0,0.55
77,284,240,241,-113796181#2,3.0,0.0,0.14
78,286,242,243,-113796181#3,2.0,0.0,2.26
79,287,244,245,-113796181#4,7.0,0.0,31.47
80,289,246,247,-113796181#5,9.0,0.0,34.85
81,291,248,249,-113796182,6.0,2.0,24.97
82,297,254,255,-113796195,3.0,0.0,11.68
83,301,258,259,-113796198,8.0,2.0,34.09
84,303,260,261,-114198606#1,27.5,760.5,28.02
85,308,264,265,-115082348,48.666666666666664,1366.3333333333335,6.31
86,312,268,269,-115881035#0,10.0,0.0,25.01
87,314,270,271,-115881035#1,9.5,0.5,26.52
88,318,286,287,-115881041#0,12.0,0.666666666666667,72.84
89,321,288,289,-115881041#1,3.6666666666666665,0.33333333333333337,21.26
90,324,290,291,-115881041#2,14.666666666666666,1.333333333333334,108.36
91,327,292,293,-115881041#3,5.0,0.0,26.21
92,330,294,295,-115881041#4,10.666666666666666,1.333333333333334,68.01
93,334,296,297,-115881043#0,13.0,0.0,123.9
94,337,298,299,-115881043#10,3.0,0.0,11.25
95,339,300,301,-115881043#11,16.0,0.6666666666666666,102.96
96,341,302,303,-115881043#2,5.0,0.0,19.16
97,344,304,305,-115881043#4,5.0,0.0,20.18
98,347,306,307,-115881043#5,8.5,0.5,36.83
99,350,308,309,-115881043#7,2.5,1.0,4.27
100,351,310,311,-115881043#8,2.6,0.3,9.19
101,352,312,313,-115881043#9,7.666666666666667,2.333333333333333,46.08
102,355,318,319,-115881048#0,4.0,0.0,19.18
103,359,332,333,-116765451#1,11.571428571428571,3.5132275132275135,133.91
104,363,334,335,-116765451#2,1.4285714285714286,0.3280423280423281,4.02
105,367,336,337,-116765457#1,4.0,0.0,2.04
106,373,344,345,-118004624#1,42.5,4.5,82.16
107,376,346,347,-118004640#1,6.75,0.25000000000000006,35.57
108,380,348,349,-118004640#1.47,10.5,171.0,8.82
109,384,350,351,-118004640#2,2.0,0.0,0.13
110,388,352,353,-118004640#4,2.0,0.0,2.5
111,408,378,379,-118604353,5.0,0.0,12.65
112,418,398,399,-118604367,3.0,0.0,12.15
113,428,410,411,-118607469#4,12.0,0.0,116.33
114,432,416,417,-118607475#1,63.0,0.0,299.99
115,433,418,419,-118607475#2,27.0,0.0,125.95
116,440,430,431,-118607487#0,1.6666666666666667,0.33333333333333337,1.99
117,444,432,433,-118607487#1,10.0,0.0,124.22
118,447,434,435,-118607487#10,2.0,0.0,8.9
119,461,446,447,-118607487#2,1.6666666666666667,1.3333333333333335,7.63
120,465,448,449,-118607487#3,1.6666666666666667,1.3333333333333335,6.8
121,469,450,451,-118607487#4,1.0,0.0,5.94
122,473,452,453,-118607487#5,1.5,0.5,8.89
123,476,454,455,-118607487#6,1.5,0.5,8.38
124,479,456,457,-118607487#7,1.5,0.5,7.45
125,482,458,459,-118607487#8,2.0,0.0,8.78
126,485,460,461,-118607487#9,2.0,0.0,5.68
127,501,494,495,-11940927#0,4.666666666666667,3.866666666666667,54.03
128,505,496,497,-11940927#1,3.5,5.666666666666665,48.35
129,509,498,499,-11940927#2,6.333333333333333,0.3333333333333335,126.35
130,513,500,501,-11940927#3,1.6666666666666667,0.33333333333333337,20.69
131,517,502,503,-11940927#4,7.0,0.6666666666666666,60.86
132,523,508,509,-119621360#0,2.5,4.5,0.2
133,529,516,517,-120033065,9.0,0.0,47.21
134,533,520,521,-120033068#0,21.0,0.0,96.21
135,536,522,523,-120033068#1,4.0,2.0,11.45
136,539,532,533,-120033091#1,53.0,0.0,270.05
137,546,542,543,-120033098#5,17.0,0.0,61.67
138,549,544,545,-120033098#6,1.1666666666666667,0.16666666666666669,1.67
139,553,546,547,-120033098#7,2.0,0.0,0.2
140,556,548,549,-120033100#0,31.0,0.0,146.71
141,559,550,551,-120033100#1,3.0,0.0,0.2
142,562,552,553,-120033103,20.666666666666668,2.333333333333332,91.05
143,566,554,555,-120033104#0,6.0,0.0,22.08
144,572,558,559,-120125554,10.75,0.25,36.12
145,578,566,567,-120416766#0,7.0,0.0,40.12
146,580,568,569,-120416766#1,17.533333333333335,1.1238095238095245,111.17
147,584,570,571,-120416786,21.384615384615383,1.7564102564102553,95.94
148,588,572,573,-120416814#0,21.0,0.0,92.3
149,591,576,577,-121110648#0,14.0,0.0,59.39
150,594,578,579,-121110648#1,10.0,0.0,47.49
151,596,580,581,-121460647,1.0,0.0,0.2
152,599,586,587,-121549474,6.0,0.0,37.82
153,606,592,593,-125002584,8.5,0.459183673469388,157.69
154,610,594,595,-125002604#0,2.526315789473684,1.7076023391812862,14.03
155,614,596,597,-125002604#1,3.473684210526316,0.26315789473684204,43.68
156,622,628,629,-126446062#0,15.107142857142858,202.24735449735448,85.11
157,626,630,631,-126446062#1,2.46875,0.7731854838709677,10.81
158,630,632,633,-126446062#2,1.5,0.3870967741935483,3.75
159,634,636,637,-126446078,68.33333333333333,36.33333333333336,327.35
160,638,638,639,-126446083,144.625,142.83928571428564,689.29
161,645,642,643,-126446099,22.0,0.0,100.7
162,648,646,647,-126446102,17.0,0.0,73.46
163,653,650,651,-126446109,26.5,4.5,115.13
164,656,654,655,-126446115,19.0,0.0,94.66
165,660,656,657,-126446127#0,22.2,0.7000000000000002,102.28
166,664,658,659,-126446127#1,23.77777777777778,3.4444444444444446,105.41
167,668,660,661,-126446127#2,6.125,1.8392857142857142,17.58
168,674,666,667,-126909938,7.127659574468085,0.2007400555041629,110.74
169,682,684,685,-126954029#1,9.0,0.0,36.48
170,685,706,707,-127047209,35.0,0.0,160.5
171,686,710,711,-127076886,5.0,0.0,16.38
172,687,712,713,-127076894#2,0.6666666666666666,0.26666666666666666,0.3
