,index,from_node,to_node,source_edge_id,edge_tt,edge_var,distance
0,0,0,1,--153692837#1,6.6,0.8000000000000002,43.86
1,7,4,5,-101731827#0,2.6666666666666665,2.333333333333333,1.56
2,11,6,7,-101731827#1,4.0,0.0,3.01
3,14,8,9,-101731827#2,5.0,0.0,20.95
4,20,14,15,-102818928#0,5.0,0.0,50.99
5,23,16,17,-102818928#1,11.533333333333333,1.8380952380952387,101.05
6,27,20,21,-103053774#0,3.2,0.7,3.7
7,31,22,23,-103053774#1,1.0,0.0,0.28
8,41,30,31,-103053774#5,1.0,0.0,1.01
9,44,32,33,-103053774#6,2.0,0.0,0.2
10,48,34,35,-103053774#7,3.0,0.0,8.85
11,58,42,43,-103512667#0,9.333333333333334,1.0588235294117643,42.99
12,62,44,45,-103512667#2,4.625,0.6500000000000001,18.6
13,68,48,49,-103671248,4.0,0.0,4.61
14,74,52,53,-103671264,3.142857142857143,0.13186813186813193,32.59
15,81,56,57,-103671267#1,4.0,0.0,11.5
16,88,60,61,-103671267#11,3.0,0.0,2.47
17,94,64,65,-103671267#13,2.0,0.0,3.26
18,95,66,67,-103671267#14,20.0,0.0,94.31
19,96,68,69,-103671267#2,1.0,0.0,2.34
20,98,70,71,-103671267#3,1.0,0.0,4.07
21,108,78,79,-103671267#7,3.0,0.0,6.15
22,115,82,83,-103671270,5.125,0.7833333333333334,48.69
23,118,84,85,-103678452,1.0,0.0,0.2
24,127,92,93,-103687101,7.0,0.0,0.2
25,131,94,95,-103718186,31.75,1115.5833333333335,13.91
26,136,98,99,-1040258009,8.336363636363636,0.3904086738949123,128.51
27,140,100,101,-104236368#0,15.0,8.0,68.52
28,144,102,103,-104236369,0.6666666666666666,0.33333333333333337,3.18
29,148,104,105,-1042557946,1.9466666666666668,0.21333333333333335,22.63
30,152,106,107,-1042557947,1.1216216216216217,0.10829322473158087,11.41
31,156,108,109,-10425610#1,18.82608695652174,156.51383399209487,30.71
32,160,110,111,-10425611#0,10.839285714285714,35.41006493506493,100.46
33,164,112,113,-10425611#1,6.214285714285714,0.5350649350649351,62.66
34,168,114,115,-10427692#1,29.285714285714285,119.90476190476191,40.52
35,172,116,117,-10427692#2,2.142857142857143,1.8095238095238093,9.82
36,176,118,119,-10427692#3,3.5714285714285716,0.28571428571428564,19.0
37,180,120,121,-10427692#4,4.444444444444445,0.2777777777777777,21.47
38,184,122,123,-10427692#5,5.333333333333333,0.9999999999999999,58.42
39,188,124,125,-10427692#6,2.7777777777777777,0.19444444444444442,31.48
40,192,126,127,-10427692#7,6.444444444444445,0.2777777777777777,54.49
41,196,128,129,-104847200,14.5,0.5,66.07
42,202,134,135,-105143683#0,26.0,2.8000000000000016,112.05
43,207,138,139,-105467137,10.5,0.5,68.83
44,216,144,145,-10597452#0,13.0,0.0,144.65
45,220,146,147,-10597452#1,9.0,0.0,115.78
46,224,148,149,-10597454#1,64.0,1051.0,13.2
47,228,150,151,-10597454#2,4.333333333333333,0.3333333333333335,28.86
48,232,152,153,-10597455#0,1.0,0.0,0.2
49,236,154,155,-10597455#1,4.666666666666667,1.3333333333333335,17.94
