,index,from_node,to_node,source_edge_id,edge_tt,edge_var,distance
0,2,2,3,-101238042,5.0,0.0,25.49
1,4,4,5,-101731827#0,1.5,0.5,1.56
2,9,12,13,-102461801,27.0,0.0,126.31
3,14,18,19,-103053747,12.0,0.0,41.6
4,16,20,21,-103053774#0,3.4,0.8,3.7
5,19,22,23,-103053774#1,3.25,0.25000000000000006,0.28
6,22,24,25,-103053774#2,2.75,1.5833333333333333,3.21
7,24,28,29,-103053774#4,2.5,4.5,6.06
8,25,30,31,-103053774#5,3.0,0.0,1.01
9,26,32,33,-103053774#6,2.0,2.0,0.2
10,28,34,35,-103053774#7,4.0,0.0,8.85
11,29,36,37,-103053803,11.0,0.0,41.75
12,37,42,43,-103512667#0,11.782608695652174,85.3596837944664,42.99
13,41,44,45,-103512667#2,4.909090909090909,2.0909090909090913,18.6
14,44,48,49,-103671248,3.857142857142857,0.4395604395604397,4.61
15,49,52,53,-103671264,3.6666666666666665,0.33333333333333337,32.59
16,51,54,55,-103671267#0,20.0,1.0,94.21
17,54,56,57,-103671267#1,5.333333333333333,5.333333333333333,11.5
18,58,60,61,-103671267#11,2.0,0.0,2.47
19,62,64,65,-103671267#13,1.0,0.0,3.26
20,64,68,69,-103671267#2,2.0,0.0,2.34
21,69,78,79,-103671267#7,2.0,0.0,6.15
22,73,80,81,-103671267#9,1.0,0.0,5.22
23,77,84,85,-103678452,2.0,0.0,0.2
24,79,88,89,-103678458#1,1.0,0.0,0.2
25,81,90,91,-103686129#1,79.0,0.0,177.86
26,82,92,93,-103687101,1.0,0.0,0.2
27,87,98,99,-1040258009,8.5,0.9054054054054058,128.51
28,92,102,103,-104236369,0.96,0.12333333333333334,3.18
29,96,104,105,-1042557946,2.0,0.0,22.63
30,100,106,107,-1042557947,1.0,0.0,11.41
31,104,108,109,-10425610#1,20.0,29.0,30.71
32,108,110,111,-10425611#0,21.5,643.0212765957447,100.46
33,112,112,113,-10425611#1,6.916666666666667,10.971631205673756,62.66
34,116,114,115,-10427692#1,35.42857142857143,594.2857142857143,40.52
35,120,116,117,-10427692#2,1.8333333333333333,0.5666666666666667,9.82
36,124,118,119,-10427692#3,3.6,0.3,19.0
37,128,120,121,-10427692#4,4.0,0.0,21.47
38,132,122,123,-10427692#5,4.833333333333333,0.1666666666666666,58.42
39,136,124,125,-10427692#6,2.5,0.30000000000000004,31.48
40,140,126,127,-10427692#7,6.333333333333333,0.6666666666666667,54.49
41,144,132,133,-105141980#1,1.6666666666666667,0.33333333333333337,0.54
42,151,146,147,-10597452#1,14.0,0.0,115.78
43,155,148,149,-10597454#1,21.0,252.0,13.2
44,159,150,151,-10597454#2,4.666666666666667,1.3333333333333335,28.86
45,166,160,161,-107431496#0,4.904761904761905,1.2904761904761903,80.97
46,170,162,163,-107431496#1,16.157894736842106,0.584795321637427,250.33
47,172,168,169,-108237964#1,14.0,0.0,52.02
48,174,170,171,-108237964#2,3.0,0.0,6.04
49,177,176,177,-108239938,9.448275862068966,0.47044334975369495,71.63
50,183,180,181,-108240279#1,7.0,0.0,19.08
51,186,182,183,-108240279#2,15.25,0.24999999999999986,19.19
52,190,190,191,-108310250,0.9428571428571428,0.055462184873949584,2.67
53,194,192,193,-108310251,1.68,0.2266666666666667,7.88
54,198,194,195,-108310252,6.24,0.19000000000000006,38.67
55,202,196,197,-108310253,4.724137931034483,0.6354679802955664,9.98
56,207,200,201,-10941814,7.466666666666667,0.7402298850574712,159.67
57,210,202,203,-10941825,11.5,0.5,77.67
58,214,206,207,-11014139#1,51.4375,6600.129166666666,56.26
59,222,218,219,-112979065#1,5.0,0.0,9.27
60,223,222,223,-112979075,8.0,0.0,36.97
61,233,234,235,-113796178#0,2.5,0.5,0.73
62,234,236,237,-113796178#1,5.0,0.0,15.07
63,237,238,239,-113796181#1,7.75,117.58333333333333,0.55
64,241,240,241,-113796181#2,3.0,0.0,0.14
65,242,242,243,-113796181#3,2.0,0.0,2.26
66,247,248,249,-113796182,6.0,0.0,24.97
67,249,250,251,-113796184,6.0,0.0,21.65
68,251,254,255,-113796195,4.0,0.0,11.68
69,253,260,261,-114198606#1,22.0,72.0,28.02
70,255,262,263,-114325482,45.0,0.0,97.68
71,257,264,265,-115082348,48.0,1443.0,6.31
72,259,266,267,-115082374#0,5.0,0.0,4.23
73,263,286,287,-115881041#0,11.0,0.0,72.84
74,265,288,289,-115881041#1,4.0,0.0,21.26
75,267,290,291,-115881041#2,15.0,0.0,108.36
76,269,292,293,-115881041#3,5.0,0.0,26.21
77,272,294,295,-115881041#4,11.5,0.5,68.01
78,299,332,333,-116765451#1,11.482758620689655,2.758620689655171,133.91
79,303,334,335,-116765451#2,1.4482758620689655,0.3990147783251231,4.02
80,308,340,341,-117560677,10.0,0.0,42.31
81,312,346,347,-118004640#1,6.0,0.0,35.57
82,316,348,349,-118004640#1.47,7.5,24.5,8.82
83,320,350,351,-118004640#2,2.0,0.0,0.13
84,324,352,353,-118004640#4,2.0,0.0,2.5
85,327,354,355,-118004640#5,3.0,0.0,9.63
86,329,360,361,-118604348#0,4.0,0.0,41.81
87,331,362,363,-118604348#1,2.0,0.0,21.87
88,332,370,371,-118604351#2,13.0,0.0,57.72
89,335,374,375,-118604351#4,19.0,0.0,88.29
90,337,382,383,-118604355,3.0,0.0,15.08
91,338,388,389,-118604358,5.5,0.5,12.61
92,339,390,391,-118604359,5.0,0.0,12.42
93,341,398,399,-118604367,5.0,0.0,12.15
94,344,402,403,-118607469#0,14.0,0.0,170.52
95,349,414,415,-118607473,7.0,0.0,30.47
96,353,430,431,-118607487#0,1.0,0.0,1.99
97,356,432,433,-118607487#1,10.0,0.6666666666666666,124.22
98,359,434,435,-118607487#10,1.0,0.0,8.9
99,362,436,437,-118607487#11,1.0,0.0,10.15
100,364,438,439,-118607487#12,2.0,0.0,6.32
101,366,440,441,-118607487#13,1.0,0.0,10.56
102,368,442,443,-118607487#14,1.0,0.0,9.02
103,370,444,445,-118607487#15,1.0,0.0,9.3
104,372,446,447,-118607487#2,1.75,0.25,7.63
105,375,448,449,-118607487#3,0.75,0.25000000000000006,6.8
106,378,450,451,-118607487#4,1.25,0.25,5.94
107,381,452,453,-118607487#5,1.5,0.3333333333333333,8.89
108,384,454,455,-118607487#6,2.0,0.6666666666666666,8.38
109,387,456,457,-118607487#7,1.6666666666666667,0.3333333333333333,7.45
110,390,458,459,-118607487#8,2.0,0.0,8.78
111,393,460,461,-118607487#9,1.0,0.0,5.68
112,396,466,467,-118607504#4,99.0,2.0,460.6
113,397,476,477,-118619445#0,2.0,0.0,0.2
114,400,482,483,-118619465#0,2.0,0.0,0.2
115,401,484,485,-118619465#1,6.0,0.0,24.38
116,406,494,495,-11940927#0,3.25,0.24999999999999997,54.03
117,410,496,497,-11940927#1,2.5,0.3333333333333333,48.35
118,414,498,499,-11940927#2,6.75,0.9166666666666666,126.35
119,418,500,501,-11940927#3,2.0,0.6666666666666666,20.69
120,422,502,503,-11940927#4,7.333333333333333,0.3333333333333335,60.86
121,425,508,509,-119621360#0,2.5,3.0,0.2
122,435,542,543,-120033098#5,16.0,0.0,61.67
123,438,544,545,-120033098#6,1.0,0.0,1.67
124,442,546,547,-120033098#7,2.5,0.5,0.2
125,445,550,551,-120033100#1,1.0,0.0,0.2
126,450,558,559,-120125554,9.0,0.0,36.12
127,451,560,561,-120365432,12.0,0.0,79.06
128,454,566,567,-120416766#0,7.0,0.0,40.12
129,458,568,569,-120416766#1,18.285714285714285,4.904761904761908,111.17
130,462,570,571,-120416786,21.266666666666666,1.4952380952380948,95.94
131,465,572,573,-120416814#0,21.0,0.0,92.3
132,466,576,577,-121110648#0,13.0,2.0,59.39
133,467,578,579,-121110648#1,10.0,2.0,47.49
134,470,580,581,-121460647,2.5,0.5,0.2
135,472,588,589,-124194339#0,9.0,0.0,56.97
136,475,592,593,-125002584,8.634615384615385,0.4325037707390647,157.69
137,479,594,595,-125002604#0,8.0,8.0,14.03
138,484,600,601,-125014858#0,17.0,2.0,27.29
139,485,602,603,-125014858#1,12.0,0.0,22.99
140,486,614,615,-125014874#0,2.0,0.0,3.02
141,487,618,619,-125014878,14.0,0.0,63.35
142,488,622,623,-125496624,15.0,0.0,56.67
143,492,628,629,-126446062#0,103.5,4649.666666666667,85.11
144,496,630,631,-126446062#1,46.0,5466.5,10.81
145,500,632,633,-126446062#2,2.4,1.2999999999999998,3.75
146,533,666,667,-126909938,7.105263157894737,0.5291607396870557,110.74
147,544,712,713,-127076894#2,0.25,0.25,0.3
148,549,726,727,-127076905#0,55.333333333333336,3.466666666666665,252.87
149,553,728,729,-127076905#1,19.307692307692307,0.7307692307692303,85.98
150,557,730,731,-127076905#2,1.0769230769230769,0.07692307692307691,0.2
151,559,736,737,-127076909,33.0,0.0,156.67
152,563,738,739,-128070665#1,9.962962962962964,1.2678062678062685,99.76
153,567,740,741,-128070666#0,5.583333333333333,1.1231884057971013,25.29
154,571,742,743,-128070667#1,16.083333333333332,186.51449275362322,39.07
155,575,744,745,-128070698#0,2.7777777777777777,0.19444444444444442,0.2
156,581,748,749,-128361102#0,16.36842105263158,7.57894736842105,186.97
157,585,750,751,-128361102#1,6.315789473684211,0.7836257309941521,62.58
158,593,798,799,-128361139#1,7.0,0.0,30.61
159,597,812,813,-128361145#0,6.0,0.0,28.88
160,598,814,815,-128361145#1,9.0,0.0,34.95
161,599,816,817,-128361146#0,8.5,4.5,34.94
162,602,826,827,-128361149#1,7.5,4.5,28.87
163,606,862,863,-128361163#1,6.0,0.0,28.87
164,610,868,869,-128668758#0,4.0,0.0,8.57
