,index,from_node,to_node,source_edge_id,edge_tt,edge_var,distance
0,0,0,1,--153692837#1,7.5,0.5,43.86
1,3,2,3,-101238042,6.0,0.0,25.49
2,5,4,5,-101731827#0,4.0,0.0,1.56
3,9,6,7,-101731827#1,1.5,0.5,3.01
4,17,14,15,-102818928#0,5.2,0.7000000000000001,50.99
5,20,16,17,-102818928#1,12.0,2.0,101.05
6,25,20,21,-103053774#0,4.0,0.0,3.7
7,29,22,23,-103053774#1,1.0,0.0,0.28
8,45,36,37,-103053803,11.0,0.0,41.75
9,52,40,41,-103512657,9.0,0.0,41.93
10,55,42,43,-103512667#0,9.333333333333334,0.24999999999999997,42.99
11,59,44,45,-103512667#2,4.333333333333333,0.25,18.6
12,65,48,49,-103671248,4.0,0.0,4.61
13,71,52,53,-103671264,3.2666666666666666,0.7809523809523808,32.59
14,74,54,55,-103671267#0,23.0,2.0,94.21
15,77,56,57,-103671267#1,4.5,0.5,11.5
16,93,72,73,-103671267#4,2.0,2.0,1.96
17,96,74,75,-103671267#5,2.0,0.0,3.02
18,104,82,83,-103671270,4.6,0.2571428571428571,48.69
19,109,86,87,-103678458#0,1.0,0.0,0.2
20,117,92,93,-103687101,1.0,0.0,0.2
21,126,98,99,-1040258009,8.407894736842104,0.6714035087719297,128.51
22,130,100,101,-104236368#0,12.0,0.0,68.52
23,134,102,103,-104236369,1.0,0.0,3.18
24,138,104,105,-1042557946,2.0,0.0,22.63
25,142,106,107,-1042557947,1.0535714285714286,0.05162337662337662,11.41
26,146,108,109,-10425610#1,17.384615384615383,155.58974358974356,30.71
27,150,110,111,-10425611#0,9.558823529411764,5.829768270944743,100.46
28,154,112,113,-10425611#1,6.571428571428571,0.6638655462184874,62.66
29,158,114,115,-10427692#1,14.2,181.06666666666666,40.52
30,162,116,117,-10427692#2,2.0,0.0,9.82
31,166,118,119,-10427692#3,3.2222222222222223,0.19444444444444436,19.0
32,170,120,121,-10427692#4,4.133333333333334,0.12380952380952388,21.47
33,174,122,123,-10427692#5,4.75,0.33333333333333326,58.42
34,178,124,125,-10427692#6,2.75,0.19999999999999993,31.48
35,182,126,127,-10427692#7,6.75,0.8666666666666669,54.49
36,190,134,135,-105143683#0,25.0,1.1999999999999995,112.05
37,203,146,147,-10597452#1,14.0,0.0,115.78
38,206,148,149,-10597454#1,41.666666666666664,2721.3333333333335,13.2
39,210,150,151,-10597454#2,5.0,0.0,28.86
40,222,160,161,-107431496#0,5.666666666666667,2.0606060606060606,80.97
41,226,162,163,-107431496#1,16.333333333333332,0.9999999999999999,250.33
42,242,176,177,-108239938,9.4,0.30000000000000004,71.63
43,246,178,179,-108240279#0,9.333333333333334,1.333333333333333,5.18
44,249,180,181,-108240279#1,13.285714285714286,8.238095238095235,19.08
45,253,182,183,-108240279#2,14.714285714285714,17.450549450549453,19.19
46,260,190,191,-108310250,1.0588235294117647,0.18382352941176475,2.67
47,264,192,193,-108310251,1.2,0.2,7.88
48,268,194,195,-108310252,6.75,0.24999999999999992,38.67
49,272,196,197,-108310253,4.2,1.1999999999999997,9.98
50,276,200,201,-10941814,8.88888888888889,5.611111111111109,159.67
51,280,202,203,-10941825,10.5,0.3333333333333333,77.67
52,284,204,205,-109483355,7.0,0.0,45.69
53,287,206,207,-11014139#1,13.23076923076923,35.02564102564102,56.26
54,291,208,209,-110212545,31.0,0.0,146.58
55,301,224,225,-112979077,6.666666666666667,1.3333333333333335,36.69
56,306,228,229,-112979094#0,6.5,4.5,21.62
57,310,230,231,-112979094#1,3.0,0.0,6.4
58,314,232,233,-112979110,6.5,0.3333333333333333,30.91
59,318,234,235,-113796178#0,1.0,0.0,0.73
60,324,238,239,-113796181#1,3.2857142857142856,0.5714285714285714,0.55
61,328,240,241,-113796181#2,3.2,2.2,0.14
62,332,242,243,-113796181#3,2.3333333333333335,0.33333333333333337,2.26
63,336,244,245,-113796181#4,6.0,0.0,31.47
64,339,246,247,-113796181#5,10.333333333333334,2.3333333333333326,34.85
65,342,248,249,-113796182,5.666666666666667,0.3333333333333335,24.97
66,346,252,253,-113796194#0,16.0,0.0,68.87
67,350,256,257,-113796197,5.0,0.0,21.4
68,354,260,261,-114198606#1,21.0,0.0,28.02
69,361,266,267,-115082374#0,5.666666666666667,0.33333333333333326,4.23
70,381,286,287,-115881041#0,10.5,0.5,72.84
71,385,288,289,-115881041#1,3.0,0.0,21.26
72,389,290,291,-115881041#2,14.0,0.0,108.36
73,393,292,293,-115881041#3,5.0,0.0,26.21
74,397,294,295,-115881041#4,11.0,0.0,68.01
75,401,296,297,-115881043#0,12.0,0.0,123.9
76,406,302,303,-115881043#2,4.0,0.0,19.16
77,409,304,305,-115881043#4,5.0,0.0,20.18
78,412,306,307,-115881043#5,8.0,0.0,36.83
79,414,308,309,-115881043#7,2.0,0.0,4.27
80,416,310,311,-115881043#8,3.0,0.0,9.19
81,420,318,319,-115881048#0,5.0,0.0,19.18
82,422,320,321,-115881048#1,8.0,0.0,50.43
83,425,332,333,-116765451#1,11.128205128205128,0.6410256410256414,133.91
84,429,334,335,-116765451#2,1.4871794871794872,0.3090418353576248,4.02
85,433,336,337,-116765457#1,4.666666666666667,1.1764705882352942,2.04
86,443,346,347,-118004640#1,5.8,0.19999999999999996,35.57
87,447,348,349,-118004640#1.47,7.0,28.5,8.82
88,451,350,351,-118004640#2,2.4,0.3,0.13
89,455,352,353,-118004640#4,1.8,0.2,2.5
90,471,364,365,-118604350,4.0,2.0,13.51
91,474,366,367,-118604351#0,2.0,0.0,5.16
92,477,368,369,-118604351#1,7.0,0.0,31.8
93,480,370,371,-118604351#2,12.0,0.0,57.72
94,483,372,373,-118604351#3,1.0,0.0,2.56
95,486,374,375,-118604351#4,19.0,2.0,88.29
96,496,388,389,-118604358,4.0,0.0,12.61
97,502,398,399,-118604367,3.0,0.0,12.15
98,531,430,431,-118607487#0,1.4,0.30000000000000004,1.99
99,535,432,433,-118607487#1,10.25,0.25000000000000017,124.22
100,539,434,435,-118607487#10,2.0,0.0,8.9
101,543,436,437,-118607487#11,3.0,0.0,10.15
102,547,438,439,-118607487#12,2.0,0.0,6.32
103,551,440,441,-118607487#13,2.0,0.0,10.56
104,555,442,443,-118607487#14,3.5,0.5,9.02
105,559,444,445,-118607487#15,2.0,0.0,9.3
106,563,446,447,-118607487#2,1.5,0.3333333333333333,7.63
107,567,448,449,-118607487#3,1.0,0.4,6.8
108,571,450,451,-118607487#4,1.6666666666666667,0.2666666666666667,5.94
109,575,452,453,-118607487#5,2.0,1.2,8.89
110,579,454,455,-118607487#6,2.0,0.0,8.38
111,583,456,457,-118607487#7,1.25,0.25,7.45
112,587,458,459,-118607487#8,1.6666666666666667,1.3333333333333335,8.78
113,591,460,461,-118607487#9,2.0,0.0,5.68
114,604,472,473,-118607504#7,1.0,0.0,2.17
115,615,494,495,-11940927#0,4.571428571428571,1.6190476190476186,54.03
116,619,496,497,-11940927#1,2.0,0.0,48.35
117,623,498,499,-11940927#2,7.0,0.6666666666666666,126.35
118,627,500,501,-11940927#3,2.142857142857143,1.8095238095238095,20.69
119,631,502,503,-11940927#4,7.2,0.19999999999999996,60.86
120,638,508,509,-119621360#0,3.25,2.25,0.2
121,643,516,517,-120033065,11.8,1.7,47.21
122,659,530,531,-120033091#0,18.0,0.0,100.58
123,662,534,535,-120033097,3.3333333333333335,0.6666666666666667,5.05
124,669,540,541,-120033098#4,27.5,4.5,117.01
125,672,542,543,-120033098#5,18.0,18.0,61.67
126,676,544,545,-120033098#6,1.25,0.21428571428571425,1.67
127,680,546,547,-120033098#7,2.3333333333333335,0.25,0.2
128,684,548,549,-120033100#0,29.5,3.0,146.71
129,688,550,551,-120033100#1,2.25,0.25,0.2
130,692,552,553,-120033103,21.333333333333332,0.33333333333333304,91.05
131,696,554,555,-120033104#0,6.428571428571429,1.6190476190476193,22.08
132,700,556,557,-120033104#1,2.0,2.0,3.85
133,704,558,559,-120125554,9.0,0.0,36.12
134,708,560,561,-120365432,12.0,0.0,79.06
135,710,566,567,-120416766#0,8.0,0.0,40.12
136,714,568,569,-120416766#1,17.666666666666668,2.5000000000000004,111.17
137,718,570,571,-120416786,21.8,3.2888888888888905,95.94
138,722,572,573,-120416814#0,20.5,4.5,92.3
139,726,576,577,-121110648#0,13.0,0.0,59.39
140,729,578,579,-121110648#1,11.0,0.0,47.49
141,732,580,581,-121460647,3.0,0.0,0.2
142,737,588,589,-124194339#0,11.0,0.0,56.97
143,739,592,593,-125002584,8.588888888888889,0.4245942571785273,157.69
144,743,594,595,-125002604#0,1.894736842105263,0.09941520467836261,14.03
145,747,596,597,-125002604#1,3.5789473684210527,0.2573099415204678,43.68
146,752,602,603,-125014858#1,8.0,0.0,22.99
147,759,628,629,-126446062#0,15.365384615384615,166.07956259426842,85.11
148,763,630,631,-126446062#1,2.6538461538461537,0.583710407239819,10.81
149,767,632,633,-126446062#2,1.816326530612245,0.6113945578231293,3.75
150,771,634,635,-126446076,42.0,1.0,196.59
151,774,636,637,-126446078,68.0,2.0,327.35
152,778,638,639,-126446083,150.0,36.800000000000026,689.29
153,781,640,641,-126446095,24.0,0.0,117.06
154,783,642,643,-126446099,21.0,2.0,100.7
155,786,644,645,-126446100,24.666666666666668,0.33333333333333304,114.83
156,789,646,647,-126446102,16.0,0.0,73.46
157,793,648,649,-126446106,38.72727272727273,4.418181818181816,180.04
158,797,650,651,-126446109,23.0,0.0,115.13
159,800,652,653,-126446111#0,6.0,0.0,26.2
160,803,654,655,-126446115,20.5,0.5,94.66
161,807,656,657,-126446127#0,24.666666666666668,2.333333333333332,102.28
162,811,658,659,-126446127#1,23.333333333333332,3.866666666666668,105.41
163,815,660,661,-126446127#2,6.375,1.9821428571428572,17.58
164,818,664,665,-126446130#1,13.0,9.0,50.36
165,821,666,667,-126909938,7.131578947368421,0.2757894736842106,110.74
166,837,712,713,-127076894#2,0.5,0.5,0.3
167,846,726,727,-127076905#0,53.38461538461539,4.756410256410258,252.87
168,850,728,729,-127076905#1,18.6,0.46315789473684243,85.98
169,854,730,731,-127076905#2,1.037037037037037,0.037037037037037035,0.2
170,860,734,735,-127076908#1,26.0,0.0,120.42
171,863,736,737,-127076909,31.333333333333332,4.333333333333331,156.67
172,867,738,739,-128070665#1,9.9625,1.3530063291139238,99.76
173,871,740,741,-128070666#0,5.428571428571429,1.639751552795031,25.29
174,875,742,743,-128070667#1,19.507246376811594,257.0183290707588,39.07
175,879,744,745,-128070698#0,3.0454545454545454,0.5216450216450218,0.2
176,883,746,747,-128070718,85.65,28.871052631578944,401.53
177,885,748,749,-128361102#0,15.71111111111111,1.3464646464646455,186.97
178,889,750,751,-128361102#1,6.369565217391305,0.6826086956521742,62.58
179,893,754,755,-128361114#1,1.0,0.0,3.54
180,908,808,809,-128361144#0,10.0,0.0,34.94
181,910,810,811,-128361144#1,9.0,0.0,28.87
182,927,828,829,-128361150#0,7.0,0.0,30.4
183,942,868,869,-128668758#0,3.142857142857143,0.4761904761904762,8.57
184,946,870,871,-128668758#0.24,10.25,0.5,67.04
185,950,872,873,-128668758#1,5.5,0.2727272727272727,22.1
186,954,874,875,-128668758#1.44,4.8,0.19999999999999996,9.37
187,958,876,877,-128668758#3,10.818181818181818,0.36363636363636376,69.18
188,964,880,881,-128906555,4.461538461538462,0.8024132730015083,47.81
189,968,882,883,-129130803#0,12.0,0.0,76.51
190,972,884,885,-129130803#1,6.5,0.5,32.4
191,976,886,887,-129130803#2,6.0,0.3333333333333333,37.32
192,980,888,889,-129130803#3,2.5714285714285716,0.28571428571428575,3.7
193,984,890,891,-129130803#4,8.428571428571429,0.28571428571428575,48.33
194,988,892,893,-129130803#5,0.375,0.2678571428571429,0.2
195,992,894,895,-129130803#6,8.0,0.0,46.02
196,996,896,897,-129130803#7,1.6666666666666667,0.2666666666666667,0.2
197,1000,902,903,-129130810#0,17.0,0.0,81.61
198,1004,904,905,-129130810#1,6.0,0.0,15.89
199,1008,906,907,-129130810#2,27.5,0.5,117.26
200,1012,908,909,-129130810#3,4.333333333333333,0.3333333333333335,9.06
201,1016,910,911,-129130810#4,0.3,0.23333333333333334,2.15
202,1020,912,913,-129130810#5,5.1,0.09999999999999999,25.08
203,1024,914,915,-129130810#6,9.0,0.5999999999999999,32.21
204,1028,916,917,-129130810#60,3.0,0.22222222222222232,11.34
205,1032,918,919,-129130810#7,5.555555555555555,2.3790849673202605,6.09
206,1038,922,923,-129323704#1,2.5,4.5,6.06
207,1044,926,927,-129323704#3,36.0,0.0,156.47
208,1046,928,929,-129323704#4,3.0,0.0,0.2
209,1052,938,939,-129323706#4,2.0,0.0,1.19
210,1067,958,959,-129323710,16.0,0.0,75.76
211,1070,966,967,-129323718,16.8,0.7000000000000002,71.94
212,1074,968,969,-129323719,3.0,0.0,16.8
213,1079,976,977,-129323723,21.0,0.0,87.74
214,1087,984,985,-129323730,17.0,0.0,67.56
215,1090,988,989,-129323739#1,3.0,8.0,6.85
216,1094,990,991,-129323739#2,11.0,0.0,45.22
217,1100,996,997,-129323741#2,3.0,0.0,1.05
218,1101,998,999,-129323741#3,4.0,0.0,4.02
219,1105,1002,1003,-129323742#0,24.0,0.0,107.87
220,1109,1004,1005,-129323742#1,5.0,0.0,7.21
221,1115,1008,1009,-129323743#0,3.0,0.0,0.78
222,1119,1010,1011,-129323743#1,1.0,0.0,1.72
223,1130,1018,1019,-129323743#5,3.0,0.0,0.95
224,1134,1020,1021,-129323744#0,23.0,0.0,110.47
225,1137,1022,1023,-129323744#1,4.285714285714286,1.5714285714285718,10.91
226,1145,1032,1033,-129323745#3,3.0,0.0,1.65
227,1148,1034,1035,-129323745#4,3.0,0.0,1.47
228,1151,1036,1037,-129323746#0,3.0,0.0,2.2
229,1153,1038,1039,-129323746#1,2.0,2.0,1.05
230,1156,1040,1041,-129323746#2,3.3333333333333335,0.33333333333333337,2.38
231,1160,1042,1043,-129323746#3,2.4444444444444446,0.2777777777777777,3.68
232,1164,1044,1045,-129323746#4,3.3333333333333335,0.5000000000000001,7.49
233,1168,1046,1047,-129323746#5,4.285714285714286,1.758241758241758,8.13
234,1172,1048,1049,-129379920#1,1.864864864864865,0.12012012012012017,17.09
235,1176,1050,1051,-129379920#1.28,1.3513513513513513,0.23423423423423426,17.3
236,1180,1052,1053,-129379922,2.8518518518518516,0.5156695156695158,35.82
237,1184,1054,1055,-129379925,3.1,0.10000000000000007,29.69
238,1188,1056,1057,-129379925.33,17.095238095238095,228.2904761904762,22.2
239,1192,1058,1059,-129379930#0,4.384615384615385,3.256410256410256,5.71
240,1197,1062,1063,-129379930#11,1.0,0.0,0.2
241,1200,1064,1065,-129379930#2,4.0,8.0,0.1
242,1203,1066,1067,-129379930#4,3.0,0.0,0.16
243,1207,1070,1071,-129379930#6,4.0,0.0,0.44
244,1210,1072,1073,-129379930#8,2.6666666666666665,0.33333333333333326,0.2
245,1213,1074,1075,-129379930#9,1.5,0.5,0.2
246,1215,1076,1077,-129379931,16.5,0.5,72.11
247,1216,1078,1079,-129379932,18.5,0.5,80.58
248,1224,1086,1087,-129379940,17.0,0.0,72.83
249,1236,1096,1097,-129379945,16.0,0.0,74.2
250,1238,1098,1099,-129379947,17.666666666666668,0.33333333333333304,80.27
251,1242,1102,1103,-129379951#0,4.0,1.0,12.71
252,1246,1104,1105,-129379952#1,4.125,2.3833333333333333,3.45
253,1250,1106,1107,-129379952#10,1.0,0.0,0.28
254,1253,1108,1109,-129379952#11,3.6,0.3,4.13
255,1257,1110,1111,-129379952#12,3.5,0.3333333333333333,2.46
256,1261,1112,1113,-129379952#13,4.0,0.0,5.0
257,1265,1114,1115,-129379952#14,4.0,0.6666666666666666,5.16
258,1269,1116,1117,-129379952#15,3.25,0.25,2.34
259,1273,1118,1119,-129379952#16,3.0,2.0,3.43
260,1276,1120,1121,-129379952#17,4.0,0.0,3.1
