,index,from_node,to_node,source_edge_id,edge_tt,edge_var,distance
0,9,42,43,-103512667#0,7.5,3.6666666666666665,42.99
1,11,44,45,-103512667#2,4.5,0.3333333333333335,18.6
2,13,46,47,-103512672,34.0,0.0,160.59
3,15,48,49,-103671248,4.0,0.0,4.61
4,18,80,81,-103671267#9,1.0,0.0,5.22
5,20,84,85,-103678452,2.0,0.0,0.2
6,21,88,89,-103678458#1,3.0,0.0,0.2
7,23,92,93,-103687101,1.0,0.0,0.2
8,26,98,99,-1040258009,9.166666666666666,2.696969696969697,128.51
9,30,102,103,-104236369,1.0,0.0,3.18
10,34,104,105,-1042557946,1.75,0.25,22.63
11,38,106,107,-1042557947,1.0,0.0,11.41
12,43,110,111,-10425611#0,13.764705882352942,43.441176470588246,100.46
13,47,112,113,-10425611#1,6.411764705882353,0.5073529411764706,62.66
14,49,114,115,-10427692#1,6.0,2.0,40.52
15,51,116,117,-10427692#2,1.0,0.0,9.82
16,53,118,119,-10427692#3,4.0,0.0,19.0
17,55,120,121,-10427692#4,4.0,0.0,21.47
18,57,122,123,-10427692#5,5.333333333333333,0.3333333333333335,58.42
19,59,124,125,-10427692#6,2.6666666666666665,0.33333333333333326,31.48
20,61,126,127,-10427692#7,6.333333333333333,0.3333333333333335,54.49
21,65,144,145,-10597452#0,12.0,0.0,144.65
22,66,146,147,-10597452#1,9.0,0.0,115.78
23,74,160,161,-107431496#0,5.25,3.583333333333334,80.97
24,78,162,163,-107431496#1,16.333333333333332,0.3333333333333339,250.33
25,81,176,177,-108239938,9.333333333333334,0.266666666666667,71.63
26,83,180,181,-108240279#1,16.0,0.0,19.08
27,88,190,191,-108310250,0.7777777777777778,0.19444444444444445,2.67
28,91,192,193,-108310251,1.3333333333333333,0.2666666666666667,7.88
29,94,194,195,-108310252,6.333333333333333,0.2666666666666666,38.67
30,97,196,197,-108310253,4.166666666666667,0.16666666666666674,9.98
31,101,200,201,-10941814,7.25,0.21428571428571447,159.67
32,105,202,203,-10941825,11.0,0.0,77.67
33,107,206,207,-11014139#1,44.0,1800.0,56.26
34,116,232,233,-112979110,7.0,0.0,30.91
35,124,250,251,-113796184,6.0,0.0,21.65
36,127,264,265,-115082348,5.0,0.0,6.31
37,139,332,333,-116765451#1,11.0,0.0,133.91
38,143,334,335,-116765451#2,1.0,0.0,4.02
39,153,360,361,-118604348#0,4.0,0.0,41.81
40,154,362,363,-118604348#1,2.0,0.0,21.87
41,160,402,403,-118607469#0,14.0,0.0,170.52
42,161,404,405,-118607469#1,22.0,0.0,281.09
43,162,406,407,-118607469#2,32.0,0.0,416.58
44,163,408,409,-118607469#3,15.0,0.0,182.01
45,164,410,411,-118607469#4,12.0,0.0,116.33
46,167,422,423,-118607480,4.0,0.0,18.85
47,168,430,431,-118607487#0,1.0,0.0,1.99
