,index,from_node,to_node,source_edge_id,edge_tt,edge_var,distance
0,2,0,1,--153692837#1,7.0,0.0,43.86
1,7,4,5,-101731827#0,3.5,0.5,1.56
2,10,6,7,-101731827#1,3.5,0.5,3.01
3,13,8,9,-101731827#2,5.5,0.5,20.95
4,14,10,11,-101731858,9.0,0.0,60.57
5,15,12,13,-102461801,27.0,0.0,126.31
6,19,14,15,-102818928#0,5.0,0.0,50.99
7,22,16,17,-102818928#1,17.0,0.0,101.05
8,23,18,19,-103053747,11.0,2.0,41.6
9,26,20,21,-103053774#0,3.4444444444444446,0.7777777777777777,3.7
10,30,22,23,-103053774#1,2.3333333333333335,0.26666666666666666,0.28
11,32,24,25,-103053774#2,3.0,0.0,3.21
12,36,28,29,-103053774#4,1.0,0.0,6.06
13,38,30,31,-103053774#5,2.6666666666666665,0.33333333333333326,1.01
14,41,32,33,-103053774#6,1.75,0.25,0.2
15,44,36,37,-103053803,11.8,1.2000000000000004,41.75
16,46,38,39,-103396186,4.0,0.0,9.08
17,48,40,41,-103512657,10.5,0.5,41.93
18,52,42,43,-103512667#0,8.09375,3.8941532258064524,42.99
19,56,44,45,-103512667#2,5.15,4.344736842105264,18.6
20,58,46,47,-103512672,35.0,2.0,160.59
21,60,48,49,-103671248,4.035714285714286,0.5542328042328042,4.61
22,62,50,51,-103671254,7.0,0.0,23.07
23,64,52,53,-103671264,3.9,0.10000000000000007,32.59
24,67,54,55,-103671267#0,22.0,0.0,94.21
25,69,56,57,-103671267#1,4.0,0.0,11.5
26,70,58,59,-103671267#10,4.0,0.0,2.46
27,72,60,61,-103671267#11,1.6666666666666667,1.3333333333333335,2.47
28,74,62,63,-103671267#12,2.0,3.0,3.1
29,77,64,65,-103671267#13,2.5,0.5,3.26
30,81,70,71,-103671267#3,1.0,0.0,4.07
31,83,72,73,-103671267#4,3.0,0.6666666666666666,1.96
32,85,74,75,-103671267#5,2.6,2.3,3.02
33,87,76,77,-103671267#6,3.3333333333333335,1.3333333333333333,3.63
34,89,78,79,-103671267#7,4.0,0.0,6.15
35,91,80,81,-103671267#9,4.0,0.0,5.22
36,98,86,87,-103678458#0,1.0,0.0,0.2
37,100,88,89,-103678458#1,2.0,0.0,0.2
38,104,92,93,-103687101,7.0,0.0,0.2
39,111,98,99,-1040258009,8.430769230769231,0.40528846153846143,128.51
40,115,100,101,-104236368#0,9.666666666666666,0.3333333333333335,68.52
41,119,102,103,-104236369,0.875,0.11290322580645158,3.18
42,123,104,105,-1042557946,2.0,0.0,22.63
43,127,106,107,-1042557947,1.0,0.0,11.41
44,131,108,109,-10425610#1,30.375,3674.9166666666665,30.71
45,134,110,111,-10425611#0,14.835820895522389,87.5635459068295,100.46
46,138,112,113,-10425611#1,6.514705882352941,0.6117208077260757,62.66
47,141,114,115,-10427692#1,40.25,493.8409090909092,40.52
48,144,116,117,-10427692#2,2.3,0.8999999999999999,9.82
49,147,118,119,-10427692#3,3.5,1.1428571428571428,19.0
50,150,120,121,-10427692#4,4.222222222222222,1.1944444444444446,21.47
51,153,122,123,-10427692#5,4.777777777777778,0.19444444444444445,58.42
52,156,124,125,-10427692#6,2.888888888888889,0.11111111111111116,31.48
53,159,126,127,-10427692#7,6.444444444444445,0.5277777777777779,54.49
54,161,132,133,-105141980#1,3.0,0.0,0.54
55,164,134,135,-105143683#0,69.0,0.0,112.05
56,165,136,137,-105143683#1,10.0,0.0,28.17
