,index,from_node,to_node,source_edge_id,edge_tt,edge_var,distance
0,11,20,21,-103053774#0,3.0,0.0,3.7
1,17,36,37,-103053803,10.0,0.0,41.75
2,19,38,39,-103396186,5.0,0.0,9.08
3,23,42,43,-103512667#0,8.125,3.267857142857143,42.99
4,26,44,45,-103512667#2,5.0,5.5,18.6
5,29,48,49,-103671248,4.0,0.0,4.61
6,31,50,51,-103671254,5.0,0.0,23.07
7,35,54,55,-103671267#0,19.5,0.5,94.21
8,36,56,57,-103671267#1,4.0,0.0,11.5
9,37,66,67,-103671267#14,18.0,0.0,94.31
10,38,68,69,-103671267#2,2.0,0.0,2.34
11,39,72,73,-103671267#4,3.0,0.0,1.96
12,40,74,75,-103671267#5,4.0,0.0,3.02
13,42,76,77,-103671267#6,4.0,0.0,3.63
14,43,78,79,-103671267#7,2.0,2.0,6.15
15,44,80,81,-103671267#9,1.0,0.0,5.22
16,55,94,95,-103718186,73.0,0.0,13.91
17,58,98,99,-1040258009,8.444444444444445,0.61437908496732,128.51
18,61,100,101,-104236368#0,9.5,0.5,68.52
19,64,102,103,-104236369,1.0,0.0,3.18
20,68,104,105,-1042557946,2.0,0.0,22.63
21,72,106,107,-1042557947,1.0,0.0,11.41
22,79,110,111,-10425611#0,17.333333333333332,488.2352941176471,100.46
23,83,112,113,-10425611#1,6.5,0.38235294117647056,62.66
24,86,114,115,-10427692#1,36.75,694.25,40.52
25,90,116,117,-10427692#2,2.25,1.5833333333333333,9.82
26,94,118,119,-10427692#3,3.3333333333333335,0.33333333333333326,19.0
27,97,120,121,-10427692#4,4.0,0.0,21.47
28,100,122,123,-10427692#5,5.0,0.0,58.42
29,103,124,125,-10427692#6,2.5,0.3333333333333333,31.48
30,106,126,127,-10427692#7,6.25,0.25,54.49
31,113,138,139,-105467137,11.0,0.0,68.83
32,126,160,161,-107431496#0,5.333333333333333,2.5000000000000004,80.97
33,130,162,163,-107431496#1,16.428571428571427,0.6190476190476186,250.33
34,133,166,167,-108237964#0,4.0,0.0,3.79
35,135,168,169,-108237964#1,14.0,0.0,52.02
36,137,170,171,-108237964#2,4.0,0.0,6.04
37,142,176,177,-108239938,9.5,0.2777777777777778,71.63
38,145,180,181,-108240279#1,17.0,0.0,19.08
39,147,182,183,-108240279#2,13.666666666666666,4.333333333333332,19.19
40,149,190,191,-108310250,1.1333333333333333,0.12380952380952381,2.67
41,152,192,193,-108310251,1.6666666666666667,0.25,7.88
42,155,194,195,-108310252,5.888888888888889,0.11111111111111117,38.67
43,159,196,197,-108310253,4.3,0.4555555555555555,9.98
44,163,200,201,-10941814,7.476190476190476,0.2619047619047617,159.67
45,166,202,203,-10941825,11.0,0.0,77.67
46,170,206,207,-11014139#1,18.833333333333332,417.7666666666667,56.26
47,175,224,225,-112979077,6.0,0.0,36.69
48,177,228,229,-112979094#0,5.0,0.0,21.62
49,180,232,233,-112979110,6.0,0.0,30.91
50,184,238,239,-113796181#1,3.0,0.0,0.55
51,185,240,241,-113796181#2,2.0,0.0,0.14
52,187,256,257,-113796197,5.0,0.0,21.4
53,190,264,265,-115082348,66.5,312.5,6.31
54,192,266,267,-115082374#0,1.0,0.0,4.23
55,221,332,333,-116765451#1,11.5,2.0,133.91
56,225,334,335,-116765451#2,1.625,0.26785714285714285,4.02
57,276,462,463,-118607492,25.0,0.0,106.27
58,283,494,495,-11940927#0,4.0,0.0,54.03
59,287,496,497,-11940927#1,2.6666666666666665,0.33333333333333337,48.35
60,291,498,499,-11940927#2,6.666666666666667,1.3333333333333335,126.35
