,index,from_node,to_node,source_edge_id,edge_tt,edge_var,distance
0,3,4,5,-101731827#0,4.0,0.0,1.56
1,5,6,7,-101731827#1,2.0,0.0,3.01
2,11,20,21,-103053774#0,4.0,0.0,3.7
3,13,22,23,-103053774#1,3.0,0.0,0.28
4,15,24,25,-103053774#2,3.0,0.0,3.21
5,19,46,47,-103512672,73.0,0.0,160.59
6,21,48,49,-103671248,30.428571428571427,2139.9523809523807,4.61
7,31,74,75,-103671267#5,3.0,0.0,3.02
8,40,98,99,-1040258009,8.25,0.9166666666666666,128.51
9,43,102,103,-104236369,1.0,0.0,3.18
10,47,104,105,-1042557946,1.6666666666666667,0.3333333333333333,22.63
11,51,106,107,-1042557947,1.3333333333333333,0.3333333333333333,11.41
12,53,108,109,-10425610#1,21.0,0.0,30.71
13,57,110,111,-10425611#0,199.16666666666666,150461.36666666667,100.46
14,61,112,113,-10425611#1,65.28571428571429,11980.571428571428,62.66
15,82,148,149,-10597454#1,2.0,0.0,13.2
16,84,150,151,-10597454#2,4.5,0.5,28.86
17,87,160,161,-107431496#0,4.571428571428571,0.619047619047619,80.97
18,90,162,163,-107431496#1,16.285714285714285,0.5714285714285707,250.33
19,91,170,171,-108237964#2,4.0,0.0,6.04
20,94,176,177,-108239938,10.0,0.0,71.63
21,96,180,181,-108240279#1,15.0,0.0,19.08
22,98,182,183,-108240279#2,14.5,0.5,19.19
23,102,190,191,-108310250,1.0,0.0,2.67
24,104,192,193,-108310251,1.5,0.5,7.88
25,106,194,195,-108310252,6.5,0.5,38.67
26,109,196,197,-108310253,5.5,0.5,9.98
27,113,200,201,-10941814,7.833333333333333,0.5666666666666667,159.67
28,115,202,203,-10941825,10.0,0.0,77.67
29,119,206,207,-11014139#1,179.0,56448.0,56.26
30,120,224,225,-112979077,6.0,0.0,36.69
31,121,226,227,-112979081,20.0,0.0,90.42
32,122,228,229,-112979094#0,6.0,0.0,21.62
33,125,232,233,-112979110,6.0,0.0,30.91
34,130,260,261,-114198606#1,42.333333333333336,192.33333333333331,28.02
35,132,278,279,-115881035#5,2.0,0.0,0.37
36,133,280,281,-115881035#6,12.0,0.0,19.73
37,138,332,333,-116765451#1,11.333333333333334,0.33333333333333304,133.91
38,142,334,335,-116765451#2,1.3333333333333333,0.3333333333333333,4.02
39,145,346,347,-118004640#1,6.5,0.5,35.57
40,146,348,349,-118004640#1.47,13.5,220.5,8.82
41,147,350,351,-118004640#2,2.0,0.0,0.13
42,148,352,353,-118004640#4,2.0,0.0,2.5
43,149,360,361,-118604348#0,4.0,0.0,41.81
44,150,362,363,-118604348#1,2.0,0.0,21.87
45,151,372,373,-118604351#3,2.0,0.0,2.56
46,152,374,375,-118604351#4,19.0,0.0,88.29
47,153,402,403,-118607469#0,14.0,0.0,170.52
48,154,404,405,-118607469#1,21.0,0.0,281.09
49,155,406,407,-118607469#2,32.0,0.0,416.58
50,156,408,409,-118607469#3,17.0,0.0,182.01
51,157,430,431,-118607487#0,1.0,0.0,1.99
52,158,432,433,-118607487#1,10.0,0.0,124.22
53,159,434,435,-118607487#10,1.0,0.0,8.9
54,160,436,437,-118607487#11,2.0,0.0,10.15
55,161,438,439,-118607487#12,1.0,0.0,6.32
56,162,440,441,-118607487#13,2.0,0.0,10.56
57,163,442,443,-118607487#14,1.0,0.0,9.02
