,index,from_node,to_node,source_edge_id,edge_tt,edge_var,distance
0,3,4,5,-101731827#0,2.0,0.0,1.56
1,16,20,21,-103053774#0,4.0,1.0,3.7
2,19,22,23,-103053774#1,3.0,0.0,0.28
3,22,24,25,-103053774#2,4.0,0.0,3.21
4,33,38,39,-103396186,2.0,0.0,9.08
5,40,42,43,-103512667#0,8.533333333333333,2.409523809523809,42.99
6,44,44,45,-103512667#2,4.5,0.45454545454545453,18.6
7,49,48,49,-103671248,4.0,0.5,4.61
8,54,52,53,-103671264,3.5,0.5,32.59
9,56,54,55,-103671267#0,21.0,0.0,94.21
10,58,56,57,-103671267#1,4.0,0.0,11.5
11,63,64,65,-103671267#13,1.0,0.0,3.26
12,65,68,69,-103671267#2,3.0,0.0,2.34
13,67,70,71,-103671267#3,1.0,0.0,4.07
14,70,74,75,-103671267#5,1.0,0.0,3.02
15,74,78,79,-103671267#7,1.0,0.0,6.15
16,77,80,81,-103671267#9,2.0,0.0,5.22
17,81,82,83,-103671270,5.333333333333333,0.33333333333333326,48.69
18,83,84,85,-103678452,2.0,0.0,0.2
19,87,88,89,-103678458#1,2.0,2.0,0.2
20,93,92,93,-103687101,3.5,12.5,0.2
21,97,94,95,-103718186,39.0,0.0,13.91
22,101,98,99,-1040258009,8.369565217391305,0.5492753623188404,128.51
23,108,102,103,-104236369,0.9333333333333333,0.06666666666666667,3.18
24,112,104,105,-1042557946,2.0,0.0,22.63
25,116,106,107,-1042557947,1.1724137931034482,0.1477832512315271,11.41
26,120,108,109,-10425610#1,39.5,4.5,30.71
27,124,110,111,-10425611#0,10.520547945205479,13.197488584474884,100.46
28,128,112,113,-10425611#1,6.712328767123288,0.6522070015220699,62.66
29,132,114,115,-10427692#1,40.333333333333336,85.33333333333334,40.52
30,136,116,117,-10427692#2,4.0,0.0,9.82
31,140,118,119,-10427692#3,4.666666666666667,1.3333333333333335,19.0
32,144,120,121,-10427692#4,4.5,0.5,21.47
33,148,122,123,-10427692#5,5.25,0.25,58.42
34,152,124,125,-10427692#6,2.75,0.25000000000000006,31.48
35,156,126,127,-10427692#7,6.5,0.3333333333333333,54.49
36,164,136,137,-105143683#1,7.0,0.0,28.17
37,170,142,143,-105540411,9.0,0.0,36.62
38,179,148,149,-10597454#1,41.5,481.5,13.2
39,183,150,151,-10597454#2,4.166666666666667,0.1666666666666666,28.86
40,191,160,161,-107431496#0,5.071428571428571,2.0714285714285716,80.97
41,195,162,163,-107431496#1,16.25,0.5681818181818182,250.33
42,207,174,175,-108239224#1,11.0,0.0,85.57
43,209,176,177,-108239938,9.473684210526315,0.7076023391812861,71.63
44,215,180,181,-108240279#1,14.0,0.0,19.08
45,218,182,183,-108240279#2,18.833333333333332,52.56666666666668,19.19
46,222,190,191,-108310250,1.0,0.10000000000000002,2.67
47,226,192,193,-108310251,1.6,0.25714285714285706,7.88
