,index,from_node,to_node,source_edge_id,edge_tt,edge_var,distance
0,3,0,1,--153692837#1,8.333333333333334,2.7499999999999996,43.86
1,5,2,3,-101238042,5.333333333333333,0.33333333333333326,25.49
2,8,4,5,-101731827#0,2.8333333333333335,0.6969696969696971,1.56
3,10,6,7,-101731827#1,2.4285714285714284,1.2857142857142858,3.01
4,12,8,9,-101731827#2,5.0,0.0,20.95
5,14,10,11,-101731858,9.333333333333334,0.3333333333333335,60.57
6,16,12,13,-102461801,30.0,0.0,126.31
7,19,14,15,-102818928#0,5.333333333333333,1.333333333333333,50.99
8,22,16,17,-102818928#1,11.666666666666666,0.3333333333333335,101.05
9,24,18,19,-103053747,10.0,0.0,41.6
10,28,20,21,-103053774#0,33.5,6842.5,3.7
11,32,22,23,-103053774#1,2.857142857142857,0.14285714285714293,0.28
12,35,24,25,-103053774#2,3.6666666666666665,0.2666666666666666,3.21
13,37,26,27,-103053774#3,5.666666666666667,0.3333333333333335,22.81
14,40,28,29,-103053774#4,4.666666666666667,0.33333333333333326,6.06
15,43,30,31,-103053774#5,2.3333333333333335,1.3333333333333333,1.01
16,47,32,33,-103053774#6,1.25,0.25,0.2
17,52,36,37,-103053803,11.333333333333334,4.333333333333333,41.75
18,55,38,39,-103396186,4.777777777777778,5.4444444444444455,9.08
19,58,40,41,-103512657,11.0,0.0,41.93
20,62,42,43,-103512667#0,8.544554455445544,3.3704950495049517,42.99
21,66,44,45,-103512667#2,5.383561643835616,5.1841704718417025,18.6
22,68,46,47,-103512672,34.0,0.0,160.59
23,72,48,49,-103671248,4.072463768115942,0.2740835464620633,4.61
24,74,50,51,-103671254,6.0,0.0,23.07
25,77,52,53,-103671264,3.6666666666666665,0.33333333333333337,32.59
26,80,54,55,-103671267#0,20.333333333333332,2.333333333333335,94.21
27,83,56,57,-103671267#1,3.5,0.5,11.5
28,88,60,61,-103671267#11,3.0,0.0,2.47
29,91,62,63,-103671267#12,3.0,0.0,3.1
30,93,64,65,-103671267#13,1.0,0.0,3.26
31,101,70,71,-103671267#3,1.0,0.0,4.07
32,105,72,73,-103671267#4,3.0,0.0,1.96
33,109,74,75,-103671267#5,3.0,2.0,3.02
34,115,78,79,-103671267#7,1.0,0.0,6.15
35,122,84,85,-103678452,1.6666666666666667,0.3333333333333333,0.2
36,126,88,89,-103678458#1,3.0,0.0,0.2
37,130,92,93,-103687101,2.3529411764705883,6.367647058823528,0.2
38,133,94,95,-103718186,119.0,479.1428571428574,13.91
39,137,98,99,-1040258009,8.282352941176471,0.538375350140056,128.51
40,141,100,101,-104236368#0,12.25,14.91666666666667,68.52
41,145,102,103,-104236369,0.875,0.11413043478260868,3.18
42,149,104,105,-1042557946,1.9787234042553192,0.021276595744680847,22.63
43,153,106,107,-1042557947,1.125,0.11170212765957444,11.41
44,157,108,109,-10425610#1,6.333333333333333,3.4666666666666663,30.71
45,161,110,111,-10425611#0,13.465,54.08922110552764,100.46
46,165,112,113,-10425611#1,6.645,0.6321356783919599,62.66
47,169,114,115,-10427692#1,26.46153846153846,461.2692307692308,40.52
48,173,116,117,-10427692#2,2.230769230769231,1.5256410256410255,9.82
49,177,118,119,-10427692#3,4.076923076923077,0.7435897435897436,19.0
50,181,120,121,-10427692#4,4.666666666666667,1.5294117647058822,21.47
51,185,122,123,-10427692#5,5.2,0.4842105263157894,58.42
52,189,124,125,-10427692#6,2.7,0.22105263157894728,31.48
53,193,126,127,-10427692#7,6.95,1.7342105263157892,54.49
54,198,132,133,-105141980#1,1.6666666666666667,0.6666666666666667,0.54
55,204,136,137,-105143683#1,9.0,2.5,28.17
56,208,138,139,-105467137,10.333333333333334,0.33333333333333304,68.83
57,211,142,143,-105540411,10.5,25.666666666666668,36.62
58,215,144,145,-10597452#0,14.0,0.0,144.65
59,219,146,147,-10597452#1,12.5,1.6666666666666667,115.78
60,223,148,149,-10597454#1,18.857142857142858,348.13186813186815,13.2
61,227,150,151,-10597454#2,4.714285714285714,0.21978021978021992,28.86
62,231,152,153,-10597455#0,0.75,0.25,0.2
63,235,154,155,-10597455#1,6.25,2.9166666666666665,17.94
64,236,156,157,-106083637,6.0,0.0,25.74
65,240,160,161,-107431496#0,5.071428571428571,1.3426501035196685,80.97
66,244,162,163,-107431496#1,16.391304347826086,0.9769820971867006,250.33
67,248,166,167,-108237964#0,4.0,0.0,3.79
