,index,from_node,to_node,source_edge_id,edge_tt,edge_var,distance
0,0,4,5,-101731827#0,4.0,0.0,1.56
1,1,6,7,-101731827#1,3.0,0.0,3.01
2,2,8,9,-101731827#2,5.0,0.0,20.95
3,8,42,43,-103512667#0,6.0,0.0,42.99
4,14,48,49,-103671248,4.0,0.0,4.61
5,25,98,99,-1040258009,8.11111111111111,0.11111111111111108,128.51
6,28,100,101,-104236368#0,10.0,0.0,68.52
7,33,104,105,-1042557946,2.3333333333333335,0.33333333333333337,22.63
8,37,106,107,-1042557947,1.0,0.0,11.41
9,42,110,111,-10425611#0,12.0,37.14285714285715,100.46
10,46,112,113,-10425611#1,6.75,0.21428571428571427,62.66
11,64,138,139,-105467137,11.0,0.0,68.83
12,67,148,149,-10597454#1,3.0,0.0,13.2
13,68,150,151,-10597454#2,5.0,0.0,28.86
14,69,152,153,-10597455#0,1.0,0.0,0.2
15,70,154,155,-10597455#1,8.0,0.0,17.94
16,71,156,157,-106083637,6.0,0.0,25.74
17,73,160,161,-107431496#0,4.666666666666667,0.33333333333333326,80.97
18,77,162,163,-107431496#1,16.666666666666668,0.3333333333333339,250.33
19,85,182,183,-108240279#2,11.0,0.0,19.19
20,87,190,191,-108310250,1.5,0.5,2.67
21,100,200,201,-10941814,8.333333333333334,2.3333333333333326,159.67
22,104,202,203,-10941825,10.0,0.0,77.67
23,110,224,225,-112979077,5.0,0.0,36.69
24,112,228,229,-112979094#0,7.0,0.0,21.62
25,114,230,231,-112979094#1,3.0,0.0,6.4
26,115,232,233,-112979110,7.0,0.0,30.91
27,118,234,235,-113796178#0,3.0,0.0,0.73
28,119,236,237,-113796178#1,4.0,0.0,15.07
29,120,238,239,-113796181#1,2.0,0.0,0.55
30,138,332,333,-116765451#1,11.363636363636363,0.8545454545454542,133.91
31,142,334,335,-116765451#2,1.8181818181818181,0.7636363636363637,4.02
32,147,346,347,-118004640#1,6.0,0.0,35.57
33,149,348,349,-118004640#1.47,81.0,0.0,8.82
34,151,350,351,-118004640#2,3.0,0.0,0.13
35,152,352,353,-118004640#4,2.0,0.0,2.5
36,155,368,369,-118604351#1,8.0,0.0,31.8
37,156,370,371,-118604351#2,11.0,0.0,57.72
38,157,372,373,-118604351#3,2.0,0.0,2.56
39,158,374,375,-118604351#4,17.0,0.0,88.29
40,165,416,417,-118607475#1,69.0,0.0,299.99
