,from_node,to_node,edge_tt,edge_var,distance
0,14,15,4.333,0.333,50.99
1,16,17,8.667,0.333,101.05
2,42,43,6.0,0.0,42.99
3,44,45,3.0,0.0,18.6
4,94,95,32.0,0.0,13.91
5,98,99,8.0,1.667,128.51
6,108,109,25.5,265.667,30.71
7,110,111,14.5,71.5,100.46
8,112,113,5.167,0.567,62.66
9,114,115,23.25,229.583,40.52
10,118,119,1.25,0.25,19.0
11,120,121,3.0,0.5,21.47
12,122,123,5.8,5.7,58.42
13,124,125,2.6,0.3,31.48
14,126,127,4.4,0.3,54.49
15,142,143,8.0,0.0,36.62
16,160,161,4.6,0.8,80.97
17,162,163,14.0,0.0,250.33
18,182,183,10.0,0.0,19.19
19,200,201,7.429,0.952,159.67
20,202,203,10.0,0.0,77.67
21,210,211,39.0,0.0,87.48
22,266,267,3.0,0.0,4.23
23,286,287,11.0,0.0,72.84
24,296,297,11.0,0.0,123.9
25,302,303,2.0,0.0,19.16
26,304,305,2.0,0.0,20.18
27,306,307,5.0,0.0,36.83
28,332,333,12.429,16.757,133.91
29,494,495,4.0,2.0,54.03
30,496,497,3.0,0.0,48.35
31,498,499,7.0,0.0,126.35
32,502,503,6.0,0.0,60.86
33,570,571,20.0,0.0,95.94
34,592,593,7.467,0.695,157.69
35,628,629,7.333,0.667,85.11
36,630,631,1.625,0.268,10.81
37,632,633,1.6,0.8,3.75
38,638,639,171.2,273.2,689.29
39,656,657,22.0,0.0,102.28
40,658,659,24.0,32.0,105.41
41,660,661,4.667,4.333,17.58
42,666,667,6.714,1.238,110.74
43,726,727,57.5,60.5,252.87
44,728,729,20.0,2.0,85.98
45,734,735,30.0,0.0,120.42
46,738,739,7.4,0.3,99.76
47,740,741,1.5,0.5,25.29
48,742,743,10.5,144.5,39.07
49,748,749,16.0,17.2,186.97
50,750,751,5.333,0.267,62.58
51,870,871,9.0,0.0,67.04
52,872,873,3.0,0.0,22.1
53,874,875,2.0,0.0,9.37
54,876,877,9.0,0.0,69.18
55,880,881,4.167,0.567,47.81
56,924,925,2.0,0.0,13.98
57,926,927,29.0,0.0,156.47
58,1048,1049,1.3,0.233,17.09
59,1050,1051,1.3,0.233,17.3
60,1052,1053,2.9,0.1,35.82
61,1054,1055,7.0,86.444,29.69
62,1056,1057,8.6,57.156,22.2
63,1166,1167,9.667,1.333,45.02
64,1216,1217,6.0,24.8,50.47
65,1218,1219,15.167,158.167,29.15
66,1220,1221,2.5,0.3,31.44
67,1222,1223,5.167,0.967,65.62
68,1224,1225,3.625,0.268,39.29
69,1236,1237,15.0,0.0,71.93
70,1254,1255,23.5,12.5,118.28
71,1294,1295,90.0,0.0,33.71
72,1312,1313,3.0,0.0,11.86
73,1408,1409,3.0,0.0,13.65
74,1424,1425,4.0,0.0,25.73
75,1428,1429,16.5,3.143,216.65
76,1430,1431,13.143,2.143,139.44
77,1432,1433,5.875,0.696,70.26
78,1434,1435,5.0,0.571,61.02
79,1436,1437,5.167,0.567,61.49
80,1438,1439,4.667,0.267,51.93
81,1440,1441,3.833,0.167,45.48
82,1444,1445,1.333,0.267,16.04
83,1500,1501,8.714,7.238,154.58
84,1502,1503,2.143,0.143,50.04
85,1526,1527,1.8,0.2,25.81
86,1586,1587,2.0,0.0,14.24
87,1588,1589,4.5,0.5,44.45
88,1600,1601,4.143,0.476,54.16
89,1602,1603,8.5,1.9,104.49
90,1604,1605,1.6,1.156,7.84
91,1606,1607,8.583,0.811,96.18
92,1608,1609,9.833,13.788,90.09
93,1610,1611,6.667,0.788,76.59
94,1616,1617,6.714,0.238,89.18
95,1620,1621,1.833,0.167,21.93
96,1646,1647,2.5,1.0,18.51
97,1648,1649,11.5,3.0,145.56
98,1650,1651,7.6,5.3,81.08
99,1656,1657,2.0,0.0,17.18
100,1658,1659,2.0,0.0,24.53
101,1662,1663,11.0,0.0,121.31
102,1664,1665,8.0,0.0,85.38
103,1694,1695,2.667,0.238,54.28
104,1704,1705,26.0,2132.5,16.48
105,1706,1707,22.2,480.7,14.72
106,1738,1739,8.0,0.0,40.48
107,1802,1803,6.0,0.0,23.69
108,1846,1847,2.0,0.0,7.97
109,1868,1869,6.0,0.0,51.06
110,1870,1871,2.0,0.0,22.69
111,1872,1873,4.0,0.0,35.81
112,1890,1891,6.667,0.333,62.0
113,1920,1921,7.667,1.333,80.37
114,1922,1923,5.667,0.333,67.0
115,1938,1939,8.0,0.0,102.05
116,1940,1941,11.0,0.0,131.49
117,1942,1943,4.0,0.0,43.62
118,1944,1945,2.0,0.0,20.15
119,1992,1993,37.0,0.0,184.39
120,2010,2011,8.111,1.111,95.45
121,2012,2013,11.444,1.278,138.42
122,2016,2017,9.5,2.0,97.1
123,2018,2019,3.625,0.268,45.29
124,2020,2021,1.375,0.268,18.69
125,2022,2023,5.5,0.286,71.13
126,2024,2025,1.875,0.411,23.9
127,2086,2087,8.857,82.81,27.41
128,2088,2089,12.714,362.571,28.15
129,2090,2091,14.857,455.143,40.76
130,2092,2093,11.143,213.143,33.11
131,2126,2127,10.0,0.0,70.98
132,2148,2149,4.0,0.0,46.21
133,2150,2151,20.2,404.844,92.59
134,2158,2159,1.625,0.268,21.71
135,2162,2163,2.143,0.143,31.1
136,2164,2165,2.2,0.178,27.68
137,2168,2169,2.0,0.0,29.55
138,2170,2171,5.0,0.0,65.18
139,2172,2173,1.5,0.278,21.11
140,2174,2175,1.6,0.267,22.19
141,2176,2177,1.111,0.111,14.56
142,2178,2179,6.0,0.0,76.27
143,2180,2181,6.0,0.0,81.11
144,2182,2183,5.0,0.0,74.04
145,2184,2185,10.0,0.0,145.3
146,2188,2189,5.0,0.0,53.01
147,2190,2191,9.333,123.176,48.33
148,2192,2193,10.889,175.516,19.48
149,2194,2195,2.933,33.21,10.69
150,2196,2197,17.889,269.399,50.72
151,2202,2203,3.0,0.0,26.36
152,2204,2205,10.5,0.5,116.77
153,2218,2219,5.5,0.5,68.34
154,2220,2221,3.5,0.5,43.48
155,2222,2223,3.5,0.5,46.99
156,2224,2225,6.0,2.0,68.07
157,2226,2227,2.0,0.0,27.2
158,2228,2229,10.0,0.0,101.41
159,2278,2279,10.0,0.0,65.69
160,2280,2281,4.0,0.0,31.31
161,2282,2283,8.5,0.5,63.41
162,2284,2285,8.0,0.0,51.86
163,2300,2301,5.0,0.0,36.5
164,2326,2327,6.625,0.839,106.64
165,2392,2393,6.8,0.2,101.2
166,2394,2395,2.4,0.3,36.53
167,2396,2397,18.143,4.476,270.15
168,2416,2417,14.0,0.0,64.27
169,2450,2451,10.0,0.0,78.34
170,2452,2453,8.0,0.0,53.1
171,2466,2467,17.571,4.952,197.5
172,2468,2469,2.0,0.0,27.78
173,2470,2471,21.75,4.214,270.5
174,2472,2473,2.125,0.125,26.27
175,2496,2497,7.0,0.0,60.69
176,2498,2499,6.0,0.0,59.32
177,2500,2501,5.0,2.0,33.17
