,index,from_node,to_node,source_edge_id,edge_tt,edge_var,distance
0,3,4,5,-101731827#0,3.0,0.0,1.56
1,7,6,7,-101731827#1,3.0,0.0,3.01
2,13,14,15,-102818928#0,5.0,0.0,50.99
3,15,16,17,-102818928#1,12.5,0.5,101.05
4,18,20,21,-103053774#0,5.0,0.0,3.7
5,22,22,23,-103053774#1,1.0,0.0,0.28
6,38,36,37,-103053803,11.0,0.0,41.75
7,41,38,39,-103396186,6.0,0.0,9.08
8,45,40,41,-103512657,9.0,0.0,41.93
9,49,42,43,-103512667#0,9.25,0.25000000000000017,42.99
10,53,44,45,-103512667#2,4.25,0.25,18.6
11,62,52,53,-103671264,3.0,0.0,32.59
12,74,64,65,-103671267#13,3.0,0.0,3.26
13,81,72,73,-103671267#4,2.0,2.0,1.96
14,84,74,75,-103671267#5,3.0,0.0,3.02
15,92,82,83,-103671270,5.0,0.0,48.69
16,105,98,99,-1040258009,8.431818181818182,0.6231501057082455,128.51
17,109,100,101,-104236368#0,11.0,0.0,68.52
18,113,102,103,-104236369,1.0,0.0,3.18
19,117,104,105,-1042557946,1.972972972972973,0.02702702702702704,22.63
20,121,106,107,-1042557947,1.135135135135135,0.12012012012012013,11.41
21,125,108,109,-10425610#1,19.333333333333332,169.06666666666666,30.71
22,129,110,111,-10425611#0,10.814814814814815,12.079772079772077,100.46
23,133,112,113,-10425611#1,6.444444444444445,0.641025641025641,62.66
24,137,114,115,-10427692#1,37.0,98.0,40.52
25,141,116,117,-10427692#2,1.5,0.5,9.82
26,145,118,119,-10427692#3,4.0,0.0,19.0
27,149,120,121,-10427692#4,4.333333333333333,0.33333333333333326,21.47
28,153,122,123,-10427692#5,4.666666666666667,0.33333333333333326,58.42
29,157,124,125,-10427692#6,3.0,0.0,31.48
30,161,126,127,-10427692#7,6.666666666666667,0.33333333333333326,54.49
31,167,134,135,-105143683#0,26.0,7.0,112.05
32,172,138,139,-105467137,11.0,0.0,68.83
33,179,146,147,-10597452#1,14.0,0.0,115.78
34,185,150,151,-10597454#2,7.0,0.0,28.86
35,189,152,153,-10597455#0,1.0,0.0,0.2
36,192,154,155,-10597455#1,7.0,0.0,17.94
