,index,from_node,to_node,source_edge_id,edge_tt,edge_var,distance
0,2,0,1,--153692837#1,7.0,0.0,43.86
1,4,2,3,-101238042,5.0,0.0,25.49
2,7,4,5,-101731827#0,3.25,0.25000000000000006,1.56
3,9,6,7,-101731827#1,3.0,0.5,3.01
4,11,8,9,-101731827#2,5.333333333333333,0.3333333333333335,20.95
5,13,10,11,-101731858,9.0,0.0,60.57
6,15,12,13,-102461801,28.5,4.5,126.31
7,23,18,19,-103053747,11.0,2.0,41.6
8,27,20,21,-103053774#0,3.25,0.46666666666666673,3.7
9,31,22,23,-103053774#1,2.625,0.8392857142857144,0.28
10,34,24,25,-103053774#2,3.5,0.33333333333333326,3.21
11,36,26,27,-103053774#3,5.333333333333333,0.3333333333333335,22.81
12,39,28,29,-103053774#4,1.75,2.25,6.06
13,42,30,31,-103053774#5,2.3333333333333335,1.3333333333333335,1.01
14,46,32,33,-103053774#6,1.8333333333333333,0.9666666666666666,0.2
15,49,34,35,-103053774#7,4.0,0.0,8.85
16,51,36,37,-103053803,11.333333333333334,1.333333333333333,41.75
17,54,38,39,-103396186,6.0,2.0,9.08
18,57,40,41,-103512657,13.666666666666666,30.333333333333332,41.93
19,61,42,43,-103512667#0,8.518987341772151,6.945147679324894,42.99
20,65,44,45,-103512667#2,5.39622641509434,5.128447024673439,18.6
21,67,46,47,-103512672,34.0,0.0,160.59
22,71,48,49,-103671248,4.0625,0.25403225806451635,4.61
23,76,52,53,-103671264,3.736842105263158,0.2046783625730994,32.59
24,79,54,55,-103671267#0,23.0,0.0,94.21
25,82,56,57,-103671267#1,4.0,0.0,11.5
26,85,58,59,-103671267#10,3.5,0.5,2.46
27,87,60,61,-103671267#11,2.3333333333333335,2.3333333333333335,2.47
28,90,62,63,-103671267#12,1.0,0.0,3.1
29,95,66,67,-103671267#14,18.0,0.0,94.31
30,97,68,69,-103671267#2,1.0,0.0,2.34
31,100,70,71,-103671267#3,1.0,0.0,4.07
32,104,72,73,-103671267#4,3.3333333333333335,1.3333333333333333,1.96
33,108,74,75,-103671267#5,2.0,2.0,3.02
34,111,76,77,-103671267#6,4.0,0.0,3.63
35,114,78,79,-103671267#7,3.3333333333333335,0.33333333333333337,6.15
36,117,80,81,-103671267#9,4.0,0.0,5.22
