,index,from_node,to_node,source_edge_id,edge_tt,edge_var,distance
0,1,0,1,--153692837#1,7.0,0.0,43.86
1,2,2,3,-101238042,6.0,0.0,25.49
2,11,20,21,-103053774#0,2.0,0.0,3.7
3,18,36,37,-103053803,12.0,0.0,41.75
4,20,40,41,-103512657,30.0,0.0,41.93
5,24,42,43,-103512667#0,14.11111111111111,64.3611111111111,42.99
6,28,44,45,-103512667#2,4.625,0.26785714285714285,18.6
7,30,46,47,-103512672,32.0,0.0,160.59
8,33,48,49,-103671248,4.071428571428571,0.22527472527472542,4.61
9,38,58,59,-103671267#10,4.0,0.0,2.46
10,39,60,61,-103671267#11,1.0,0.0,2.47
11,47,94,95,-103718186,140.0,0.0,13.91
12,51,98,99,-1040258009,8.23076923076923,0.8589743589743586,128.51
13,53,100,101,-104236368#0,10.5,0.5,68.52
14,56,102,103,-104236369,1.0,0.0,3.18
15,60,104,105,-1042557946,2.0,0.0,22.63
16,64,106,107,-1042557947,1.1428571428571428,0.14285714285714285,11.41
17,71,110,111,-10425611#0,30.708333333333332,1217.6068840579712,100.46
18,75,112,113,-10425611#1,16.291666666666668,1149.9547101449275,62.66
19,78,114,115,-10427692#1,28.0,61.0,40.52
20,80,116,117,-10427692#2,1.6666666666666667,0.3333333333333333,9.82
21,82,118,119,-10427692#3,3.6666666666666665,0.33333333333333337,19.0
22,85,120,121,-10427692#4,5.2,7.199999999999999,21.47
23,88,122,123,-10427692#5,4.6,0.2999999999999999,58.42
24,91,124,125,-10427692#6,2.8,0.2,31.48
25,94,126,127,-10427692#7,6.8,0.7000000000000001,54.49
26,98,136,137,-105143683#1,10.0,2.0,28.17
27,100,138,139,-105467137,11.5,0.5,68.83
28,103,148,149,-10597454#1,17.0,0.0,13.2
29,106,150,151,-10597454#2,4.0,0.0,28.86
30,110,160,161,-107431496#0,4.7272727272727275,0.21818181818181817,80.97
31,114,162,163,-107431496#1,16.818181818181817,0.7636363636363637,250.33
32,118,176,177,-108239938,9.666666666666666,0.33333333333333304,71.63
33,124,182,183,-108240279#2,11.0,0.0,19.19
34,125,184,185,-1082935356#0,22.0,0.0,101.6
35,126,186,187,-1082935356#1,15.0,0.0,71.74
36,130,190,191,-108310250,1.125,0.125,2.67
37,133,192,193,-108310251,1.0,0.0,7.88
38,136,194,195,-108310252,6.666666666666667,0.3333333333333335,38.67
39,140,196,197,-108310253,5.0,0.0,9.98
40,144,200,201,-10941814,7.388888888888889,0.36928104575163406,159.67
41,149,206,207,-11014139#1,68.1,6879.877777777777,56.26
42,151,208,209,-110212545,34.0,0.0,146.58
43,154,224,225,-112979077,5.666666666666667,0.33333333333333326,36.69
44,157,228,229,-112979094#0,4.666666666666667,0.33333333333333326,21.62
45,162,232,233,-112979110,6.5,0.5,30.91
46,172,260,261,-114198606#1,39.0,32.0,28.02
47,175,266,267,-115082374#0,9.0,49.0,4.23
48,179,290,291,-115881041#2,16.0,0.0,108.36
49,183,296,297,-115881043#0,13.0,0.0,123.9
50,184,298,299,-115881043#10,3.0,0.0,11.25
51,186,300,301,-115881043#11,18.0,0.0,102.96
52,187,302,303,-115881043#2,5.0,0.0,19.16
53,188,304,305,-115881043#4,6.0,0.0,20.18
54,189,306,307,-115881043#5,9.0,0.0,36.83
55,190,308,309,-115881043#7,2.0,2.0,4.27
56,191,310,311,-115881043#8,3.0,0.0,9.19
57,192,312,313,-115881043#9,9.0,0.0,46.08
58,196,332,333,-116765451#1,65.85714285714286,16971.054945054944,133.91
59,200,334,335,-116765451#2,1.6428571428571428,0.862637362637363,4.02
60,203,336,337,-116765457#1,7.0,0.0,2.04
61,206,346,347,-118004640#1,6.5,0.5,35.57
62,208,348,349,-118004640#1.47,24.333333333333332,156.33333333333334,8.82
63,210,350,351,-118004640#2,2.0,0.0,0.13
64,212,352,353,-118004640#4,2.0,0.0,2.5
65,213,354,355,-118004640#5,3.0,0.0,9.63
66,216,360,361,-118604348#0,4.0,0.0,41.81
67,219,362,363,-118604348#1,2.0,0.0,21.87
68,222,394,395,-118604365,5.0,0.0,15.87
69,225,402,403,-118607469#0,14.0,0.0,170.52
70,228,404,405,-118607469#1,21.0,0.0,281.09
71,230,406,407,-118607469#2,33.0,0.0,416.58
72,232,408,409,-118607469#3,16.0,0.0,182.01
73,235,430,431,-118607487#0,1.0,0.0,1.99
74,237,432,433,-118607487#1,10.0,0.0,124.22
75,239,434,435,-118607487#10,2.0,0.0,8.9
76,241,436,437,-118607487#11,1.5,0.5,10.15
77,243,438,439,-118607487#12,1.0,0.0,6.32
78,245,440,441,-118607487#13,2.0,2.0,10.56
79,247,442,443,-118607487#14,2.0,0.0,9.02
80,250,444,445,-118607487#15,1.0,0.0,9.3
81,252,446,447,-118607487#2,1.0,0.0,7.63
82,254,448,449,-118607487#3,1.0,0.0,6.8
83,256,450,451,-118607487#4,1.5,0.5,5.94
84,258,452,453,-118607487#5,1.5,0.5,8.89
85,260,454,455,-118607487#6,1.0,0.0,8.38
86,262,456,457,-118607487#7,2.0,0.0,7.45
87,264,458,459,-118607487#8,1.0,0.0,8.78
88,266,460,461,-118607487#9,1.0,0.0,5.68
89,271,482,483,-118619465#0,3.0,0.0,0.2
90,273,484,485,-118619465#1,5.0,0.0,24.38
91,274,486,487,-118619467,7.0,0.0,33.14
92,277,494,495,-11940927#0,4.090909090909091,2.090909090909091,54.03
93,280,496,497,-11940927#1,2.5,0.2777777777777778,48.35
94,283,498,499,-11940927#2,6.2,0.39999999999999974,126.35
95,286,500,501,-11940927#3,2.3,1.5666666666666667,20.69
96,289,502,503,-11940927#4,7.25,0.21428571428571444,60.86
97,298,528,529,-120033077,20.0,0.0,100.97
98,302,538,539,-120033098#3,6.0,0.0,19.91
99,305,544,545,-120033098#6,1.0,0.0,1.67
100,308,546,547,-120033098#7,2.0,0.0,0.2
101,314,558,559,-120125554,8.666666666666666,1.333333333333333,36.12
102,318,568,569,-120416766#1,18.25,2.2500000000000004,111.17
103,322,570,571,-120416786,21.428571428571427,3.619047619047617,95.94
104,326,580,581,-121460647,3.0,0.0,0.2
105,330,592,593,-125002584,8.384615384615385,0.2564102564102564,157.69
106,338,628,629,-126446062#0,12.0,18.0,85.11
107,341,630,631,-126446062#1,11.666666666666666,676.25,10.81
108,344,632,633,-126446062#2,3.111111111111111,7.611111111111111,3.75
109,348,638,639,-126446083,153.0,242.0,689.29
110,350,648,649,-126446106,37.0,0.0,180.04
111,351,656,657,-126446127#0,28.0,0.0,102.28
112,353,658,659,-126446127#1,26.5,4.5,105.41
113,355,660,661,-126446127#2,7.5,0.5,17.58
114,360,666,667,-126909938,7.230769230769231,0.5256410256410259,110.74
115,365,712,713,-127076894#2,1.1,0.5444444444444445,0.3
116,368,720,721,-127076901#1,40.0,0.0,12.01
117,375,728,729,-127076905#1,18.0,0.7999999999999996,85.98
118,379,730,731,-127076905#2,1.0,0.0,0.2
119,380,736,737,-127076909,30.5,0.5,156.67
120,384,738,739,-128070665#1,9.944444444444445,0.8790849673202614,99.76
121,388,740,741,-128070666#0,5.769230769230769,0.6923076923076925,25.29
122,392,742,743,-128070667#1,24.625,222.25,39.07
123,396,744,745,-128070698#0,2.5,0.3333333333333333,0.2
124,401,748,749,-128361102#0,29.8,1058.7,186.97
125,405,750,751,-128361102#1,6.4,0.8000000000000002,62.58
126,406,792,793,-128361137#0,8.0,0.0,28.86
127,408,812,813,-128361145#0,6.0,0.0,28.88
128,411,816,817,-128361146#0,10.0,0.0,34.94
129,412,818,819,-128361146#1,7.0,0.0,28.87
130,422,868,869,-128668758#0,4.0,0.0,8.57
131,426,870,871,-128668758#0.24,11.0,0.0,67.04
132,430,872,873,-128668758#1,6.0,0.0,22.1
133,436,876,877,-128668758#3,11.0,0.0,69.18
134,440,880,881,-128906555,5.0,1.2499999999999998,47.81
135,476,966,967,-129323718,17.0,0.0,71.94
136,497,1046,1047,-129323746#5,4.0,0.0,8.13
137,501,1048,1049,-129379920#1,2.0,0.0,17.09
138,505,1050,1051,-129379920#1.28,1.4285714285714286,0.28571428571428575,17.3
139,512,1054,1055,-129379925,2.5,0.5,29.69
140,516,1056,1057,-129379925.33,10.0,8.0,22.2
141,519,1058,1059,-129379930#0,4.0,0.0,5.71
142,523,1072,1073,-129379930#8,1.0,0.0,0.2
143,525,1076,1077,-129379931,15.0,0.0,72.11
144,533,1098,1099,-129379947,17.0,0.0,80.27
145,537,1104,1105,-129379952#1,5.5,14.7,3.45
146,540,1106,1107,-129379952#10,1.0,0.0,0.28
147,544,1108,1109,-129379952#11,2.6666666666666665,2.3333333333333335,4.13
148,548,1110,1111,-129379952#12,4.0,0.0,2.46
149,552,1112,1113,-129379952#13,4.5,0.5,5.0
150,556,1114,1115,-129379952#14,4.0,0.0,5.16
151,559,1116,1117,-129379952#15,2.0,0.0,2.34
152,570,1126,1127,-129379952#2,3.0,0.5,0.62
153,589,1148,1149,-129379952#3,3.0,0.0,0.83
154,592,1150,1151,-129379952#30,3.0,0.0,0.2
155,596,1152,1153,-129379952#4,3.0,0.0,1.22
156,600,1154,1155,-129379952#5,2.75,0.25000000000000006,0.5
157,604,1156,1157,-129379952#6,3.25,0.24999999999999997,0.2
158,608,1158,1159,-129379952#7,2.6,0.8,1.58
159,612,1160,1161,-129379952#8,2.25,0.24999999999999997,0.2
160,615,1162,1163,-129379952#9,5.5,0.5,13.96
161,616,1164,1165,-129379953#0,1.0,0.0,0.4
162,617,1166,1167,-129379953#1,12.5,4.5,45.02
163,620,1198,1199,-129778925,8.0,0.0,42.22
164,622,1200,1201,-129994349,25.0,0.0,108.87
165,628,1216,1217,-130185488#1,4.866666666666666,0.9809523809523814,50.47
166,632,1218,1219,-130185488#1.58,6.666666666666667,47.80952380952381,29.15
167,636,1220,1221,-130185488#2,3.5384615384615383,0.7692307692307692,31.44
168,640,1222,1223,-130185488#3,5.615384615384615,1.2564102564102564,65.62
169,644,1224,1225,-130185488#4,4.181818181818182,0.36363636363636365,39.29
170,646,1226,1227,-130185490#1,6.0,0.0,4.29
171,647,1228,1229,-130185490#2,89.0,0.0,142.94
172,648,1236,1237,-130185495,15.0,0.0,71.93
173,649,1238,1239,-130996521#1,253.0,0.0,83.74
174,651,1240,1241,-130996521#2,96.0,0.0,162.24
175,654,1252,1253,-131118455,1.0,0.0,2.28
176,658,1254,1255,-131118458,28.0,2.0,118.28
177,672,1298,1299,-131634136,98.66666666666667,18196.333333333332,13.52
178,689,1336,1337,-131700653#0,6.5,3.0,21.33
179,700,1366,1367,-136436473,5.0,0.0,22.87
180,702,1370,1371,-136436476#1,3.0,0.0,0.39
181,703,1372,1373,-136436476#10,6.0,0.0,15.15
182,705,1376,1377,-136436476#2,2.0,0.0,0.2
183,708,1388,1389,-136436476#9,5.0,0.0,15.89
184,709,1396,1397,-136437411,21.0,0.0,94.41
185,711,1404,1405,-136517436#3,3.0,0.0,0.2
186,713,1410,1411,-136517442#0,4.5,0.5,14.16
187,715,1416,1417,-136618617#0,6.5,0.5,32.93
188,717,1418,1419,-136618617#1,1.0,0.0,5.42
189,719,1420,1421,-136618617#2,15.0,0.0,96.84
190,721,1422,1423,-136618617#3,9.0,0.0,56.78
191,723,1424,1425,-136618617#4,4.0,0.0,25.73
192,727,1428,1429,-136728344#0,19.636363636363637,2.654545454545455,216.65
193,731,1430,1431,-136728344#3,14.461538461538462,3.1025641025641035,139.44
194,735,1432,1433,-136728344#4,7.785714285714286,0.7967032967032966,70.26
195,739,1434,1435,-136728344#4.82,5.5,1.0384615384615388,61.02
196,743,1436,1437,-136728347#0,14.555555555555555,191.0277777777778,61.49
197,747,1438,1439,-136728347#1,5.75,3.3571428571428577,51.93
198,751,1440,1441,-136728347#2,4.555555555555555,0.5277777777777778,45.48
199,755,1442,1443,-136728347#3,1.0,0.0,3.88
200,759,1444,1445,-136728347#4,2.6666666666666665,0.5,16.04
201,768,1500,1501,-136888519#0,11.11111111111111,16.111111111111114,154.58
202,772,1502,1503,-136888519#1,2.3333333333333335,0.24999999999999997,50.04
203,779,1512,1513,-137132992#0,3.0,2.0,8.57
204,780,1514,1515,-137132992#1,4.0,0.0,23.1
