,index,from_node,to_node,source_edge_id,edge_tt,edge_var,distance
0,2,4,5,-101731827#0,4.0,0.0,1.56
1,4,6,7,-101731827#1,8.0,0.0,3.01
2,10,20,21,-103053774#0,3.0,2.0,3.7
3,12,22,23,-103053774#1,3.0,0.0,0.28
4,14,24,25,-103053774#2,1.0,0.0,3.21
5,17,42,43,-103512667#0,8.333333333333334,1.333333333333333,42.99
6,18,44,45,-103512667#2,4.5,0.5,18.6
7,20,48,49,-103671248,4.142857142857143,0.4761904761904765,4.61
8,26,58,59,-103671267#10,3.0,0.0,2.46
9,27,60,61,-103671267#11,4.0,0.0,2.47
10,28,62,63,-103671267#12,1.0,0.0,3.1
11,32,78,79,-103671267#7,4.0,0.0,6.15
12,33,80,81,-103671267#9,2.5,4.5,5.22
13,35,92,93,-103687101,8.0,0.0,0.2
14,39,98,99,-1040258009,8.0,0.4000000000000002,128.51
15,42,102,103,-104236369,1.0,0.0,3.18
16,46,104,105,-1042557946,1.6666666666666667,0.3333333333333333,22.63
17,50,106,107,-1042557947,1.3333333333333333,0.3333333333333333,11.41
18,56,110,111,-10425611#0,20.307692307692307,191.7307692307692,100.46
19,60,112,113,-10425611#1,6.769230769230769,0.8589743589743587,62.66
20,64,114,115,-10427692#1,7.0,0.0,40.52
21,72,122,123,-10427692#5,6.0,0.0,58.42
22,74,124,125,-10427692#6,3.0,0.0,31.48
23,76,126,127,-10427692#7,7.0,0.0,54.49
24,79,144,145,-10597452#0,12.0,0.0,144.65
25,80,146,147,-10597452#1,13.0,0.0,115.78
26,93,176,177,-108239938,9.6,0.30000000000000004,71.63
27,101,190,191,-108310250,0.875,0.125,2.67
28,103,192,193,-108310251,1.4,0.30000000000000004,7.88
29,105,194,195,-108310252,6.6,0.30000000000000004,38.67
30,108,196,197,-108310253,4.8,0.2,9.98
31,112,200,201,-10941814,7.4,0.30000000000000004,159.67
32,114,202,203,-10941825,10.0,0.0,77.67
33,118,206,207,-11014139#1,6.0,0.0,56.26
34,126,234,235,-113796178#0,3.0,0.0,0.73
35,127,238,239,-113796181#1,1.0,0.0,0.55
36,128,250,251,-113796184,6.0,0.0,21.65
37,129,254,255,-113796195,3.0,0.0,11.68
38,131,264,265,-115082348,54.0,0.0,6.31
39,134,310,311,-115881043#8,2.0,0.0,9.19
40,137,332,333,-116765451#1,12.25,0.25000000000000017,133.91
41,141,334,335,-116765451#2,1.25,0.25,4.02
42,176,494,495,-11940927#0,5.0,0.0,54.03
43,179,496,497,-11940927#1,2.0,0.0,48.35
44,182,498,499,-11940927#2,7.0,0.0,126.35
45,185,500,501,-11940927#3,2.0,0.0,20.69
46,188,502,503,-11940927#4,7.0,0.0,60.86
47,192,508,509,-119621360#0,1.0,0.0,0.2
48,209,568,569,-120416766#1,16.5,0.5,111.17
49,212,570,571,-120416786,21.25,0.5,95.94
50,216,576,577,-121110648#0,13.0,0.0,59.39
51,217,580,581,-121460647,2.5,0.5,0.2
52,220,592,593,-125002584,8.222222222222221,0.6944444444444448,157.69
53,228,628,629,-126446062#0,186.0,0.0,85.11
54,232,630,631,-126446062#1,2.0,0.0,10.81
55,236,632,633,-126446062#2,3.0,0.0,3.75
56,241,666,667,-126909938,6.833333333333333,0.5666666666666667,110.74
57,245,712,713,-127076894#2,1.0,0.0,0.3
58,247,726,727,-127076905#0,55.0,0.0,252.87
