,index,from_node,to_node,source_edge_id,edge_tt,edge_var,distance
0,0,0,1,--153692837#1,8.0,0.0,43.86
1,7,14,15,-102818928#0,5.0,0.0,50.99
2,9,16,17,-102818928#1,11.0,0.0,101.05
3,22,42,43,-103512667#0,6.75,4.916666666666667,42.99
4,26,44,45,-103512667#2,4.0,0.0,18.6
5,31,48,49,-103671248,5.0,0.0,4.61
6,36,54,55,-103671267#0,20.0,0.0,94.21
7,37,56,57,-103671267#1,4.0,0.0,11.5
8,41,68,69,-103671267#2,3.0,0.0,2.34
9,46,94,95,-103718186,28.0,1152.0,13.91
10,49,98,99,-1040258009,8.076923076923077,0.5769230769230769,128.51
11,52,100,101,-104236368#0,11.0,0.0,68.52
12,58,104,105,-1042557946,1.6666666666666667,0.2666666666666667,22.63
13,62,106,107,-1042557947,1.3333333333333333,0.2666666666666667,11.41
14,66,108,109,-10425610#1,28.333333333333332,394.33333333333337,30.71
15,69,110,111,-10425611#0,11.722222222222221,18.683006535947715,100.46
16,73,112,113,-10425611#1,6.5,0.38235294117647056,62.66
17,76,114,115,-10427692#1,74.0,0.0,40.52
18,83,120,121,-10427692#4,4.0,0.0,21.47
19,86,122,123,-10427692#5,6.0,0.0,58.42
20,89,124,125,-10427692#6,3.0,0.0,31.48
21,92,126,127,-10427692#7,6.0,0.0,54.49
22,99,138,139,-105467137,11.0,0.0,68.83
23,108,160,161,-107431496#0,5.666666666666667,4.333333333333334,80.97
24,112,162,163,-107431496#1,16.333333333333332,2.333333333333333,250.33
25,116,176,177,-108239938,10.0,0.0,71.63
26,119,178,179,-108240279#0,1.0,0.0,5.18
27,121,180,181,-108240279#1,15.0,0.0,19.08
28,123,182,183,-108240279#2,19.666666666666668,100.33333333333334,19.19
29,128,190,191,-108310250,1.3333333333333333,0.3333333333333333,2.67
30,138,196,197,-108310253,3.0,0.0,9.98
31,142,200,201,-10941814,7.444444444444445,0.2777777777777776,159.67
32,147,206,207,-11014139#1,14.25,54.25,56.26
33,150,208,209,-110212545,35.0,0.0,146.58
34,152,224,225,-112979077,6.0,0.0,36.69
35,155,228,229,-112979094#0,9.0,0.0,21.62
36,158,230,231,-112979094#1,1.0,0.0,6.4
37,160,232,233,-112979110,6.5,0.5,30.91
38,164,238,239,-113796181#1,3.3333333333333335,0.33333333333333337,0.55
39,166,240,241,-113796181#2,1.0,0.0,0.14
40,168,246,247,-113796181#5,8.0,0.0,34.85
41,170,252,253,-113796194#0,17.0,0.0,68.87
42,171,256,257,-113796197,6.0,0.0,21.4
43,185,300,301,-115881043#11,16.0,0.0,102.96
44,194,332,333,-116765451#1,11.142857142857142,0.8095238095238093,133.91
45,198,334,335,-116765451#2,1.2857142857142858,0.2380952380952381,4.02
46,202,336,337,-116765457#1,3.0,0.0,2.04
47,205,346,347,-118004640#1,6.0,0.0,35.57
48,207,348,349,-118004640#1.47,3.0,0.0,8.82
49,209,350,351,-118004640#2,2.0,0.0,0.13
50,211,352,353,-118004640#4,2.0,0.0,2.5
51,214,360,361,-118604348#0,4.0,0.0,41.81
52,217,362,363,-118604348#1,2.0,0.0,21.87
53,223,402,403,-118607469#0,13.0,0.0,170.52
54,226,404,405,-118607469#1,25.0,0.0,281.09
55,248,444,445,-118607487#15,1.0,0.0,9.3
56,291,508,509,-119621360#0,2.8,2.7,0.2
57,294,518,519,-120033067,16.0,0.0,68.43
58,301,538,539,-120033098#3,4.0,0.0,19.91
59,309,548,549,-120033100#0,29.0,0.0,146.71
60,310,550,551,-120033100#1,1.0,0.0,0.2
61,311,554,555,-120033104#0,8.0,0.0,22.08
62,313,556,557,-120033104#1,1.0,0.0,3.85
63,316,568,569,-120416766#1,17.25,1.5833333333333341,111.17
64,320,570,571,-120416786,21.4,2.299999999999999,95.94
65,325,580,581,-121460647,2.0,0.0,0.2
66,328,592,593,-125002584,8.38888888888889,0.2516339869281046,157.69
67,332,594,595,-125002604#0,2.0,0.0,14.03
68,334,596,597,-125002604#1,3.4,0.30000000000000004,43.68
69,337,628,629,-126446062#0,11.4,26.044444444444444,85.11
70,340,630,631,-126446062#1,2.6,0.48888888888888904,10.81
71,343,632,633,-126446062#2,1.5,0.2777777777777778,3.75
72,358,666,667,-126909938,6.769230769230769,0.1923076923076924,110.74
73,363,712,713,-127076894#2,1.0,0.0,0.3
74,367,720,721,-127076901#1,5.0,0.0,12.01
75,370,726,727,-127076905#0,52.0,0.0,252.87
76,373,728,729,-127076905#1,18.0,0.0,85.98
77,377,730,731,-127076905#2,1.0,0.0,0.2
78,382,738,739,-128070665#1,10.076923076923077,0.91025641025641,99.76
79,386,740,741,-128070666#0,5.3076923076923075,1.5641025641025639,25.29
80,390,742,743,-128070667#1,24.083333333333332,354.6287878787879,39.07
81,394,744,745,-128070698#0,2.5,0.5,0.2
82,399,748,749,-128361102#0,17.416666666666668,8.446969696969695,186.97
83,403,750,751,-128361102#1,6.166666666666667,0.8787878787878786,62.58
84,407,812,813,-128361145#0,8.0,0.0,28.88
85,409,814,815,-128361145#1,10.0,0.0,34.95
86,413,824,825,-128361149#0,11.0,0.0,34.94
87,414,826,827,-128361149#1,9.0,0.0,28.87
88,417,862,863,-128361163#1,7.0,0.0,28.87
89,420,868,869,-128668758#0,3.0,0.0,8.57
90,424,870,871,-128668758#0.24,10.5,0.5,67.04
91,428,872,873,-128668758#1,5.75,0.24999999999999992,22.1
92,431,874,875,-128668758#1.44,4.5,0.5,9.37
93,434,876,877,-128668758#3,11.0,1.333333333333334,69.18
94,438,880,881,-128906555,5.230769230769231,19.85897435897436,47.81
95,441,882,883,-129130803#0,12.0,0.0,76.51
96,442,884,885,-129130803#1,7.0,2.0,32.4
97,444,886,887,-129130803#2,6.0,0.0,37.32
98,446,888,889,-129130803#3,2.5,0.5,3.7
99,448,890,891,-129130803#4,8.5,0.5,48.33
100,450,892,893,-129130803#5,0.5,0.5,0.2
101,452,894,895,-129130803#6,8.0,2.0,46.02
102,454,896,897,-129130803#7,1.5,0.5,0.2
103,455,900,901,-129130805#1,14.0,0.0,62.7
104,456,902,903,-129130810#0,18.5,0.5,81.61
105,458,904,905,-129130810#1,5.0,0.0,15.89
106,460,906,907,-129130810#2,29.0,0.0,117.26
107,462,908,909,-129130810#3,4.0,0.0,9.06
108,474,958,959,-129323710,17.0,0.0,75.76
109,478,984,985,-129323730,15.0,0.0,67.56
110,479,988,989,-129323739#1,4.0,0.0,6.85
111,480,990,991,-129323739#2,11.0,0.0,45.22
112,481,998,999,-129323741#3,4.0,0.0,4.02
113,482,1000,1001,-129323741#4,12.0,0.0,42.5
114,483,1002,1003,-129323742#0,24.0,0.0,107.87
115,486,1022,1023,-129323744#1,2.0,0.0,10.91
116,490,1042,1043,-129323746#3,2.0,0.0,3.68
117,492,1044,1045,-129323746#4,3.0,0.0,7.49
118,495,1046,1047,-129323746#5,4.0,0.0,8.13
119,499,1048,1049,-129379920#1,2.0,0.0,17.09
120,503,1050,1051,-129379920#1.28,1.5,0.3333333333333333,17.3
121,507,1052,1053,-129379922,3.375,0.5535714285714285,35.82
122,510,1054,1055,-129379925,2.857142857142857,0.14285714285714293,29.69
123,514,1056,1057,-129379925.33,18.9,441.2111111111111,22.2
124,528,1086,1087,-129379940,17.0,0.0,72.83
125,529,1088,1089,-129379941,15.0,0.0,68.53
126,530,1090,1091,-129379942,18.0,0.0,74.21
127,535,1104,1105,-129379952#1,5.0,3.0,3.45
128,538,1106,1107,-129379952#10,4.0,0.0,0.28
129,542,1108,1109,-129379952#11,4.0,0.0,4.13
130,546,1110,1111,-129379952#12,4.0,0.0,2.46
131,550,1112,1113,-129379952#13,4.0,0.0,5.0
132,554,1114,1115,-129379952#14,4.0,0.0,5.16
133,558,1116,1117,-129379952#15,3.0,0.0,2.34
134,561,1118,1119,-129379952#16,4.0,0.0,3.43
135,563,1120,1121,-129379952#17,4.0,0.0,3.1
136,565,1122,1123,-129379952#18,1.0,0.0,1.81
137,568,1126,1127,-129379952#2,3.0,0.0,0.62
138,587,1148,1149,-129379952#3,2.3333333333333335,1.3333333333333333,0.83
139,594,1152,1153,-129379952#4,3.5,0.5,1.22
140,598,1154,1155,-129379952#5,3.0,0.0,0.5
141,602,1156,1157,-129379952#6,3.0,0.0,0.2
142,606,1158,1159,-129379952#7,3.0,0.0,1.58
143,610,1160,1161,-129379952#8,3.0,0.0,0.2
144,613,1162,1163,-129379952#9,5.0,0.0,13.96
145,621,1200,1201,-129994349,26.0,0.0,108.87
146,626,1216,1217,-130185488#1,4.666666666666667,0.4999999999999999,50.47
147,630,1218,1219,-130185488#1.58,5.888888888888889,57.36111111111111,29.15
148,634,1220,1221,-130185488#2,3.3333333333333335,0.24999999999999994,31.44
149,638,1222,1223,-130185488#3,5.444444444444445,0.2777777777777778,65.62
150,642,1224,1225,-130185488#4,4.111111111111111,0.11111111111111117,39.29
151,656,1254,1255,-131118458,29.0,9.0,118.28
152,664,1282,1283,-131634117#1,3.0,0.0,4.97
153,666,1284,1285,-131634117#2,3.0,0.0,0.2
154,675,1304,1305,-131634140#0,2.0,0.0,8.53
155,682,1322,1323,-131634145#4,6.0,0.0,21.62
156,686,1332,1333,-131700652#0,8.0,0.0,24.86
157,687,1334,1335,-131700652#1,11.0,0.0,56.25
158,690,1338,1339,-131700654#0,5.0,0.0,8.75
159,691,1340,1341,-131700654#1,18.0,0.0,94.12
160,693,1350,1351,-136435839,8.0,0.0,34.46
161,699,1366,1367,-136436473,7.0,0.0,22.87
162,701,1370,1371,-136436476#1,3.0,0.0,0.39
163,704,1376,1377,-136436476#2,2.3333333333333335,0.33333333333333326,0.2
164,706,1378,1379,-136436476#3,9.5,0.5,37.64
165,707,1380,1381,-136436476#4,8.0,0.0,21.45
166,710,1404,1405,-136517436#3,3.0,0.0,0.2
167,712,1410,1411,-136517442#0,4.5,0.5,14.16
168,725,1428,1429,-136728344#0,19.25,0.7857142857142856,216.65
169,729,1430,1431,-136728344#3,13.666666666666666,1.2499999999999996,139.44
170,733,1432,1433,-136728344#4,7.666666666666667,0.9999999999999998,70.26
171,737,1434,1435,-136728344#4.82,5.444444444444445,0.2777777777777778,61.02
172,741,1436,1437,-136728347#0,5.615384615384615,0.25641025641025633,61.49
173,745,1438,1439,-136728347#1,4.846153846153846,0.30769230769230776,51.93
174,749,1440,1441,-136728347#2,3.769230769230769,0.1923076923076923,45.48
175,753,1442,1443,-136728347#3,1.0769230769230769,0.07692307692307691,3.88
176,757,1444,1445,-136728347#4,2.076923076923077,0.07692307692307691,16.04
177,760,1462,1463,-136728351#3,121.0,0.0,262.11
178,766,1500,1501,-136888519#0,8.571428571428571,3.285714285714285,154.58
179,770,1502,1503,-136888519#1,2.142857142857143,0.14285714285714288,50.04
180,782,1526,1527,-137246371#1,2.8,0.1714285714285714,25.81
181,786,1528,1529,-137246371#2,2.125,0.25,15.45
182,790,1530,1531,-137246375,2.0,0.0,1.18
183,799,1570,1571,-137435100#2,3.0,0.0,11.38
184,800,1572,1573,-137435102#0,1.6666666666666667,1.3333333333333335,0.21
185,811,1594,1595,-137463474#0,16.5,69.66666666666667,76.85
186,814,1598,1599,-137463475#0,1.0,0.0,2.88
187,818,1600,1601,-137463475#1,5.0,0.0,54.16
188,822,1602,1603,-137463475#2,9.0,0.0,104.49
189,834,1616,1617,-137672872,9.35,0.871052631578948,89.18
190,838,1620,1621,-137685135,3.2857142857142856,0.238095238095238,21.93
191,842,1624,1625,-137685160#1,1.0,0.0,0.12
192,843,1626,1627,-137685160#2,6.0,0.0,28.4
193,845,1628,1629,-137685160#3,5.0,0.0,2.18
194,850,1646,1647,-138002149#1,2.3333333333333335,0.238095238095238,18.51
195,854,1648,1649,-138002149#2,11.866666666666667,0.980952380952381,145.56
196,858,1650,1651,-138002149#3,8.066666666666666,0.9238095238095242,81.08
197,862,1656,1657,-138300617#0,1.0,0.0,17.18
198,865,1658,1659,-138300617#1,3.0,0.0,24.53
199,868,1660,1661,-138300617#2,1.1666666666666667,0.16666666666666669,5.48
200,871,1662,1663,-138300617#3,10.666666666666666,0.2666666666666668,121.31
201,874,1664,1665,-138300617#4,9.7,0.2333333333333336,85.38
202,885,1680,1681,-138300626#0,3.5,0.5,3.41
203,886,1682,1683,-138300626#1,10.5,0.5,66.87
204,887,1686,1687,-138396689#2,38.0,0.0,129.93
205,889,1690,1691,-139230366,2.1,0.7666666666666665,9.23
206,893,1694,1695,-139429268,2.8260869565217392,0.6047430830039525,54.28
207,909,1752,1753,-140737948#8,4.0,0.0,3.79
208,911,1754,1755,-140737948#9,3.0,0.0,3.21
209,912,1756,1757,-140737954#0,4.0,0.0,2.88
210,914,1758,1759,-140737954#1,4.0,0.0,4.19
211,916,1762,1763,-140737954#11,5.0,0.0,4.82
212,917,1764,1765,-140737954#12,1.0,0.0,0.15
213,918,1766,1767,-140737954#13,3.0,0.0,3.72
214,919,1768,1769,-140737954#3,14.0,0.0,4.0
215,923,1820,1821,-140738054#0,10.0,0.0,34.34
216,924,1822,1823,-140738054#1,4.0,0.0,3.45
217,927,1824,1825,-140738054#2,2.0,0.0,0.2
218,931,1826,1827,-140739763,7.5,12.5,22.47
219,951,1868,1869,-140834254#10,9.0,0.0,51.06
220,969,1912,1913,-140834261#0,9.0,0.0,108.21
221,973,1914,1915,-140834261#1,1.0,0.0,2.16
222,977,1916,1917,-140834261#2,2.0,0.0,10.9
223,981,1918,1919,-140834261#3,17.0,0.0,191.19
224,985,1920,1921,-140834262#0,7.9,0.10000000000000003,80.37
225,989,1922,1923,-140834262#1,6.3,0.4555555555555555,67.0
226,992,1932,1933,-140834271#0,23.0,0.0,47.43
227,994,1938,1939,-141058755#0,9.0,1.5999999999999999,102.05
228,998,1940,1941,-141058755#1,11.0,0.3999999999999998,131.49
229,1002,1942,1943,-141058755#2,4.166666666666667,0.16666666666666674,43.62
230,1006,1944,1945,-141058755#3,1.6666666666666667,0.2666666666666667,20.15
231,1010,1946,1947,-141058755#4,1.0,0.0,11.68
232,1014,1956,1957,-143054332#0,3.0,0.0,12.63
233,1019,1964,1965,-143054333#12,5.0,0.0,10.47
234,1022,1970,1971,-143054333#15,3.0,0.0,5.28
235,1023,1972,1973,-143054333#16,4.0,0.0,5.55
236,1027,1980,1981,-143054333#2,29.5,4.5,132.5
237,1034,1992,1993,-143054333#5,41.0,0.0,184.39
238,1036,1994,1995,-143054333#6,21.0,0.0,99.49
239,1039,2006,2007,-143313756,84.0,0.0,383.7
240,1041,2010,2011,-144655546#0,87.0,12800.0,95.45
241,1044,2012,2013,-144655546#1,11.0,0.0,138.42
242,1047,2014,2015,-144655546#2,1.0,0.0,6.65
243,1050,2016,2017,-144655547#0,8.5,0.5,97.1
244,1053,2018,2019,-144655547#1,4.5,0.5,45.29
245,1056,2020,2021,-144655547#2,2.0,0.0,18.69
246,1059,2022,2023,-144655547#3,6.5,0.5,71.13
247,1062,2024,2025,-144655547#4,2.0,0.0,23.9
248,1065,2026,2027,-144657087#0,11.0,0.0,62.05
249,1068,2030,2031,-144657087#3,7.0,0.0,31.72
250,1070,2032,2033,-144657087#4,11.5,0.5,68.41
251,1071,2044,2045,-144659492#3,3.0,0.0,10.77
252,1073,2046,2047,-144659492#4,4.0,0.0,15.25
253,1075,2048,2049,-144659492#5,2.5,0.5,15.6
254,1077,2050,2051,-144659492#6,3.5,0.5,22.5
255,1079,2052,2053,-144659492#7,5.0,0.0,22.3
256,1081,2058,2059,-145069272,25.0,0.0,42.69
257,1084,2060,2061,-145069278#0,6.0,0.0,9.38
258,1087,2062,2063,-145069278#1,14.0,0.0,31.6
259,1115,2086,2087,-145069303#1,19.4,161.3777777777778,27.41
260,1119,2088,2089,-145069303#2,4.3,13.566666666666666,28.15
261,1123,2090,2091,-145069303#3,4.0,0.2222222222222222,40.76
262,1127,2092,2093,-145069303#4,4.7272727272727275,0.6181818181818186,33.11
263,1130,2094,2095,-145069307#0,4.0,0.0,15.16
264,1133,2102,2103,-145069320#0,2.0,0.0,4.28
265,1134,2104,2105,-145069320#1,5.0,0.0,16.2
266,1143,2120,2121,-145069357,8.0,0.0,31.18
267,1146,2122,2123,-145069369#0,2.0,0.0,11.92
268,1148,2124,2125,-145069369#1,4.0,0.0,13.32
269,1151,2126,2127,-145069371#0,12.0,0.0,70.98
270,1158,2140,2141,-146973200#0,0.5,0.5,3.76
271,1162,2142,2143,-146973200#1,15.0,2.0,181.3
272,1166,2144,2145,-146973200#2,1.0,0.0,9.13
273,1172,2148,2149,-146973212,6.3,1.788888888888889,46.21
274,1176,2150,2151,-146973214#1,49.0,679.0,92.59
275,1180,2152,2153,-146973214#10,1.3333333333333333,0.3333333333333333,1.07
276,1184,2154,2155,-146973214#11,2.6666666666666665,2.333333333333333,2.19
277,1188,2156,2157,-146973214#12,2.0,0.0,8.63
278,1192,2158,2159,-146973214#13,6.0,0.0,21.71
279,1196,2160,2161,-146973214#17,1.0,0.0,1.24
280,1199,2162,2163,-146973214#18,5.0,0.0,31.1
281,1202,2164,2165,-146973214#2,7.5,0.3333333333333333,27.68
282,1206,2166,2167,-146973214#21,4.0,0.0,9.85
283,1209,2168,2169,-146973214#22,6.0,0.0,29.55
284,1213,2170,2171,-146973214#23,7.0,0.0,65.18
285,1217,2172,2173,-146973214#6,2.6666666666666665,0.33333333333333337,21.11
286,1221,2174,2175,-146973214#7,4.333333333333333,0.33333333333333326,22.19
287,1225,2176,2177,-146973214#9,2.3333333333333335,0.33333333333333326,14.56
288,1229,2178,2179,-146973218#0,8.0,0.0,76.27
289,1233,2180,2181,-146973218#1,8.0,0.0,81.11
290,1237,2182,2183,-146973218#2,7.0,0.0,74.04
291,1241,2184,2185,-146973218#3,12.0,0.0,145.3
292,1245,2186,2187,-146973218#4,1.0,0.0,0.2
293,1249,2188,2189,-146973218#5,13.0,0.0,53.01
294,1253,2190,2191,-146973225#1,6.466666666666667,6.266666666666666,48.33
295,1257,2192,2193,-146973225#1.38,4.133333333333334,17.83809523809524,19.48
296,1261,2194,2195,-146973225#2,4.2,1.8857142857142863,10.69
297,1265,2196,2197,-146973225#3,5.0,0.0,50.72
298,1269,2202,2203,-146973236#0,4.0,0.0,26.36
299,1279,2214,2215,-146973236#14,5.0,0.0,51.03
300,1281,2216,2217,-146973236#15,2.0,0.0,2.23
301,1312,2272,2273,-148050447#1,9.0,0.0,65.56
302,1318,2282,2283,-148050451#2,11.0,0.0,63.41
303,1325,2288,2289,-148050453#0,11.11111111111111,134.61111111111111,44.88
304,1329,2290,2291,-148050453#1,5.888888888888889,0.11111111111111112,27.81
305,1333,2292,2293,-148050453#3,9.0,0.25000000000000006,48.2
306,1336,2294,2295,-148050453#4,16.375,0.8392857142857141,100.05
307,1338,2296,2297,-148050453#5,16.5,0.5714285714285718,94.44
308,1343,2300,2301,-148050455#1,10.666666666666666,2.3333333333333326,36.5
309,1350,2318,2319,-148126361#1,18.0,0.0,69.11
310,1354,2324,2325,-148351766,2.391304347826087,0.33992094861660077,0.2
311,1358,2326,2327,-148352067,9.88888888888889,0.8611111111111115,106.64
312,1362,2346,2347,-148527679#0,19.4,2.3,231.35
313,1364,2348,2349,-148527679#1,1.0,0.0,10.14
314,1366,2350,2351,-148527686,13.0,0.0,132.1
315,1368,2352,2353,-148527687#0,9.5,0.5,74.86
316,1370,2358,2359,-148527687#3,18.0,0.0,207.34
317,1374,2366,2367,-148527691#1,7.0,0.0,41.32
318,1376,2376,2377,-148527691#6,4.5,0.5,51.09
319,1378,2378,2379,-148527691#7,10.5,0.5,133.02
320,1380,2380,2381,-148527691#8,15.5,0.5,209.65
321,1382,2382,2383,-148527691#9,3.5,0.5,30.62
322,1386,2392,2393,-148596540#0,7.666666666666667,0.23529411764705874,101.2
323,1390,2394,2395,-148596540#1,3.1666666666666665,0.26470588235294107,36.53
324,1394,2396,2397,-148596540#2,20.80952380952381,2.461904761904761,270.15
325,1400,2428,2429,-149044751#0,13.0,0.0,68.45
326,1403,2430,2431,-149044751#1,7.0,0.0,41.23
327,1406,2432,2433,-149044751#2,5.0,0.0,31.28
328,1409,2436,2437,-149045269#0,3.0,0.0,19.87
329,1411,2438,2439,-149045269#1,5.0,0.0,21.52
330,1413,2444,2445,-150391230,5.0,0.0,25.83
331,1421,2458,2459,-15066339#0,6.0,0.0,32.43
332,1424,2460,2461,-15066339#1,5.0,0.0,23.74
333,1427,2462,2463,-15066339#2,11.0,0.0,69.86
334,1436,2474,2475,-150746361#1,4.5,0.5,12.55
