,index,from_node,to_node,source_edge_id,edge_tt,edge_var,distance
0,1,0,1,--153692837#1,6.0,0.0,43.86
1,2,4,5,-101731827#0,3.0,0.0,1.56
2,3,6,7,-101731827#1,2.0,0.0,3.01
3,10,20,21,-103053774#0,3.6,0.30000000000000004,3.7
4,12,22,23,-103053774#1,3.0,0.6666666666666666,0.28
5,14,24,25,-103053774#2,4.0,0.0,3.21
6,15,26,27,-103053774#3,7.0,0.0,22.81
7,20,38,39,-103396186,6.0,0.0,9.08
8,25,42,43,-103512667#0,7.444444444444445,2.277777777777778,42.99
9,29,44,45,-103512667#2,4.6,0.3,18.6
10,30,46,47,-103512672,31.0,0.0,160.59
11,33,48,49,-103671248,4.0,0.14285714285714285,4.61
12,39,54,55,-103671267#0,124.0,0.0,94.21
13,41,56,57,-103671267#1,2.0,0.0,11.5
14,61,92,93,-103687101,1.0,0.0,0.2
15,67,98,99,-1040258009,8.272727272727273,0.41818181818181827,128.51
16,71,102,103,-104236369,0.8333333333333334,0.16666666666666669,3.18
17,75,104,105,-1042557946,2.0,0.0,22.63
18,79,106,107,-1042557947,1.1428571428571428,0.14285714285714285,11.41
19,82,108,109,-10425610#1,146.0,25438.0,30.71
20,86,110,111,-10425611#0,31.41176470588235,4024.007352941177,100.46
21,90,112,113,-10425611#1,12.117647058823529,513.9852941176471,62.66
22,92,114,115,-10427692#1,91.0,800.0,40.52
23,94,116,117,-10427692#2,2.5,0.5,9.82
24,96,118,119,-10427692#3,5.0,0.0,19.0
25,116,148,149,-10597454#1,3.0,0.0,13.2
26,119,150,151,-10597454#2,4.0,0.0,28.86
27,121,152,153,-10597455#0,1.0,0.0,0.2
28,123,154,155,-10597455#1,7.0,0.0,17.94
29,127,160,161,-107431496#0,4.545454545454546,0.2727272727272726,80.97
30,131,162,163,-107431496#1,16.363636363636363,0.8545454545454547,250.33
31,134,170,171,-108237964#2,1.0,0.0,6.04
32,135,172,173,-108239224#0,7.0,0.0,90.82
33,137,174,175,-108239224#1,10.0,0.0,85.57
34,140,176,177,-108239938,9.25,0.4999999999999999,71.63
35,145,182,183,-108240279#2,11.0,0.0,19.19
36,148,190,191,-108310250,0.8,0.4,2.67
37,151,192,193,-108310251,1.5,0.3,7.88
38,154,194,195,-108310252,6.571428571428571,0.28571428571428575,38.67
39,157,196,197,-108310253,4.375,0.8392857142857142,9.98
40,161,200,201,-10941814,7.4375,0.26249999999999996,159.67
41,163,202,203,-10941825,11.0,0.0,77.67
42,167,206,207,-11014139#1,81.33333333333333,18709.151515151516,56.26
43,169,208,209,-110212545,34.0,0.0,146.58
44,176,238,239,-113796181#1,2.5,0.5,0.55
45,178,250,251,-113796184,6.0,0.0,21.65
46,179,252,253,-113796194#0,13.0,0.0,68.87
47,182,260,261,-114198606#1,37.75,70.25,28.02
48,184,264,265,-115082348,5.0,0.0,6.31
49,185,266,267,-115082374#0,5.5,0.5,4.23
50,196,300,301,-115881043#11,19.0,0.0,102.96
51,199,308,309,-115881043#7,1.0,0.0,4.27
52,205,332,333,-116765451#1,11.285714285714286,1.2967032967032965,133.91
53,209,334,335,-116765451#2,1.4285714285714286,0.41758241758241754,4.02
54,212,340,341,-117560677,9.0,0.0,42.31
55,215,346,347,-118004640#1,6.0,0.0,35.57
56,218,348,349,-118004640#1.47,3.5,0.5,8.82
57,221,350,351,-118004640#2,2.0,0.0,0.13
58,224,352,353,-118004640#4,2.0,0.0,2.5
59,229,366,367,-118604351#0,1.0,0.0,5.16
60,231,368,369,-118604351#1,8.0,0.0,31.8
61,233,370,371,-118604351#2,13.0,0.0,57.72
62,235,372,373,-118604351#3,2.0,0.0,2.56
63,237,374,375,-118604351#4,20.0,0.0,88.29
64,272,482,483,-118619465#0,2.0,0.0,0.2
65,273,484,485,-118619465#1,8.0,0.0,24.38
66,277,494,495,-11940927#0,3.4545454545454546,0.4727272727272725,54.03
67,281,496,497,-11940927#1,2.3636363636363638,0.2545454545454545,48.35
68,285,498,499,-11940927#2,6.181818181818182,0.16363636363636389,126.35
69,289,500,501,-11940927#3,1.8181818181818181,0.16363636363636364,20.69
70,293,502,503,-11940927#4,7.090909090909091,0.09090909090909095,60.86
71,297,508,509,-119621360#0,1.0,0.0,0.2
72,301,516,517,-120033065,14.0,1.0,47.21
73,310,554,555,-120033104#0,6.666666666666667,0.3333333333333335,22.08
74,314,558,559,-120125554,10.0,2.0,36.12
75,319,568,569,-120416766#1,18.0,4.0,111.17
76,323,570,571,-120416786,22.666666666666668,7.8666666666666645,95.94
77,325,574,575,-120416814#1,2.0,0.0,2.46
78,326,576,577,-121110648#0,14.0,0.0,59.39
79,327,578,579,-121110648#1,11.0,0.0,47.49
80,333,592,593,-125002584,8.444444444444445,0.27777777777777773,157.69
81,337,594,595,-125002604#0,2.0,0.0,14.03
82,341,596,597,-125002604#1,4.0,0.0,43.68
83,343,622,623,-125496624,14.0,0.0,56.67
84,347,628,629,-126446062#0,75.25,5586.25,85.11
85,351,630,631,-126446062#1,3.1,0.3222222222222222,10.81
86,355,632,633,-126446062#2,2.7,0.4555555555555556,3.75
87,362,638,639,-126446083,177.66666666666666,705.3333333333331,689.29
88,363,640,641,-126446095,25.0,0.0,117.06
89,364,642,643,-126446099,23.0,0.0,100.7
90,367,646,647,-126446102,15.0,0.0,73.46
91,371,648,649,-126446106,38.0,0.0,180.04
92,373,652,653,-126446111#0,8.0,0.0,26.2
93,379,656,657,-126446127#0,25.0,0.0,102.28
94,383,658,659,-126446127#1,26.0,0.0,105.41
95,387,660,661,-126446127#2,7.0,1.0,17.58
96,389,664,665,-126446130#1,15.0,0.0,50.36
97,393,666,667,-126909938,7.090909090909091,0.4909090909090909,110.74
98,399,712,713,-127076894#2,1.0,0.3333333333333333,0.3
99,404,726,727,-127076905#0,52.666666666666664,14.333333333333341,252.87
100,408,728,729,-127076905#1,18.285714285714285,3.2380952380952377,85.98
101,412,730,731,-127076905#2,1.0,0.0,0.2
102,418,738,739,-128070665#1,10.071428571428571,1.4560439560439553,99.76
103,422,740,741,-128070666#0,5.666666666666667,1.75,25.29
104,426,742,743,-128070667#1,29.0,386.5,39.07
105,430,744,745,-128070698#0,3.2222222222222223,0.1944444444444445,0.2
106,435,748,749,-128361102#0,15.6,0.7999999999999999,186.97
107,439,750,751,-128361102#1,6.0,0.0,62.58
108,440,770,771,-128361115#1,1.0,0.0,3.12
109,445,840,841,-128361155#0,6.0,0.0,28.86
110,447,844,845,-128361157#0,7.0,0.0,30.46
111,449,862,863,-128361163#1,8.0,0.0,28.87
112,453,868,869,-128668758#0,4.5,0.5,8.57
113,456,870,871,-128668758#0.24,10.0,0.0,67.04
114,460,872,873,-128668758#1,6.0,0.0,22.1
115,466,876,877,-128668758#3,11.0,0.0,69.18
116,467,878,879,-128668759#1,5.0,0.0,67.59
117,471,880,881,-128906555,4.428571428571429,0.6190476190476192,47.81
118,474,882,883,-129130803#0,11.0,0.0,76.51
119,477,884,885,-129130803#1,6.0,0.0,32.4
120,480,886,887,-129130803#2,6.0,0.0,37.32
121,483,888,889,-129130803#3,2.0,0.0,3.7
122,486,890,891,-129130803#4,8.0,0.0,48.33
123,489,892,893,-129130803#5,0.5,0.5,0.2
124,492,894,895,-129130803#6,7.5,0.5,46.02
125,495,896,897,-129130803#7,1.5,0.5,0.2
126,498,902,903,-129130810#0,16.0,0.0,81.61
127,500,904,905,-129130810#1,5.0,0.0,15.89
128,502,906,907,-129130810#2,26.0,0.0,117.26
129,505,908,909,-129130810#3,4.0,0.0,9.06
130,509,910,911,-129130810#4,1.0,0.0,2.15
131,513,912,913,-129130810#5,5.0,0.0,25.08
132,517,914,915,-129130810#6,10.0,0.0,32.21
133,521,916,917,-129130810#60,3.0,0.0,11.34
134,525,918,919,-129130810#7,4.666666666666667,2.333333333333333,6.09
135,533,940,941,-129323706#5,3.0,0.0,2.06
136,534,944,945,-129323706#7,2.0,0.0,1.78
137,537,962,963,-129323714,11.0,0.0,49.67
138,539,966,967,-129323718,18.0,2.0,71.94
139,540,972,973,-129323721,11.0,0.0,47.51
140,544,988,989,-129323739#1,4.0,0.0,6.85
141,548,1008,1009,-129323743#0,3.0,0.0,0.78
142,549,1010,1011,-129323743#1,1.0,0.0,1.72
143,551,1022,1023,-129323744#1,3.0,0.0,10.91
144,564,1046,1047,-129323746#5,3.0,2.0,8.13
145,568,1048,1049,-129379920#1,2.0,0.0,17.09
146,572,1050,1051,-129379920#1.28,1.5,0.3,17.3
147,576,1052,1053,-129379922,2.0,0.0,35.82
148,580,1054,1055,-129379925,3.0,0.0,29.69
149,584,1056,1057,-129379925.33,38.0,0.0,22.2
150,594,1086,1087,-129379940,15.0,0.0,72.83
151,601,1104,1105,-129379952#1,4.0,0.0,3.45
152,606,1108,1109,-129379952#11,4.333333333333333,0.3333333333333335,4.13
153,609,1110,1111,-129379952#12,3.3333333333333335,1.3333333333333335,2.46
154,612,1112,1113,-129379952#13,4.0,0.0,5.0
155,614,1114,1115,-129379952#14,4.0,2.0,5.16
156,616,1116,1117,-129379952#15,1.0,0.0,2.34
157,621,1120,1121,-129379952#17,4.0,0.0,3.1
158,623,1122,1123,-129379952#18,4.0,0.0,1.81
159,625,1124,1125,-129379952#19,1.0,0.0,3.76
160,629,1126,1127,-129379952#2,3.0,0.0,0.62
161,637,1136,1137,-129379952#24,4.0,0.0,4.04
162,641,1138,1139,-129379952#25,3.0,0.0,1.64
163,645,1140,1141,-129379952#26,4.0,0.0,3.66
164,649,1142,1143,-129379952#27,3.5,0.5,3.22
165,653,1144,1145,-129379952#28,3.0,0.0,1.06
166,657,1146,1147,-129379952#29,3.5,0.5,3.24
167,661,1148,1149,-129379952#3,3.0,0.0,0.83
168,665,1150,1151,-129379952#30,2.75,0.24999999999999997,0.2
169,669,1152,1153,-129379952#4,3.5,0.5,1.22
170,673,1154,1155,-129379952#5,3.0,0.0,0.5
171,677,1156,1157,-129379952#6,3.5,0.5,0.2
172,681,1158,1159,-129379952#7,3.0,0.0,1.58
173,685,1160,1161,-129379952#8,2.0,0.0,0.2
174,692,1174,1175,-129379958#2,1.0,0.0,0.2
175,695,1176,1177,-129379958#3,3.0,0.0,0.2
176,697,1178,1179,-129379962#0,4.0,0.0,3.33
177,699,1180,1181,-129379962#1,6.0,0.0,18.39
178,702,1182,1183,-129379962#2,9.0,0.0,43.61
179,712,1216,1217,-130185488#1,4.6,0.39999999999999997,50.47
180,716,1218,1219,-130185488#1.58,7.8,95.31428571428572,29.15
181,720,1220,1221,-130185488#2,3.3333333333333335,0.23809523809523805,31.44
182,724,1222,1223,-130185488#3,5.764705882352941,1.566176470588235,65.62
183,728,1224,1225,-130185488#4,4.133333333333334,0.12380952380952388,39.29
184,730,1234,1235,-130185494,16.0,0.0,72.74
185,733,1238,1239,-130996521#1,91.0,0.0,83.74
186,742,1254,1255,-131118458,29.0,2.0,118.28
187,766,1294,1295,-131634134#0,10.0,0.0,33.71
188,768,1296,1297,-131634134#1,4.0,0.0,1.52
189,775,1310,1311,-131634142,5.0,0.0,18.38
190,778,1314,1315,-131634145#0,2.0,0.0,0.39
191,780,1316,1317,-131634145#1,4.0,0.0,19.07
192,782,1318,1319,-131634145#2,5.0,0.0,12.65
193,784,1320,1321,-131634145#3,1.0,0.0,0.2
194,786,1322,1323,-131634145#4,5.0,0.0,21.62
195,787,1330,1331,-131700651#1,28.0,0.0,139.98
196,791,1336,1337,-131700653#0,10.0,8.0,21.33
197,794,1346,1347,-131722024,15.0,0.0,65.3
198,798,1356,1357,-136436468#1,5.0,0.0,30.44
199,801,1358,1359,-136436468#2,3.0,0.0,11.65
200,804,1370,1371,-136436476#1,4.0,0.0,0.39
201,809,1388,1389,-136436476#9,6.0,0.0,15.89
202,811,1408,1409,-136517439,22.0,0.0,13.65
203,815,1416,1417,-136618617#0,5.0,0.0,32.93
204,819,1418,1419,-136618617#1,2.5,0.5,5.42
205,823,1420,1421,-136618617#2,14.5,0.5,96.84
206,827,1422,1423,-136618617#3,9.0,0.0,56.78
207,831,1424,1425,-136618617#4,4.0,0.0,25.73
208,835,1428,1429,-136728344#0,20.555555555555557,4.777777777777779,216.65
209,839,1430,1431,-136728344#3,14.3,4.01111111111111,139.44
210,843,1432,1433,-136728344#4,8.071428571428571,2.0714285714285716,70.26
211,847,1434,1435,-136728344#4.82,6.0,2.9999999999999987,61.02
212,851,1436,1437,-136728347#0,5.571428571428571,0.619047619047619,61.49
213,855,1438,1439,-136728347#1,5.142857142857143,0.47619047619047644,51.93
214,859,1440,1441,-136728347#2,4.0,0.3333333333333333,45.48
215,863,1442,1443,-136728347#3,1.0,0.0,3.88
216,867,1444,1445,-136728347#4,2.375,0.26785714285714285,16.04
217,876,1500,1501,-136888519#0,8.2,0.7000000000000002,154.58
218,880,1502,1503,-136888519#1,2.2,0.19999999999999996,50.04
219,894,1526,1527,-137246371#1,2.75,0.19444444444444445,25.81
220,898,1528,1529,-137246371#2,2.142857142857143,0.7195767195767194,15.45
221,902,1552,1553,-137435081,3.0,0.0,7.68
222,905,1560,1561,-137435089,10.0,0.0,51.18
223,911,1572,1573,-137435102#0,2.0,0.0,0.21
224,912,1574,1575,-137435102#1,4.0,0.0,3.44
225,921,1586,1587,-137454133#1,3.75,1.0714285714285716,14.24
226,925,1588,1589,-137454133#3,4.625,1.6964285714285714,44.45
227,928,1590,1591,-137454133#4,4.285714285714286,1.5714285714285712,43.15
228,931,1592,1593,-137454133#5,9.5,0.2999999999999998,87.25
229,933,1594,1595,-137463474#0,527.0,0.0,76.85
230,934,1596,1597,-137463474#1,464.0,0.0,54.44
231,947,1604,1605,-137463478#1,28.0,1951.0,7.84
232,951,1606,1607,-137463478#1.16,32.666666666666664,276.3333333333333,96.18
233,954,1608,1609,-137463478#2,24.833333333333332,411.3666666666667,90.09
234,956,1610,1611,-137463478#3,10.0,47.2,76.59
235,960,1616,1617,-137672872,9.666666666666666,0.9999999999999998,89.18
236,963,1620,1621,-137685135,3.3333333333333335,0.4999999999999999,21.93
237,964,1622,1623,-137685160#0,8.0,0.0,30.04
238,966,1624,1625,-137685160#1,1.0,0.0,0.12
239,968,1626,1627,-137685160#2,7.0,0.0,28.4
240,970,1628,1629,-137685160#3,3.0,2.0,2.18
241,972,1644,1645,-137685161#7,57.0,0.0,268.29
242,976,1646,1647,-138002149#1,2.52,0.6766666666666664,18.51
243,980,1648,1649,-138002149#2,13.346153846153847,5.595384615384615,145.56
244,984,1650,1651,-138002149#3,8.296296296296296,0.9088319088319087,81.08
245,985,1652,1653,-138002150,9.0,0.0,29.65
246,1000,1664,1665,-138300617#4,9.875,0.12499999999999997,85.38
247,1002,1666,1667,-138300620#1,8.857142857142858,144.47619047619048,7.52
248,1003,1668,1669,-138300620#2,8.0,0.0,34.72
249,1004,1670,1671,-138300620#6,9.571428571428571,0.28571428571428575,50.69
250,1007,1678,1679,-138300624#1,10.0,0.0,52.26
251,1009,1682,1683,-138300626#1,10.0,0.0,66.87
252,1011,1684,1685,-138300627,5.0,0.0,12.44
253,1015,1690,1691,-139230366,1.75,0.9166666666666669,9.23
254,1019,1694,1695,-139429268,2.8,0.4000000000000001,54.28
255,1023,1732,1733,-140737948#0,5.0,0.0,9.27
256,1024,1734,1735,-140737948#1,5.0,0.0,6.99
257,1025,1738,1739,-140737948#11,9.0,0.0,40.48
258,1026,1740,1741,-140737948#2,5.0,0.0,5.79
259,1028,1762,1763,-140737954#11,7.0,28.0,4.82
260,1029,1764,1765,-140737954#12,3.3333333333333335,2.3333333333333335,0.15
261,1030,1766,1767,-140737954#13,29.666666666666668,1980.3333333333333,3.72
262,1031,1782,1783,-140737957,34.2,1899.2,23.76
263,1032,1790,1791,-140737980#0,8.0,0.0,28.88
264,1033,1792,1793,-140737980#1,3.0,0.0,5.43
265,1036,1824,1825,-140738054#2,2.0,0.0,0.2
