,index,from_node,to_node,source_edge_id,edge_tt,edge_var,distance
0,3,4,5,-101731827#0,2.5,0.5,1.56
1,6,6,7,-101731827#1,4.0,0.0,3.01
2,9,8,9,-101731827#2,6.0,0.0,20.95
3,12,14,15,-102818928#0,5.0,0.6666666666666665,50.99
4,13,16,17,-102818928#1,11.75,1.5833333333333328,101.05
5,22,32,33,-103053774#6,3.0,0.0,0.2
6,27,40,41,-103512657,12.0,0.0,41.93
7,41,52,53,-103671264,3.5,0.5,32.59
8,49,64,65,-103671267#13,2.0,0.0,3.26
9,50,66,67,-103671267#14,21.0,0.0,94.31
10,55,82,83,-103671270,4.0,0.0,48.69
11,58,92,93,-103687101,8.0,0.0,0.2
12,63,98,99,-1040258009,8.241379310344827,0.4753694581280792,128.51
13,68,102,103,-104236369,1.0,0.0,3.18
14,72,104,105,-1042557946,2.0,0.35294117647058826,22.63
15,76,106,107,-1042557947,1.0588235294117647,0.0588235294117647,11.41
16,80,108,109,-10425610#1,26.0,217.6,30.71
17,84,110,111,-10425611#0,11.466666666666667,11.980952380952377,100.46
18,88,112,113,-10425611#1,6.533333333333333,0.26666666666666666,62.66
19,92,114,115,-10427692#1,41.0,0.0,40.52
20,96,116,117,-10427692#2,2.0,0.0,9.82
21,100,118,119,-10427692#3,3.0,0.0,19.0
22,103,120,121,-10427692#4,4.0,0.0,21.47
23,106,122,123,-10427692#5,5.0,0.0,58.42
24,109,124,125,-10427692#6,3.0,0.0,31.48
25,112,126,127,-10427692#7,6.0,0.0,54.49
26,117,132,133,-105141980#1,3.0,0.0,0.54
27,127,148,149,-10597454#1,102.0,0.0,13.2
28,131,150,151,-10597454#2,4.0,0.0,28.86
29,139,160,161,-107431496#0,7.0,3.0,80.97
30,143,162,163,-107431496#1,17.0,0.0,250.33
31,151,174,175,-108239224#1,11.0,0.0,85.57
32,153,176,177,-108239938,10.0,0.0,71.63
33,159,182,183,-108240279#2,18.333333333333332,50.33333333333333,19.19
34,163,190,191,-108310250,1.0,0.0,2.67
35,167,192,193,-108310251,2.0,0.0,7.88
36,171,194,195,-108310252,7.0,0.0,38.67
37,175,196,197,-108310253,5.0,0.0,9.98
38,179,200,201,-10941814,7.0,0.0,159.67
39,186,206,207,-11014139#1,12.5,27.1,56.26
40,190,208,209,-110212545,31.0,0.0,146.58
41,192,210,211,-110750652,38.0,0.0,87.48
42,194,218,219,-112979065#1,2.0,0.0,9.27
43,206,234,235,-113796178#0,2.0,0.0,0.73
44,211,238,239,-113796181#1,3.0,2.0,0.55
45,214,240,241,-113796181#2,2.0,0.0,0.14
46,216,246,247,-113796181#5,8.0,0.0,34.85
47,219,254,255,-113796195,3.0,0.0,11.68
48,220,256,257,-113796197,4.0,0.0,21.4
49,225,264,265,-115082348,13.0,0.0,6.31
