simulation_time,time_interval,travel_time_factor,travel requests,average travel duration,standard error,25%,50%,75%
0,0,1.7845361903535322,854.0,519.195550351288,7.319144380948628,-111.8866475626248,4.9102847897482045,123.40873526949578
900,1,1.8020087485643068,725.0,508.55172413793116,7.887760508473788,-109.83363065418736,11.339996578773766,116.9411304709074
1800,2,1.7674901441614843,707.0,511.7496463932108,7.924139007373787,-105.43948734984195,4.983390408449394,124.62134039403813
2700,3,1.7500032874406617,523.0,508.91969407265776,10.430353522162507,-116.50082843504673,7.2493129249016866,130.37451510250241
3600,4,1.702301394275364,464.0,502.3146551724138,10.170869500674437,-106.29008632967418,1.8570922529707732,124.07016477135788
4500,5,1.7336302443666203,431.0,515.7006960556845,10.11044761333876,-104.45745228494098,1.2084721041424586,135.54254771505902
5400,6,1.672401842092769,362.0,486.5441988950277,11.886051544421198,-113.32569197170395,-3.2566965769358664,97.61322223804777
6300,7,1.715763346891781,349.0,520.9283667621777,11.331937424028144,-110.310302847274,-11.630949122790526,101.83698719340134
7200,8,1.7013324839411796,269.0,476.55018587360587,14.046669537851555,-113.63178850135375,-15.039655996177773,107.65875670223495
8100,9,1.6565190349929622,298.0,509.44630872483214,14.332050904720154,-119.91619201937868,8.08103374905889,119.73524501620348
9000,10,1.7321131851204987,278.0,513.7086330935251,12.794298552353956,-111.48046974493326,-13.155581025846288,117.59940993826487
9900,11,1.7633572567783091,208.0,510.2884615384616,14.904692565756305,-127.71127392344499,-5.8050239234449625,107.89334130781499
10800,12,1.6490379668690194,194.0,495.680412371134,15.990745277103546,-112.75712521864388,-10.980502109270446,120.31255787632472
11700,13,1.6101621176039569,156.0,450.7628205128205,16.635965895265393,-134.99453311045977,8.705200128228654,127.11530271111928
12600,14,1.6220099932669478,181.0,505.76243093922653,15.152934041249207,-110.91395868032178,6.086041319678202,120.94716325879723
13500,15,1.611642453591606,168.0,475.43452380952385,13.287426943404707,-120.67351190476192,7.395207828894286,93.92773910411623
14400,16,1.6202298558638644,194.0,526.1237113402062,14.602798960972464,-114.00492094736171,7.45012381738522,113.077592228078
15300,17,1.5939596673994074,177.0,471.11864406779665,15.518037532640495,-104.61743285864478,-15.140915607378359,65.98323616553569
