node_index,source_node_id,pos_x,pos_y,is_stop_only
268,cluster_27432049_27432050_6036493385_6036493386_6036493387_6036493388_6036493389_6036493390_6036493391_6036493392_6036493393_6036493394,16059.06,12705.59,False
269,27432051,15891.74,12698.32,False
270,6093586651,16321.05,10703.59,False
271,230341812,16269.16,10844.97,False
272,29738526,21829.5,8187.47,False
273,30005206,21724.57,8170.78,False
274,29738498,21905.03,8199.8,False
275,29738526,21829.5,8187.47,False
276,1671913879,21984.05,8214.26,False
277,29738498,21905.03,8199.8,False
278,cluster_1688091720_26721507_4359741621_4359741622_4359741623_4359741624_4359741625_4359741626_4359741627_4359741628_4359741629_4359741630,22113.67,8254.84,False
279,1671913879,21984.05,8214.26,False
280,30005201,21538.97,8734.46,False
281,1671918161,21459.16,8964.58,False
282,30005202,21628.45,8476.45,False
283,30005201,21538.97,8734.46,False
284,30005213,21674.61,8329.47,False
285,30005202,21628.45,8476.45,False
286,30005206,21724.57,8170.78,False
287,30005213,21674.61,8329.47,False
288,30005210,21800.47,7933.14,False
289,30005206,21724.57,8170.78,False
290,29738498,21905.03,8199.8,False
291,29738522,21850.69,8512.77,False
292,30005203,21666.46,8773.98,False
293,29769435,21594.82,9007.01,False
294,30005215,21707.69,8643.4,False
295,30005203,21666.46,8773.98,False
296,29738523,21753.39,8497.29,False
297,30005215,21707.69,8643.4,False
298,1671913926,21185.34,8406.2,False
299,29658184,21283.72,8099.19,False
300,1671913944,21153.91,8502.49,False
301,1671913926,21185.34,8406.2,False
302,cluster_30005190_30005196,21111.79,8607.65,False
303,1671913944,21153.91,8502.49,False
304,1671913924,21138.95,8409.93,False
305,29738525,21118.14,8113.1,False
306,1671913944,21153.91,8502.49,False
307,1671913924,21138.95,8409.93,False
308,1654049208,21773.46,7423.41,False
309,1654049212,21764.77,7623.74,False
310,cluster_1654049201_7475830149_7475830152_7475830153_7475830154,21776.91,7163.94,False
311,1654049208,21773.46,7423.41,False
312,29658184,21283.72,8099.19,False
313,29738525,21118.14,8113.1,False
314,30005207,21394.98,8117.3,False
315,29658184,21283.72,8099.19,False
316,30005208,21492.5,8132.2,False
317,30005207,21394.98,8117.3,False
318,29738520,21598.11,8150.35,False
