,index,from_node,to_node,source_edge_id,edge_tt,edge_var,distance
0,3,14,15,-102818928#0,4.0,0.0,50.99
1,4,16,17,-102818928#1,12.0,0.0,101.05
2,5,20,21,-103053774#0,3.0,0.0,3.7
3,6,22,23,-103053774#1,2.0,0.0,0.28
4,17,52,53,-103671264,4.0,0.0,32.59
5,19,82,83,-103671270,5.0,0.0,48.69
6,22,92,93,-103687101,1.0,0.0,0.2
7,24,98,99,-1040258009,8.166666666666666,0.5666666666666668,128.51
8,29,102,103,-104236369,1.0,0.0,3.18
9,32,104,105,-1042557946,1.8571428571428572,0.14285714285714285,22.63
10,36,106,107,-1042557947,1.2857142857142858,0.23809523809523805,11.41
11,40,108,109,-10425610#1,14.0,242.0,30.71
12,41,110,111,-10425611#0,11.0,0.0,100.46
13,45,112,113,-10425611#1,5.0,0.0,62.66
14,72,160,161,-107431496#0,6.5,4.5,80.97
15,76,162,163,-107431496#1,17.0,0.0,250.33
16,80,176,177,-108239938,11.0,0.0,71.63
17,84,182,183,-108240279#2,18.0,0.0,19.19
18,86,190,191,-108310250,1.0,0.0,2.67
19,90,192,193,-108310251,2.0,0.0,7.88
20,93,194,195,-108310252,7.0,0.0,38.67
21,96,196,197,-108310253,5.0,0.0,9.98
22,99,200,201,-10941814,7.666666666666667,1.3333333333333335,159.67
23,103,202,203,-10941825,9.0,0.0,77.67
24,125,260,261,-114198606#1,38.0,0.0,28.02
25,137,332,333,-116765451#1,11.5,0.5,133.91
26,141,334,335,-116765451#2,1.5,0.5,4.02
27,145,336,337,-116765457#1,6.0,0.0,2.04
28,146,340,341,-117560677,11.0,0.0,42.31
29,211,508,509,-119621360#0,1.0,0.0,0.2
30,216,542,543,-120033098#5,16.0,0.0,61.67
31,218,544,545,-120033098#6,2.0,0.0,1.67
32,220,546,547,-120033098#7,2.0,0.0,0.2
33,225,568,569,-120416766#1,17.0,0.0,111.17
34,232,580,581,-121460647,3.0,0.0,0.2
35,235,586,587,-121549474,7.0,0.0,37.82
36,237,592,593,-125002584,8.181818181818182,0.16363636363636364,157.69
37,241,594,595,-125002604#0,2.0,0.0,14.03
38,243,596,597,-125002604#1,4.0,0.0,43.68
39,245,628,629,-126446062#0,10.5,3.0,85.11
40,248,630,631,-126446062#1,2.5,0.3333333333333333,10.81
41,251,632,633,-126446062#2,1.5,0.3333333333333333,3.75
42,264,666,667,-126909938,6.833333333333333,0.5666666666666667,110.74
