,index,from_node,to_node,source_edge_id,edge_tt,edge_var,distance
0,1,0,1,--153692837#1,9.0,0.0,43.86
1,12,20,21,-103053774#0,3.75,0.25000000000000006,3.7
2,13,22,23,-103053774#1,2.6666666666666665,0.33333333333333337,0.28
3,14,24,25,-103053774#2,3.3333333333333335,0.33333333333333337,3.21
4,15,32,33,-103053774#6,1.0,0.0,0.2
5,18,36,37,-103053803,12.0,0.0,41.75
6,20,38,39,-103396186,2.0,0.0,9.08
7,21,40,41,-103512657,22.0,338.0,41.93
8,24,42,43,-103512667#0,8.6,4.488888888888889,42.99
9,27,44,45,-103512667#2,6.666666666666667,14.266666666666666,18.6
10,30,48,49,-103671248,50.07692307692308,12701.076923076924,4.61
11,34,52,53,-103671264,3.0,0.0,32.59
12,41,74,75,-103671267#5,3.0,0.0,3.02
13,45,80,81,-103671267#9,1.0,0.0,5.22
14,48,82,83,-103671270,5.0,0.0,48.69
15,53,92,93,-103687101,1.0,0.0,0.2
16,59,98,99,-1040258009,8.307692307692308,0.5641025641025642,128.51
17,62,100,101,-104236368#0,10.0,0.0,68.52
18,65,102,103,-104236369,1.0,0.0,3.18
19,69,104,105,-1042557946,1.8571428571428572,0.14285714285714285,22.63
20,73,106,107,-1042557947,1.1428571428571428,0.14285714285714285,11.41
21,76,108,109,-10425610#1,5.0,0.0,30.71
22,80,110,111,-10425611#0,51.77777777777778,4566.300653594771,100.46
23,84,112,113,-10425611#1,20.77777777777778,1472.8888888888887,62.66
24,87,114,115,-10427692#1,41.333333333333336,1049.3333333333333,40.52
25,91,116,117,-10427692#2,2.5,0.3333333333333333,9.82
26,95,118,119,-10427692#3,6.5,49.0,19.0
27,98,120,121,-10427692#4,4.25,0.24999999999999992,21.47
28,101,122,123,-10427692#5,5.5,3.0,58.42
29,104,124,125,-10427692#6,2.75,0.24999999999999997,31.48
30,107,126,127,-10427692#7,7.25,2.25,54.49
31,108,132,133,-105141980#1,2.0,0.0,0.54
32,111,136,137,-105143683#1,10.0,2.0,28.17
33,114,138,139,-105467137,11.0,0.0,68.83
34,118,148,149,-10597454#1,40.0,0.0,13.2
35,120,150,151,-10597454#2,5.0,0.0,28.86
