node_index,source_node_id,pos_x,pos_y,is_stop_only
16637,791129432,8295.69,4289.08,False
16638,637996838,8093.45,4293.74,False
16639,791129434,7982.34,4282.49,False
16640,791129453,8133.69,4317.52,False
16641,637996838,8093.45,4293.74,False
16642,791129432,8295.69,4289.08,False
16643,791129453,8133.69,4317.52,False
16644,791129440,8280.79,4193.13,False
16645,791129432,8295.69,4289.08,False
16646,791522244,9371.14,8079.93,False
16647,791522220,9406.84,7966.02,False
16648,1449162734,7978.28,6743.7,False
16649,6054356619,7979.3,6545.1,False
16650,2035250603,5957.05,6549.81,False
16651,32566582,5978.76,6521.44,False
16652,792612162,5994.46,6587.28,False
16653,362182309,6025.04,6557.5,False
16654,362183799,6034.7,6861.66,False
16655,792612222,6101.42,6824.61,False
16656,gneJ170,6014.93,6865.45,False
16657,362183799,6034.7,6861.66,False
16658,362184729,5883.87,7077.06,False
16659,gneJ170,6014.93,6865.45,False
16660,266812021,5686.21,7519.31,False
16661,362184729,5883.87,7077.06,False
16662,6173573252,5217.93,4702.12,False
16663,cluster_2230504033_2230504138_6061203385_6173573253_89129152,5204.5,4715.76,False
16664,6061203387,5228.71,4699.81,False
16665,6173573252,5217.93,4702.12,False
16666,6061203388,5224.59,4667.18,False
16667,6061203387,5228.71,4699.81,False
16668,6061203390,5256.36,4687.17,False
16669,6061203387,5228.71,4699.81,False
16670,274495791,6561.69,4980.85,False
16671,cluster_3300414845_792810632,6467.23,5045.63,False
16672,792810641,6597.4,4952.57,False
16673,274495791,6561.69,4980.85,False
16674,273432283,6608.22,4944.06,False
16675,792810641,6597.4,4952.57,False
16676,792946345,6534.63,6882.08,False
16677,792946338,6525.71,6848.09,False
16678,7175212572,7313.17,8044.1,False
16679,4822327130,7318.66,8001.98,False
16680,5895854212,7282.02,8172.56,False
16681,7175212572,7313.17,8044.1,False
16682,4822327167,7135.23,8097.48,False
16683,5895854212,7282.02,8172.56,False
16684,305943290,7114.7,8071.7,False
16685,4822327167,7135.23,8097.48,False
16686,305943291,7112.27,8029.39,False
16687,305943290,7114.7,8071.7,False
16688,cluster_1407203610_25579829_470488909,7088.33,7928.39,False
16689,305943291,7112.27,8029.39,False
16690,274591023,4313.33,4528.05,False
16691,194342350,4292.47,4523.92,False
16692,194342352,4349.39,4540.95,False
16693,274591023,4313.33,4528.05,False
16694,cluster_274081800_7151967887,4363.89,4547.18,False
16695,194342352,4349.39,4540.95,False
16696,194342361,4527.45,4601.34,False
16697,cluster_274081800_7151967887,4363.89,4547.18,False
16698,274041325,4600.72,4606.65,False
16699,194342361,4527.45,4601.34,False
16700,2342521427,4638.95,4611.68,False
16701,274041325,4600.72,4606.65,False
16702,274041341,4690.75,4622.69,False
16703,2342521427,4638.95,4611.68,False
16704,7593410998,4715.76,4628.9,False
16705,274041341,4690.75,4622.69,False
16706,cluster_1526094852_194342371,4767.4,4639.03,False
16707,7593410998,4715.76,4628.9,False
16708,4244268104,9345.09,6464.66,False
16709,cluster_291407944_291407964_4244268164_4244268173_4244268176_4244268489_4244268494,9373.5,6558.8,False
16710,4244268112,9306.54,6477.38,False
16711,4244268104,9345.09,6464.66,False
16712,6236490851,9556.32,1634.93,False
16713,2113717443,9539.1,1625.03,False
16714,6236490847,9566.95,1709.21,False
16715,6236490851,9556.32,1634.93,False
16716,6236490842,9566.7,1720.16,False
16717,6236490847,9566.95,1709.21,False
16718,6236490846,9552.47,1798.18,False
16719,6236490842,9566.7,1720.16,False
16720,6236490849,9672.71,1725.67,False
16721,6236490847,9566.95,1709.21,False
16722,6236490850,9673.3,1739.39,False
16723,6236490849,9672.71,1725.67,False
16724,6236490849,9672.71,1725.67,False
16725,6236490851,9556.32,1634.93,False
16726,7631074661,6931.36,3865.37,False
16727,gneJ289,6977.38,3837.04,False
16728,811927744,10199.9,2461.3,False
16729,811927786,10100.69,2423.41,False
16730,811927976,10044.08,2331.83,False
16731,768188525,9859.0,2233.55,False
16732,cluster_4519756207_811928013,10082.7,2394.78,False
16733,811927976,10044.08,2331.83,False
16734,cluster_3466088112_811928045,10068.13,2505.06,False
16735,cluster_4519756207_811928013,10082.7,2394.78,False
16736,289710297,9874.05,2384.95,False
16737,cluster_289710289_3450556277_3450557008,9845.11,2467.18,False
16738,811928005,10351.61,2665.18,False
16739,811927759,10242.86,2624.76,False
16740,4233451615,10362.74,2669.5,False
16741,811928005,10351.61,2665.18,False
16742,7622843738,10589.08,2736.8,False
16743,4233451615,10362.74,2669.5,False
16744,811927955,10205.35,2446.46,False
16745,811928015,10101.4,2408.76,False
16746,811927852,10154.12,2592.04,False
16747,cluster_3359328497_3450556278_3450556285_3450556995_3466088116_768188545,10042.21,2552.37,False
16748,811927696,10168.68,2597.14,False
16749,811927852,10154.12,2592.04,False
16750,cluster_3466088119_811927855,10188.18,2599.85,False
16751,811927696,10168.68,2597.14,False
16752,4321135123,10211.68,2613.18,False
16753,cluster_3466088119_811927855,10188.18,2599.85,False
16754,811927759,10242.86,2624.76,False
16755,4321135123,10211.68,2613.18,False
16756,811927675,10216.54,2416.01,False
16757,811928041,10089.39,2367.48,False
16758,811927990,10194.42,2476.26,False
16759,811927818,10188.16,2493.28,False
16760,811927744,10199.9,2461.3,False
16761,811927990,10194.42,2476.26,False
16762,811927955,10205.35,2446.46,False
16763,811927744,10199.9,2461.3,False
16764,811927940,10210.77,2431.73,False
16765,811927955,10205.35,2446.46,False
16766,811927675,10216.54,2416.01,False
16767,811927940,10210.77,2431.73,False
16768,811927892,10221.79,2401.72,False
16769,811927675,10216.54,2416.01,False
16770,811928067,10227.58,2384.51,False
