,index,from_node,to_node,source_edge_id,edge_tt,edge_var,distance
0,1,0,1,--153692837#1,6.0,0.0,43.86
1,5,4,5,-101731827#0,3.0,0.0,1.56
2,7,6,7,-101731827#1,3.0,0.0,3.01
3,10,12,13,-102461801,27.0,0.0,126.31
4,17,20,21,-103053774#0,3.0,0.0,3.7
5,20,22,23,-103053774#1,4.0,0.0,0.28
6,23,24,25,-103053774#2,2.0,0.0,3.21
7,27,32,33,-103053774#6,2.0,0.0,0.2
8,30,36,37,-103053803,12.0,0.0,41.75
9,32,38,39,-103396186,7.5,24.5,9.08
10,34,40,41,-103512657,11.0,0.0,41.93
11,38,42,43,-103512667#0,9.909090909090908,29.7056277056277,42.99
12,42,44,45,-103512667#2,6.0625,20.8625,18.6
13,45,48,49,-103671248,4.1,1.3578947368421053,4.61
14,46,50,51,-103671254,5.0,0.0,23.07
15,52,54,55,-103671267#0,20.0,0.0,94.21
16,55,56,57,-103671267#1,4.0,0.0,11.5
17,59,60,61,-103671267#11,3.0,0.0,2.47
18,61,62,63,-103671267#12,3.0,0.0,3.1
19,65,68,69,-103671267#2,2.6666666666666665,0.33333333333333337,2.34
20,70,78,79,-103671267#7,3.0,0.0,6.15
21,74,80,81,-103671267#9,1.0,0.0,5.22
22,78,84,85,-103678452,2.0,0.0,0.2
23,80,88,89,-103678458#1,2.0,2.0,0.2
24,83,92,93,-103687101,2.6666666666666665,8.333333333333332,0.2
25,88,98,99,-1040258009,8.318181818181818,0.4177489177489176,128.51
26,89,100,101,-104236368#0,11.0,0.0,68.52
27,93,102,103,-104236369,0.8888888888888888,0.1111111111111111,3.18
28,97,104,105,-1042557946,2.0,0.0,22.63
29,101,106,107,-1042557947,1.0,0.0,11.41
30,105,108,109,-10425610#1,39.0,0.0,30.71
31,109,110,111,-10425611#0,109.8695652173913,30432.51594202899,100.46
32,113,112,113,-10425611#1,21.67391304347826,3755.157971014491,62.66
33,117,114,115,-10427692#1,62.5,667.0,40.52
34,121,116,117,-10427692#2,1.5,0.3333333333333333,9.82
35,125,118,119,-10427692#3,4.0,0.6666666666666666,19.0
36,129,120,121,-10427692#4,4.75,0.7857142857142856,21.47
37,133,122,123,-10427692#5,9.25,55.07142857142858,58.42
38,137,124,125,-10427692#6,2.375,0.26785714285714285,31.48
39,141,126,127,-10427692#7,7.375,1.4107142857142854,54.49
40,142,130,131,-105141980#0,38.5,12.5,183.52
41,145,132,133,-105141980#1,1.0,0.0,0.54
42,146,136,137,-105143683#1,9.0,0.0,28.17
43,147,138,139,-105467137,10.0,0.0,68.83
44,148,140,141,-105482066,8.0,0.0,42.85
45,149,142,143,-105540411,9.0,0.0,36.62
46,150,144,145,-10597452#0,13.5,0.5,144.65
47,152,146,147,-10597452#1,12.0,7.0,115.78
48,156,148,149,-10597454#1,20.75,594.2499999999999,13.2
49,160,150,151,-10597454#2,4.333333333333333,0.3333333333333335,28.86
50,161,152,153,-10597455#0,1.0,0.0,0.2
51,163,154,155,-10597455#1,5.0,0.0,17.94
52,167,160,161,-107431496#0,4.944444444444445,1.3496732026143794,80.97
53,171,162,163,-107431496#1,16.41176470588235,0.8823529411764699,250.33
54,178,176,177,-108239938,9.545454545454545,0.27272727272727276,71.63
55,187,182,183,-108240279#2,11.333333333333334,20.333333333333332,19.19
56,191,190,191,-108310250,1.3043478260869565,0.3122529644268774,2.67
57,195,192,193,-108310251,1.5555555555555556,0.2777777777777778,7.88
58,199,194,195,-108310252,6.222222222222222,0.4444444444444444,38.67
59,203,196,197,-108310253,4.363636363636363,0.6545454545454539,9.98
60,208,200,201,-10941814,7.809523809523809,1.9619047619047625,159.67
61,211,202,203,-10941825,11.333333333333334,0.33333333333333304,77.67
62,215,206,207,-11014139#1,26.083333333333332,571.9057971014493,56.26
63,218,208,209,-110212545,36.0,0.0,146.58
64,219,210,211,-110750652,41.0,0.0,87.48
65,220,214,215,-111120105#0,22.0,0.0,96.05
66,225,224,225,-112979077,7.666666666666667,8.333333333333332,36.69
67,226,226,227,-112979081,21.5,12.5,90.42
68,228,228,229,-112979094#0,5.333333333333333,1.3333333333333335,21.62
69,231,232,233,-112979110,6.6,0.7999999999999999,30.91
70,238,238,239,-113796181#1,3.0,0.0,0.55
71,245,246,247,-113796181#5,7.0,0.0,34.85
72,248,248,249,-113796182,5.0,0.0,24.97
73,254,260,261,-114198606#1,19.333333333333332,354.3333333333333,28.02
74,260,266,267,-115082374#0,5.0,2.0,4.23
75,274,296,297,-115881043#0,12.333333333333334,0.33333333333333304,123.9
76,276,298,299,-115881043#10,3.0,0.0,11.25
77,278,300,301,-115881043#11,16.0,1.3333333333333333,102.96
78,280,302,303,-115881043#2,4.5,0.5,19.16
79,282,304,305,-115881043#4,4.5,0.5,20.18
80,284,306,307,-115881043#5,8.0,1.0,36.83
