,index,from_node,to_node,source_edge_id,edge_tt,edge_var,distance
0,4,4,5,-101731827#0,4.0,0.0,1.56
1,5,6,7,-101731827#1,2.5,0.5,3.01
2,10,20,21,-103053774#0,4.0,0.0,3.7
3,12,22,23,-103053774#1,3.0,0.0,0.28
4,13,24,25,-103053774#2,4.0,0.0,3.21
5,14,26,27,-103053774#3,5.0,0.0,22.81
6,15,28,29,-103053774#4,1.0,0.0,6.06
7,17,36,37,-103053803,11.0,0.0,41.75
8,23,42,43,-103512667#0,8.0,3.636363636363637,42.99
9,27,44,45,-103512667#2,4.4,0.2666666666666667,18.6
10,29,46,47,-103512672,43.0,0.0,160.59
11,32,48,49,-103671248,4.357142857142857,0.40109890109890106,4.61
12,35,52,53,-103671264,3.0,0.0,32.59
13,40,64,65,-103671267#13,1.0,0.0,3.26
14,42,80,81,-103671267#9,1.0,0.0,5.22
15,45,92,93,-103687101,1.0,0.0,0.2
16,50,98,99,-1040258009,8.166666666666666,0.40579710144927544,128.51
17,55,102,103,-104236369,0.875,0.125,3.18
18,59,104,105,-1042557946,2.0,0.16666666666666666,22.63
19,63,106,107,-1042557947,1.0769230769230769,0.07692307692307691,11.41
20,67,108,109,-10425610#1,8.0,0.0,30.71
21,70,110,111,-10425611#0,17.692307692307693,163.02153846153846,100.46
22,74,112,113,-10425611#1,6.769230769230769,0.504615384615385,62.66
23,77,114,115,-10427692#1,41.0,3888.0,40.52
24,79,116,117,-10427692#2,2.3333333333333335,2.3333333333333335,9.82
25,81,118,119,-10427692#3,4.5,0.5,19.0
26,84,120,121,-10427692#4,4.0,0.0,21.47
27,87,122,123,-10427692#5,5.0,0.0,58.42
28,90,124,125,-10427692#6,3.0,0.0,31.48
29,93,126,127,-10427692#7,6.5,0.5,54.49
30,95,130,131,-105141980#0,38.0,0.0,183.52
31,96,132,133,-105141980#1,2.0,0.0,0.54
32,102,148,149,-10597454#1,46.0,2.0,13.2
33,105,150,151,-10597454#2,5.5,0.5,28.86
34,109,160,161,-107431496#0,5.0,0.0,80.97
35,113,162,163,-107431496#1,15.0,0.0,250.33
36,117,176,177,-108239938,9.5,0.2857142857142857,71.63
37,129,190,191,-108310250,1.0,0.2,2.67
38,132,192,193,-108310251,1.625,0.2678571428571429,7.88
39,135,194,195,-108310252,6.375,0.5535714285714286,38.67
40,139,196,197,-108310253,5.0,0.2857142857142857,9.98
41,143,200,201,-10941814,7.75,0.21428571428571447,159.67
42,148,206,207,-11014139#1,39.333333333333336,243.46666666666664,56.26
43,153,224,225,-112979077,6.0,0.0,36.69
44,156,228,229,-112979094#0,7.5,0.5,21.62
45,159,230,231,-112979094#1,1.0,0.0,6.4
46,161,232,233,-112979110,6.0,0.0,30.91
47,169,250,251,-113796184,6.0,0.0,21.65
48,173,262,263,-114325482,46.0,0.0,97.68
49,174,264,265,-115082348,47.666666666666664,110.33333333333336,6.31
50,176,286,287,-115881041#0,11.0,0.0,72.84
51,177,288,289,-115881041#1,3.0,0.0,21.26
52,178,290,291,-115881041#2,15.0,0.0,108.36
53,180,292,293,-115881041#3,4.0,0.0,26.21
54,181,294,295,-115881041#4,11.0,0.0,68.01
55,182,296,297,-115881043#0,15.0,0.0,123.9
56,195,332,333,-116765451#1,11.4,1.1142857142857139,133.91
57,199,334,335,-116765451#2,1.3333333333333333,0.23809523809523808,4.02
58,204,340,341,-117560677,10.0,0.0,42.31
59,215,360,361,-118604348#0,5.0,0.0,41.81
60,218,362,363,-118604348#1,2.0,0.0,21.87
61,220,374,375,-118604351#4,19.0,0.0,88.29
62,221,382,383,-118604355,3.0,0.0,15.08
63,224,402,403,-118607469#0,14.0,0.0,170.52
64,227,404,405,-118607469#1,23.0,0.0,281.09
65,229,406,407,-118607469#2,33.0,0.0,416.58
66,231,408,409,-118607469#3,18.0,0.0,182.01
67,233,412,413,-118607471,5.0,0.0,23.27
68,234,430,431,-118607487#0,1.0,0.0,1.99
69,236,432,433,-118607487#1,11.0,0.0,124.22
70,238,434,435,-118607487#10,1.0,0.0,8.9
71,240,436,437,-118607487#11,2.0,0.0,10.15
72,242,438,439,-118607487#12,2.0,0.0,6.32
73,244,440,441,-118607487#13,3.0,0.0,10.56
74,246,442,443,-118607487#14,1.0,0.0,9.02
75,249,444,445,-118607487#15,1.0,0.0,9.3
76,251,446,447,-118607487#2,2.0,0.0,7.63
77,253,448,449,-118607487#3,1.0,0.0,6.8
78,255,450,451,-118607487#4,1.0,0.0,5.94
79,257,452,453,-118607487#5,2.0,0.0,8.89
80,259,454,455,-118607487#6,1.0,0.0,8.38
81,261,456,457,-118607487#7,2.0,0.0,7.45
82,263,458,459,-118607487#8,1.0,0.0,8.78
83,265,460,461,-118607487#9,2.0,0.0,5.68
84,267,466,467,-118607504#4,103.0,0.0,460.6
85,268,476,477,-118619445#0,2.0,0.0,0.2
86,269,478,479,-118619445#1,5.0,0.0,17.51
87,276,494,495,-11940927#0,4.25,0.24999999999999992,54.03
88,279,496,497,-11940927#1,2.75,0.25000000000000006,48.35
89,282,498,499,-11940927#2,6.0,0.6666666666666666,126.35
90,285,500,501,-11940927#3,1.75,0.25,20.69
91,288,502,503,-11940927#4,7.75,0.25,60.86
92,292,508,509,-119621360#0,1.0,0.0,0.2
93,293,516,517,-120033065,11.0,0.0,47.21
94,296,522,523,-120033068#1,4.0,0.0,11.45
95,299,534,535,-120033097,3.0,0.0,5.05
96,304,544,545,-120033098#6,2.0,0.0,1.67
97,307,546,547,-120033098#7,2.0,0.0,0.2
98,312,554,555,-120033104#0,6.5,0.5,22.08
99,317,568,569,-120416766#1,17.9,2.0999999999999996,111.17
100,321,570,571,-120416786,22.0,1.9999999999999982,95.94
101,329,592,593,-125002584,8.321428571428571,0.37433862433862447,157.69
102,359,666,667,-126909938,7.041666666666667,0.302536231884058,110.74
103,371,726,727,-127076905#0,53.0,0.0,252.87
104,374,728,729,-127076905#1,22.25,19.583333333333332,85.98
105,378,730,731,-127076905#2,1.1666666666666667,0.16666666666666669,0.2
106,383,738,739,-128070665#1,10.157894736842104,1.5847953216374266,99.76
107,387,740,741,-128070666#0,5.0,1.8333333333333333,25.29
108,391,742,743,-128070667#1,18.444444444444443,342.1437908496732,39.07
109,395,744,745,-128070698#0,2.6666666666666665,0.2666666666666667,0.2
110,400,748,749,-128361102#0,16.6,13.82222222222223,186.97
111,404,750,751,-128361102#1,6.0,0.6666666666666665,62.58
112,410,816,817,-128361146#0,8.0,0.0,34.94
113,415,826,827,-128361149#1,8.0,0.0,28.87
114,421,868,869,-128668758#0,3.5,1.0,8.57
115,425,870,871,-128668758#0.24,9.5,0.33333333333333304,67.04
116,429,872,873,-128668758#1,5.333333333333333,0.2666666666666668,22.1
117,432,874,875,-128668758#1.44,4.0,0.0,9.37
118,435,876,877,-128668758#3,10.0,0.0,69.18
119,439,880,881,-128906555,4.7,1.5666666666666662,47.81
120,457,902,903,-129130810#0,18.5,12.5,81.61
121,459,904,905,-129130810#1,5.5,0.5,15.89
122,461,906,907,-129130810#2,29.0,32.0,117.26
123,463,908,909,-129130810#3,5.0,0.0,9.06
124,465,910,911,-129130810#4,0.6666666666666666,0.33333333333333337,2.15
125,467,912,913,-129130810#5,5.666666666666667,1.3333333333333335,25.08
126,469,914,915,-129130810#6,11.5,12.5,32.21
127,471,916,917,-129130810#60,3.5,0.5,11.34
128,473,918,919,-129130810#7,5.5,0.3333333333333333,6.09
129,487,1036,1037,-129323746#0,4.0,0.0,2.2
130,488,1038,1039,-129323746#1,3.0,0.0,1.05
131,489,1040,1041,-129323746#2,3.0,0.0,2.38
132,491,1042,1043,-129323746#3,3.0,0.0,3.68
133,493,1044,1045,-129323746#4,3.0,0.0,7.49
134,496,1046,1047,-129323746#5,4.0,0.0,8.13
135,500,1048,1049,-129379920#1,2.0,0.0,17.09
136,504,1050,1051,-129379920#1.28,2.0,0.0,17.3
137,508,1052,1053,-129379922,3.5,0.3333333333333333,35.82
138,511,1054,1055,-129379925,9.0,85.33333333333333,29.69
139,515,1056,1057,-129379925.33,21.454545454545453,338.67272727272723,22.2
140,518,1058,1059,-129379930#0,5.333333333333333,5.333333333333334,5.71
141,521,1064,1065,-129379930#2,1.0,0.0,0.1
142,522,1072,1073,-129379930#8,1.5,0.5,0.2
143,524,1074,1075,-129379930#9,2.0,0.0,0.2
144,526,1080,1081,-129379933,16.0,0.0,80.24
145,527,1084,1085,-129379939,15.0,0.0,73.73
146,531,1096,1097,-129379945,16.0,0.0,74.2
147,532,1098,1099,-129379947,20.0,0.0,80.27
148,536,1104,1105,-129379952#1,3.8,1.6999999999999997,3.45
149,539,1106,1107,-129379952#10,2.0,2.0,0.28
150,543,1108,1109,-129379952#11,4.0,0.0,4.13
151,547,1110,1111,-129379952#12,4.0,0.0,2.46
152,551,1112,1113,-129379952#13,4.0,0.0,5.0
153,555,1114,1115,-129379952#14,3.0,0.0,5.16
154,569,1126,1127,-129379952#2,3.0,0.0,0.62
155,575,1136,1137,-129379952#24,4.0,0.0,4.04
156,577,1138,1139,-129379952#25,3.0,0.0,1.64
157,579,1140,1141,-129379952#26,3.5,0.5,3.66
158,581,1142,1143,-129379952#27,4.0,0.0,3.22
159,583,1144,1145,-129379952#28,3.0,0.0,1.06
160,585,1146,1147,-129379952#29,3.3333333333333335,0.33333333333333337,3.24
161,588,1148,1149,-129379952#3,3.2,0.2,0.83
162,591,1150,1151,-129379952#30,2.6666666666666665,0.33333333333333326,0.2
163,595,1152,1153,-129379952#4,3.2,0.20000000000000004,1.22
164,599,1154,1155,-129379952#5,3.3333333333333335,3.8666666666666663,0.5
165,603,1156,1157,-129379952#6,2.75,0.25,0.2
166,607,1158,1159,-129379952#7,3.3333333333333335,0.33333333333333326,1.58
167,611,1160,1161,-129379952#8,2.6666666666666665,0.33333333333333337,0.2
168,614,1162,1163,-129379952#9,5.0,0.0,13.96
169,618,1182,1183,-129379962#2,12.5,4.5,43.61
170,619,1184,1185,-129379962#3,1.0,0.0,4.68
171,624,1206,1207,-130185484#1,1.0,0.0,0.78
172,627,1216,1217,-130185488#1,4.8,0.3142857142857142,50.47
173,631,1218,1219,-130185488#1.58,7.4,72.54285714285713,29.15
174,635,1220,1221,-130185488#2,3.466666666666667,0.4095238095238095,31.44
175,639,1222,1223,-130185488#3,5.5,0.2666666666666667,65.62
