,index,from_node,to_node,source_edge_id,edge_tt,edge_var,distance
0,2,2,3,-101238042,5.0,0.0,25.49
1,6,4,5,-101731827#0,2.3333333333333335,0.33333333333333337,1.56
2,14,10,11,-101731858,12.0,0.0,60.57
3,20,14,15,-102818928#0,5.0,0.0,50.99
4,24,16,17,-102818928#1,14.0,32.0,101.05
5,30,20,21,-103053774#0,3.8,0.20000000000000004,3.7
6,34,22,23,-103053774#1,4.25,6.25,0.28
7,38,24,25,-103053774#2,3.2,0.7,3.21
8,42,28,29,-103053774#4,4.0,0.5,6.06
9,44,30,31,-103053774#5,2.25,0.9166666666666666,1.01
10,46,32,33,-103053774#6,2.0,0.0,0.2
11,50,36,37,-103053803,10.0,0.0,41.75
12,57,40,41,-103512657,9.0,0.0,41.93
13,61,42,43,-103512667#0,8.26,3.1759183673469376,42.99
14,65,44,45,-103512667#2,4.868421052631579,5.1984352773826465,18.6
15,70,48,49,-103671248,4.166666666666667,0.1515151515151515,4.61
16,73,50,51,-103671254,5.0,0.0,23.07
17,77,52,53,-103671264,3.1666666666666665,0.5666666666666667,32.59
18,80,54,55,-103671267#0,19.4,0.8000000000000003,94.21
19,83,56,57,-103671267#1,4.0,0.5,11.5
20,86,58,59,-103671267#10,4.0,0.0,2.46
21,89,60,61,-103671267#11,1.0,0.0,2.47
22,92,62,63,-103671267#12,1.0,0.0,3.1
23,97,68,69,-103671267#2,2.25,0.25000000000000006,2.34
24,99,72,73,-103671267#4,2.75,0.9166666666666666,1.96
25,102,74,75,-103671267#5,2.6666666666666665,0.33333333333333337,3.02
26,105,76,77,-103671267#6,2.5,4.5,3.63
27,108,78,79,-103671267#7,1.0,0.0,6.15
28,111,80,81,-103671267#9,3.5,0.5,5.22
29,115,82,83,-103671270,4.857142857142857,1.1428571428571423,48.69
30,119,84,85,-103678452,1.8,0.7,0.2
31,122,86,87,-103678458#0,2.0,0.0,0.2
32,124,88,89,-103678458#1,2.6666666666666665,2.3333333333333335,0.2
33,130,92,93,-103687101,1.0,0.0,0.2
34,134,94,95,-103718186,19.666666666666668,541.8666666666668,13.91
35,139,98,99,-1040258009,8.328125,0.48991141732283444,128.51
36,143,100,101,-104236368#0,9.857142857142858,0.1428571428571429,68.52
37,147,102,103,-104236369,0.9230769230769231,0.07384615384615384,3.18
38,151,104,105,-1042557946,2.0384615384615383,0.11538461538461539,22.63
39,155,106,107,-1042557947,1.0897435897435896,0.0827505827505828,11.41
40,159,108,109,-10425610#1,17.0,507.0,30.71
41,163,110,111,-10425611#0,11.973684210526315,39.17919799498748,100.46
42,167,112,113,-10425611#1,6.596858638743456,0.599779553596032,62.66
43,171,114,115,-10427692#1,37.5,354.7,40.52
44,175,116,117,-10427692#2,2.0,1.0,9.82
45,179,118,119,-10427692#3,3.5,0.2857142857142857,19.0
46,183,120,121,-10427692#4,4.071428571428571,0.22527472527472525,21.47
47,187,122,123,-10427692#5,5.0,0.823529411764706,58.42
48,191,124,125,-10427692#6,2.9444444444444446,0.17320261437908493,31.48
49,195,126,127,-10427692#7,6.444444444444445,0.849673202614379,54.49
50,203,132,133,-105141980#1,1.3333333333333333,0.3333333333333333,0.54
51,209,136,137,-105143683#1,7.0,0.0,28.17
52,213,138,139,-105467137,10.571428571428571,0.619047619047619,68.83
53,217,142,143,-105540411,9.0,0.0,36.62
54,220,144,145,-10597452#0,13.0,0.0,144.65
55,224,146,147,-10597452#1,13.0,0.0,115.78
56,228,148,149,-10597454#1,15.0,294.62500000000006,13.2
57,232,150,151,-10597454#2,9.176470588235293,120.15441176470588,28.86
58,240,154,155,-10597455#1,6.0,0.0,17.94
59,245,160,161,-107431496#0,5.513513513513513,2.5345345345345347,80.97
60,249,162,163,-107431496#1,16.06896551724138,0.9236453201970443,250.33
61,254,166,167,-108237964#0,4.0,0.0,3.79
62,257,168,169,-108237964#1,14.0,0.0,52.02
63,261,170,171,-108237964#2,4.5,0.5,6.04
64,264,172,173,-108239224#0,7.0,0.0,90.82
65,266,174,175,-108239224#1,9.666666666666666,0.3333333333333335,85.57
